controller,grid,scenario,seed,loaded_vehicles,departed_vehicles,completed_trips,completion_rate_pct,avg_travel_time,avg_waiting_time,avg_time_loss,mean_queue_length,max_queue_length,teleports_started,teleports_ended,mean_agent_predict_ms,p95_agent_predict_ms,mean_joint_decision_ms,p95_joint_decision_ms,peak_process_tree_ram_mb,model_size_total_mb,wall_runtime_s,status
ppo,4x4,medium,11,2000,1999,1849,92.45,123.4916170903191,18.02217414818821,41.686122228231476,1.0190972222222223,10,0,0,0.0605443546875,0.07708715000000001,0.9775335916666666,1.025825,330.34375,2.125,6.933775125071406,PASS
ppo,4x4,medium,12,2000,1999,1849,92.45,124.80800432666307,18.546782044348298,42.5242617631152,1.0555555555555556,10,0,0,0.06086204791666667,0.07625,0.9826683027777777,1.0323622,334.78125,2.125,6.96256179199554,PASS
ppo,4x4,medium,13,2000,1999,1851,92.55,124.52890329551593,18.38627768773636,42.20641815235008,1.0329861111111112,11,0,0,0.061195919270833336,0.07691905,0.9881533638888889,1.028659,336.4375,2.125,6.950801583006978,PASS
ppo,4x4,medium,14,2000,1998,1850,92.5,124.14324324324325,18.153513513513513,41.998416216216214,1.0255208333333334,11,0,0,0.0617569484375,0.078208,0.9971042861111111,1.0487625,337.421875,2.125,6.956692749983631,PASS
ppo,4x4,medium,15,2000,1999,1848,92.4,123.70021645021644,18.296536796536795,41.840411255411254,1.0319444444444446,9,0,0,0.06094445503472222,0.07604825000000003,0.9841082055555556,1.05197885,338.4375,2.125,6.932256707921624,PASS
