controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,2x2,high,14,5,B1,0,0.0,0
ppo,2x2,high,14,5,B2,0,0.0,0
ppo,2x2,high,14,5,C1,0,0.0,0
ppo,2x2,high,14,5,C2,0,0.0,1
ppo,2x2,high,14,10,B1,0,0.0,1
ppo,2x2,high,14,10,B2,0,0.0,1
ppo,2x2,high,14,10,C1,0,0.0,2
ppo,2x2,high,14,10,C2,0,0.0,1
ppo,2x2,high,14,15,B1,0,0.0,3
ppo,2x2,high,14,15,B2,0,0.0,1
ppo,2x2,high,14,15,C1,0,0.0,3
ppo,2x2,high,14,15,C2,0,0.0,1
ppo,2x2,high,14,20,B1,0,0.0,5
ppo,2x2,high,14,20,B2,0,0.0,4
ppo,2x2,high,14,20,C1,0,0.0,5
ppo,2x2,high,14,20,C2,0,0.0,0
ppo,2x2,high,14,25,B1,0,0.0,4
ppo,2x2,high,14,25,B2,0,0.0,5
ppo,2x2,high,14,25,C1,2,2.0,5
ppo,2x2,high,14,25,C2,0,0.0,2
ppo,2x2,high,14,30,B1,1,1.0,5
ppo,2x2,high,14,30,B2,0,0.0,5
ppo,2x2,high,14,30,C1,2,12.0,8
ppo,2x2,high,14,30,C2,0,0.0,3
ppo,2x2,high,14,35,B1,2,7.0,4
ppo,2x2,high,14,35,B2,0,0.0,6
ppo,2x2,high,14,35,C1,2,22.0,10
ppo,2x2,high,14,35,C2,0,0.0,4
ppo,2x2,high,14,40,B1,2,17.0,6
ppo,2x2,high,14,40,B2,2,8.0,7
ppo,2x2,high,14,40,C1,4,40.0,9
ppo,2x2,high,14,40,C2,0,0.0,6
ppo,2x2,high,14,45,B1,3,30.0,7
ppo,2x2,high,14,45,B2,0,0.0,7
ppo,2x2,high,14,45,C1,4,60.0,8
ppo,2x2,high,14,45,C2,1,2.0,9
ppo,2x2,high,14,50,B1,3,45.0,11
ppo,2x2,high,14,50,B2,2,6.0,8
ppo,2x2,high,14,50,C1,5,85.0,8
ppo,2x2,high,14,50,C2,1,7.0,10
ppo,2x2,high,14,55,B1,3,60.0,15
ppo,2x2,high,14,55,B2,2,16.0,8
ppo,2x2,high,14,55,C1,5,110.0,11
ppo,2x2,high,14,55,C2,3,15.0,12
ppo,2x2,high,14,60,B1,5,81.0,17
ppo,2x2,high,14,60,B2,1,2.0,6
ppo,2x2,high,14,60,C1,5,135.0,12
ppo,2x2,high,14,60,C2,4,34.0,13
ppo,2x2,high,14,65,B1,7,110.0,22
ppo,2x2,high,14,65,B2,3,13.0,7
ppo,2x2,high,14,65,C1,5,160.0,13
ppo,2x2,high,14,65,C2,7,65.0,14
ppo,2x2,high,14,70,B1,11,154.0,24
ppo,2x2,high,14,70,B2,4,33.0,9
ppo,2x2,high,14,70,C1,6,188.0,12
