controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,2x2,high,11,5,B1,0,0.0,0
ppo,2x2,high,11,5,B2,0,0.0,0
ppo,2x2,high,11,5,C1,0,0.0,0
ppo,2x2,high,11,5,C2,0,0.0,1
ppo,2x2,high,11,10,B1,0,0.0,1
ppo,2x2,high,11,10,B2,0,0.0,1
ppo,2x2,high,11,10,C1,0,0.0,2
ppo,2x2,high,11,10,C2,0,0.0,1
ppo,2x2,high,11,15,B1,0,0.0,3
ppo,2x2,high,11,15,B2,0,0.0,1
ppo,2x2,high,11,15,C1,0,0.0,3
ppo,2x2,high,11,15,C2,0,0.0,1
ppo,2x2,high,11,20,B1,0,0.0,4
ppo,2x2,high,11,20,B2,0,0.0,3
ppo,2x2,high,11,20,C1,0,0.0,5
ppo,2x2,high,11,20,C2,0,0.0,1
ppo,2x2,high,11,25,B1,0,0.0,4
ppo,2x2,high,11,25,B2,0,0.0,5
ppo,2x2,high,11,25,C1,0,0.0,5
ppo,2x2,high,11,25,C2,0,0.0,3
ppo,2x2,high,11,30,B1,1,3.0,5
ppo,2x2,high,11,30,B2,0,0.0,5
ppo,2x2,high,11,30,C1,2,8.0,8
ppo,2x2,high,11,30,C2,0,0.0,3
ppo,2x2,high,11,35,B1,1,8.0,5
ppo,2x2,high,11,35,B2,1,1.0,6
ppo,2x2,high,11,35,C1,2,18.0,9
ppo,2x2,high,11,35,C2,0,0.0,3
ppo,2x2,high,11,40,B1,2,16.0,8
ppo,2x2,high,11,40,B2,2,10.0,7
ppo,2x2,high,11,40,C1,4,33.0,8
ppo,2x2,high,11,40,C2,0,0.0,6
ppo,2x2,high,11,45,B1,3,28.0,8
ppo,2x2,high,11,45,B2,0,0.0,8
ppo,2x2,high,11,45,C1,5,54.0,8
ppo,2x2,high,11,45,C2,1,4.0,9
ppo,2x2,high,11,50,B1,3,43.0,12
ppo,2x2,high,11,50,B2,1,3.0,8
ppo,2x2,high,11,50,C1,5,79.0,8
ppo,2x2,high,11,50,C2,1,9.0,12
ppo,2x2,high,11,55,B1,6,65.0,14
ppo,2x2,high,11,55,B2,2,12.0,8
ppo,2x2,high,11,55,C1,5,104.0,9
ppo,2x2,high,11,55,C2,5,26.0,15
ppo,2x2,high,11,60,B1,7,98.0,17
ppo,2x2,high,11,60,B2,1,2.0,6
ppo,2x2,high,11,60,C1,5,129.0,10
ppo,2x2,high,11,60,C2,6,54.0,17
ppo,2x2,high,11,65,B1,8,138.0,19
ppo,2x2,high,11,65,B2,4,19.0,8
ppo,2x2,high,11,65,C1,5,154.0,13
ppo,2x2,high,11,65,C2,8,89.0,18
ppo,2x2,high,11,70,B1,9,179.0,21
ppo,2x2,high,11,70,B2,4,39.0,8
ppo,2x2,high,11,70,C1,6,182.0,14
ppo,2x2,high,11,70,C2,11,139.0,17
ppo,2x2,high,11,75,B1,9,224.0,23
