controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,2x2,high,12,5,B1,0,0.0,0
ppo,2x2,high,12,5,B2,0,0.0,0
ppo,2x2,high,12,5,C1,0,0.0,0
ppo,2x2,high,12,5,C2,0,0.0,1
ppo,2x2,high,12,10,B1,0,0.0,1
ppo,2x2,high,12,10,B2,0,0.0,1
ppo,2x2,high,12,10,C1,0,0.0,2
ppo,2x2,high,12,10,C2,0,0.0,1
ppo,2x2,high,12,15,B1,0,0.0,3
ppo,2x2,high,12,15,B2,0,0.0,1
ppo,2x2,high,12,15,C1,0,0.0,3
ppo,2x2,high,12,15,C2,0,0.0,1
ppo,2x2,high,12,20,B1,0,0.0,4
ppo,2x2,high,12,20,B2,0,0.0,4
ppo,2x2,high,12,20,C1,0,0.0,5
ppo,2x2,high,12,20,C2,0,0.0,1
ppo,2x2,high,12,25,B1,0,0.0,5
ppo,2x2,high,12,25,B2,0,0.0,5
ppo,2x2,high,12,25,C1,1,1.0,6
ppo,2x2,high,12,25,C2,0,0.0,3
ppo,2x2,high,12,30,B1,0,0.0,5
ppo,2x2,high,12,30,B2,0,0.0,5
ppo,2x2,high,12,30,C1,2,10.0,8
ppo,2x2,high,12,30,C2,0,0.0,3
ppo,2x2,high,12,35,B1,1,3.0,6
ppo,2x2,high,12,35,B2,0,0.0,7
ppo,2x2,high,12,35,C1,2,20.0,9
ppo,2x2,high,12,35,C2,0,0.0,2
ppo,2x2,high,12,40,B1,2,11.0,6
ppo,2x2,high,12,40,B2,2,8.0,6
ppo,2x2,high,12,40,C1,3,31.0,8
ppo,2x2,high,12,40,C2,1,3.0,7
ppo,2x2,high,12,45,B1,3,22.0,7
ppo,2x2,high,12,45,B2,0,0.0,8
ppo,2x2,high,12,45,C1,5,50.0,8
ppo,2x2,high,12,45,C2,1,8.0,10
ppo,2x2,high,12,50,B1,3,37.0,12
ppo,2x2,high,12,50,B2,2,4.0,8
ppo,2x2,high,12,50,C1,5,75.0,8
ppo,2x2,high,12,50,C2,1,13.0,14
ppo,2x2,high,12,55,B1,4,55.0,14
ppo,2x2,high,12,55,B2,2,14.0,8
ppo,2x2,high,12,55,C1,5,100.0,10
ppo,2x2,high,12,55,C2,2,22.0,14
ppo,2x2,high,12,60,B1,5,76.0,16
ppo,2x2,high,12,60,B2,1,2.0,6
ppo,2x2,high,12,60,C1,5,125.0,10
ppo,2x2,high,12,60,C2,7,45.0,17
ppo,2x2,high,12,65,B1,7,107.0,17
ppo,2x2,high,12,65,B2,4,17.0,8
ppo,2x2,high,12,65,C1,5,150.0,12
ppo,2x2,high,12,65,C2,9,84.0,18
ppo,2x2,high,12,70,B1,9,149.0,21
ppo,2x2,high,12,70,B2,4,37.0,9
ppo,2x2,high,12,70,C1,5,175.0,11
ppo,2x2,high,12,70,C2,13,140.0,17
ppo,2x2,high,12,75,B1,9,194.0,22
ppo,2x2,high,12,75,B2,1,13.0,10
ppo,2x2,high,12,75,C1,6,204.0,10
ppo,2x2,high,12,75,C2,13,191.0,18
ppo,2x2,high,12,80,B1,11,241.0,24
ppo,2x2,high,12,80,B2,2,3.0,13
ppo,2x2,high,12,80,C1,7,235.0,12
ppo,2x2,high,12,80,C2,10,197.0,18
ppo,2x2,high,12,85,B1,14,302.0,23
ppo,2x2,high,12,85,B2,4,21.0,17
ppo,2x2,high,12,85,C1,7,270.0,16
ppo,2x2,high,12,85,C2,10,247.0,18
ppo,2x2,high,12,90,B1,17,385.0,23
ppo,2x2,high,12,90,B2,1,1.0,20
ppo,2x2,high,12,90,C1,8,309.0,19
ppo,2x2,high,12,90,C2,12,300.0,20
ppo,2x2,high,12,95,B1,19,476.0,28
ppo,2x2,high,12,95,B2,4,17.0,18
ppo,2x2,high,12,95,C1,8,349.0,19
