controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,2x2,high,13,5,B1,0,0.0,0
ppo,2x2,high,13,5,B2,0,0.0,0
ppo,2x2,high,13,5,C1,0,0.0,0
ppo,2x2,high,13,5,C2,0,0.0,1
ppo,2x2,high,13,10,B1,0,0.0,1
ppo,2x2,high,13,10,B2,0,0.0,1
ppo,2x2,high,13,10,C1,0,0.0,2
ppo,2x2,high,13,10,C2,0,0.0,1
ppo,2x2,high,13,15,B1,0,0.0,3
ppo,2x2,high,13,15,B2,0,0.0,1
ppo,2x2,high,13,15,C1,0,0.0,3
ppo,2x2,high,13,15,C2,0,0.0,1
ppo,2x2,high,13,20,B1,0,0.0,4
ppo,2x2,high,13,20,B2,0,0.0,4
ppo,2x2,high,13,20,C1,0,0.0,5
ppo,2x2,high,13,20,C2,0,0.0,1
ppo,2x2,high,13,25,B1,0,0.0,6
ppo,2x2,high,13,25,B2,0,0.0,5
ppo,2x2,high,13,25,C1,0,0.0,6
ppo,2x2,high,13,25,C2,0,0.0,3
ppo,2x2,high,13,30,B1,0,0.0,5
ppo,2x2,high,13,30,B2,0,0.0,5
ppo,2x2,high,13,30,C1,2,4.0,7
ppo,2x2,high,13,30,C2,0,0.0,3
ppo,2x2,high,13,35,B1,1,5.0,5
ppo,2x2,high,13,35,B2,1,1.0,9
ppo,2x2,high,13,35,C1,2,14.0,9
ppo,2x2,high,13,35,C2,0,0.0,2
ppo,2x2,high,13,40,B1,2,12.0,6
ppo,2x2,high,13,40,B2,3,11.0,9
ppo,2x2,high,13,40,C1,4,32.0,8
ppo,2x2,high,13,40,C2,0,0.0,7
ppo,2x2,high,13,45,B1,2,22.0,8
ppo,2x2,high,13,45,B2,0,0.0,10
ppo,2x2,high,13,45,C1,4,52.0,8
ppo,2x2,high,13,45,C2,1,4.0,9
ppo,2x2,high,13,50,B1,4,40.0,12
ppo,2x2,high,13,50,B2,2,2.0,9
ppo,2x2,high,13,50,C1,5,77.0,10
ppo,2x2,high,13,50,C2,1,9.0,8
ppo,2x2,high,13,55,B1,5,62.0,15
ppo,2x2,high,13,55,B2,4,20.0,10
ppo,2x2,high,13,55,C1,5,102.0,10
ppo,2x2,high,13,55,C2,2,15.0,11
ppo,2x2,high,13,60,B1,7,95.0,16
ppo,2x2,high,13,60,B2,1,1.0,9
ppo,2x2,high,13,60,C1,5,127.0,10
ppo,2x2,high,13,60,C2,6,36.0,12
ppo,2x2,high,13,65,B1,8,135.0,20
ppo,2x2,high,13,65,B2,4,13.0,7
ppo,2x2,high,13,65,C1,5,152.0,11
ppo,2x2,high,13,65,C2,6,66.0,14
ppo,2x2,high,13,70,B1,10,180.0,22
ppo,2x2,high,13,70,B2,5,38.0,8
ppo,2x2,high,13,70,C1,6,180.0,10
ppo,2x2,high,13,70,C2,8,101.0,12
ppo,2x2,high,13,75,B1,11,235.0,24
ppo,2x2,high,13,75,B2,1,12.0,9
ppo,2x2,high,13,75,C1,7,214.0,13
ppo,2x2,high,13,75,C2,9,146.0,15
ppo,2x2,high,13,80,B1,16,304.0,27
ppo,2x2,high,13,80,B2,3,8.0,10
ppo,2x2,high,13,80,C1,8,253.0,16
ppo,2x2,high,13,80,C2,10,176.0,15
ppo,2x2,high,13,85,B1,14,347.0,24
ppo,2x2,high,13,85,B2,3,23.0,12
ppo,2x2,high,13,85,C1,8,293.0,18
ppo,2x2,high,13,85,C2,9,217.0,19
ppo,2x2,high,13,90,B1,13,388.0,24
ppo,2x2,high,13,90,B2,1,2.0,11
ppo,2x2,high,13,90,C1,9,337.0,19
ppo,2x2,high,13,90,C2,9,262.0,22
ppo,2x2,high,13,95,B1,14,458.0,26
ppo,2x2,high,13,95,B2,5,22.0,14
ppo,2x2,high,13,95,C1,10,384.0,18
ppo,2x2,high,13,95,C2,11,310.0,24
ppo,2x2,high,13,100,B1,14,528.0,24
ppo,2x2,high,13,100,B2,7,51.0,19
ppo,2x2,high,13,100,C1,13,442.0,23
ppo,2x2,high,13,100,C2,13,372.0,23
ppo,2x2,high,13,105,B1,16,601.0,24
ppo,2x2,high,13,105,B2,5,32.0,20
ppo,2x2,high,13,105,C1,14,510.0,25
ppo,2x2,high,13,105,C2,17,448.0,25
ppo,2x2,high,13,110,B1,17,677.0,24
ppo,2x2,high,13,110,B2,1,2.0,20
ppo,2x2,high,13,110,C1,14,580.0,28
ppo,2x2,high,13,110,C2,19,542.0,26
ppo,2x2,high,13,115,B1,15,747.0,22
ppo,2x2,high,13,115,B2,3,15.0,21
ppo,2x2,high,13,115,C1,19,665.0,30
ppo,2x2,high,13,115,C2,20,638.0,30
ppo,2x2,high,13,120,B1,16,827.0,24
ppo,2x2,high,13,120,B2,3,14.0,21
ppo,2x2,high,13,120,C1,22,767.0,33
ppo,2x2,high,13,120,C2,20,738.0,31
ppo,2x2,high,13,125,B1,17,909.0,26
ppo,2x2,high,13,125,B2,6,19.0,25
ppo,2x2,high,13,125,C1,23,881.0,36
ppo,2x2,high,13,125,C2,23,846.0,33
ppo,2x2,high,13,130,B1,17,994.0,27
ppo,2x2,high,13,130,B2,10,57.0,24
ppo,2x2,high,13,130,C1,23,996.0,38
ppo,2x2,high,13,130,C2,22,853.0,35
ppo,2x2,high,13,135,B1,17,1079.0,28
ppo,2x2,high,13,135,B2,12,110.0,23
ppo,2x2,high,13,135,C1,25,1119.0,37
ppo,2x2,high,13,135,C2,22,957.0,36
ppo,2x2,high,13,140,B1,20,1175.0,27
ppo,2x2,high,13,140,B2,13,110.0,22
ppo,2x2,high,13,140,C1,28,1254.0,38
ppo,2x2,high,13,140,C2,23,1068.0,37
ppo,2x2,high,13,145,B1,21,1277.0,29
ppo,2x2,high,13,145,B2,9,48.0,22
ppo,2x2,high,13,145,C1,29,1396.0,38
ppo,2x2,high,13,145,C2,25,1190.0,37
ppo,2x2,high,13,150,B1,23,1386.0,30
ppo,2x2,high,13,150,B2,11,70.0,23
ppo,2x2,high,13,150,C1,31,1546.0,43
ppo,2x2,high,13,150,C2,26,1317.0,39
ppo,2x2,high,13,155,B1,24,1503.0,32
ppo,2x2,high,13,155,B2,10,42.0,23
ppo,2x2,high,13,155,C1,32,1704.0,43
ppo,2x2,high,13,155,C2,28,1455.0,41
ppo,2x2,high,13,160,B1,26,1630.0,34
ppo,2x2,high,13,160,B2,7,26.0,25
ppo,2x2,high,13,160,C1,35,1876.0,43
ppo,2x2,high,13,160,C2,31,1609.0,42
ppo,2x2,high,13,165,B1,28,1764.0,34
ppo,2x2,high,13,165,B2,13,76.0,28
ppo,2x2,high,13,165,C1,39,2055.0,43
ppo,2x2,high,13,165,C2,34,1772.0,44
ppo,2x2,high,13,170,B1,28,1904.0,34
ppo,2x2,high,13,170,B2,19,160.0,30
ppo,2x2,high,13,170,C1,39,2246.0,43
ppo,2x2,high,13,170,C2,36,1902.0,42
ppo,2x2,high,13,175,B1,29,2048.0,33
ppo,2x2,high,13,175,B2,20,224.0,31
ppo,2x2,high,13,175,C1,39,2441.0,43
ppo,2x2,high,13,175,C2,38,2090.0,42
ppo,2x2,high,13,180,B1,30,2196.0,34
ppo,2x2,high,13,180,B2,19,292.0,29
ppo,2x2,high,13,180,C1,39,2636.0,45
ppo,2x2,high,13,180,C2,38,2280.0,44
ppo,2x2,high,13,185,B1,31,2351.0,38
ppo,2x2,high,13,185,B2,13,228.0,28
ppo,2x2,high,13,185,C1,39,2831.0,44
ppo,2x2,high,13,185,C2,38,2470.0,44
ppo,2x2,high,13,190,B1,32,2511.0,41
ppo,2x2,high,13,190,B2,10,103.0,27
ppo,2x2,high,13,190,C1,41,3031.0,45
ppo,2x2,high,13,190,C2,38,2660.0,46
ppo,2x2,high,13,195,B1,32,2671.0,42
ppo,2x2,high,13,195,B2,12,92.0,25
ppo,2x2,high,13,195,C1,41,3236.0,47
ppo,2x2,high,13,195,C2,41,2860.0,47
ppo,2x2,high,13,200,B1,33,2832.0,42
ppo,2x2,high,13,200,B2,16,146.0,26
ppo,2x2,high,13,200,C1,41,3441.0,48
ppo,2x2,high,13,200,C2,43,3072.0,48
ppo,2x2,high,13,205,B1,34,2998.0,41
ppo,2x2,high,13,205,B2,14,124.0,25
ppo,2x2,high,13,205,C1,41,3646.0,48
ppo,2x2,high,13,205,C2,44,3288.0,50
ppo,2x2,high,13,210,B1,35,3171.0,42
ppo,2x2,high,13,210,B2,14,75.0,25
ppo,2x2,high,13,210,C1,42,3852.0,48
ppo,2x2,high,13,210,C2,47,3512.0,51
ppo,2x2,high,13,215,B1,36,3351.0,41
ppo,2x2,high,13,215,B2,15,111.0,26
ppo,2x2,high,13,215,C1,46,4072.0,50
ppo,2x2,high,13,215,C2,47,3747.0,51
ppo,2x2,high,13,220,B1,37,3534.0,40
ppo,2x2,high,13,220,B2,15,170.0,29
ppo,2x2,high,13,220,C1,47,4305.0,52
ppo,2x2,high,13,220,C2,48,3987.0,54
ppo,2x2,high,13,225,B1,37,3719.0,39
ppo,2x2,high,13,225,B2,15,210.0,30
ppo,2x2,high,13,225,C1,49,4543.0,54
ppo,2x2,high,13,225,C2,48,4227.0,56
ppo,2x2,high,13,230,B1,37,3904.0,39
ppo,2x2,high,13,230,B2,13,255.0,32
ppo,2x2,high,13,230,C1,50,4789.0,55
ppo,2x2,high,13,230,C2,49,4468.0,57
ppo,2x2,high,13,235,B1,37,4089.0,39
ppo,2x2,high,13,235,B2,14,210.0,34
ppo,2x2,high,13,235,C1,53,5046.0,57
ppo,2x2,high,13,235,C2,50,4715.0,56
ppo,2x2,high,13,240,B1,37,4274.0,39
ppo,2x2,high,13,240,B2,10,45.0,34
ppo,2x2,high,13,240,C1,55,5315.0,58
ppo,2x2,high,13,240,C2,52,4970.0,54
ppo,2x2,high,13,245,B1,37,4459.0,39
ppo,2x2,high,13,245,B2,13,87.0,31
ppo,2x2,high,13,245,C1,55,5590.0,60
ppo,2x2,high,13,245,C2,48,5187.0,56
ppo,2x2,high,13,250,B1,37,4644.0,44
ppo,2x2,high,13,250,B2,18,163.0,31
ppo,2x2,high,13,250,C1,57,5870.0,61
ppo,2x2,high,13,250,C2,48,5427.0,54
ppo,2x2,high,13,255,B1,37,4829.0,45
ppo,2x2,high,13,255,B2,25,271.0,30
ppo,2x2,high,13,255,C1,59,6159.0,63
ppo,2x2,high,13,255,C2,48,5667.0,52
ppo,2x2,high,13,260,B1,38,5016.0,46
ppo,2x2,high,13,260,B2,21,261.0,31
ppo,2x2,high,13,260,C1,59,6454.0,65
ppo,2x2,high,13,260,C2,48,5907.0,51
ppo,2x2,high,13,265,B1,39,5207.0,48
ppo,2x2,high,13,265,B2,13,143.0,30
ppo,2x2,high,13,265,C1,62,6761.0,66
ppo,2x2,high,13,265,C2,48,6147.0,48
ppo,2x2,high,13,270,B1,40,5403.0,49
ppo,2x2,high,13,270,B2,13,107.0,30
ppo,2x2,high,13,270,C1,64,7077.0,68
ppo,2x2,high,13,270,C2,48,6387.0,50
ppo,2x2,high,13,275,B1,42,5610.0,48
ppo,2x2,high,13,275,B2,17,115.0,29
ppo,2x2,high,13,275,C1,66,7400.0,70
ppo,2x2,high,13,275,C2,48,6627.0,54
ppo,2x2,high,13,280,B1,40,5784.0,47
ppo,2x2,high,13,280,B2,15,158.0,32
ppo,2x2,high,13,280,C1,69,7738.0,72
ppo,2x2,high,13,280,C2,48,6867.0,55
ppo,2x2,high,13,285,B1,41,5983.0,45
ppo,2x2,high,13,285,B2,12,154.0,35
ppo,2x2,high,13,285,C1,70,8087.0,74
ppo,2x2,high,13,285,C2,48,7107.0,54
ppo,2x2,high,13,290,B1,43,6197.0,44
ppo,2x2,high,13,290,B2,9,87.0,36
ppo,2x2,high,13,290,C1,71,8439.0,75
ppo,2x2,high,13,290,C2,48,7347.0,51
ppo,2x2,high,13,295,B1,43,6412.0,43
ppo,2x2,high,13,295,B2,10,51.0,36
ppo,2x2,high,13,295,C1,74,8801.0,76
ppo,2x2,high,13,295,C2,48,7587.0,51
ppo,2x2,high,13,300,B1,43,6627.0,44
ppo,2x2,high,13,300,B2,10,57.0,34
ppo,2x2,high,13,300,C1,74,9171.0,79
ppo,2x2,high,13,300,C2,48,7827.0,49
ppo,2x2,high,13,305,B1,43,6842.0,45
ppo,2x2,high,13,305,B2,12,59.0,32
ppo,2x2,high,13,305,C1,75,9543.0,79
ppo,2x2,high,13,305,C2,48,8067.0,50
ppo,2x2,high,13,310,B1,43,7057.0,47
ppo,2x2,high,13,310,B2,16,96.0,32
ppo,2x2,high,13,310,C1,79,9930.0,79
ppo,2x2,high,13,310,C2,48,8307.0,52
ppo,2x2,high,13,315,B1,43,7272.0,48
ppo,2x2,high,13,315,B2,17,149.0,33
ppo,2x2,high,13,315,C1,79,10325.0,80
ppo,2x2,high,13,315,C2,48,8547.0,52
ppo,2x2,high,13,320,B1,44,7489.0,51
ppo,2x2,high,13,320,B2,15,206.0,33
ppo,2x2,high,13,320,C1,79,10720.0,82
ppo,2x2,high,13,320,C2,48,8787.0,52
ppo,2x2,high,13,325,B1,44,7709.0,50
ppo,2x2,high,13,325,B2,17,284.0,34
ppo,2x2,high,13,325,C1,80,11119.0,83
ppo,2x2,high,13,325,C2,48,9027.0,51
ppo,2x2,high,13,330,B1,44,7929.0,49
ppo,2x2,high,13,330,B2,15,250.0,34
ppo,2x2,high,13,330,C1,78,10361.0,83
ppo,2x2,high,13,330,C2,48,9267.0,52
ppo,2x2,high,13,335,B1,41,6696.0,49
ppo,2x2,high,13,335,B2,9,156.0,36
ppo,2x2,high,13,335,C1,74,8282.0,83
ppo,2x2,high,13,335,C2,48,9507.0,53
ppo,2x2,high,13,340,B1,40,5563.0,50
ppo,2x2,high,13,340,B2,10,96.0,38
ppo,2x2,high,13,340,C1,73,6926.0,83
ppo,2x2,high,13,340,C2,48,9747.0,54
ppo,2x2,high,13,345,B1,40,4822.0,50
ppo,2x2,high,13,345,B2,17,83.0,39
ppo,2x2,high,13,345,C1,67,5260.0,83
ppo,2x2,high,13,345,C2,44,8829.0,53
ppo,2x2,high,13,350,B1,42,4221.0,50
ppo,2x2,high,13,350,B2,15,73.0,41
ppo,2x2,high,13,350,C1,67,4233.0,85
ppo,2x2,high,13,350,C2,41,7754.0,52
ppo,2x2,high,13,355,B1,39,3068.0,50
ppo,2x2,high,13,355,B2,12,48.0,38
ppo,2x2,high,13,355,C1,67,3548.0,87
ppo,2x2,high,13,355,C2,39,6732.0,50
ppo,2x2,high,13,360,B1,32,1545.0,50
ppo,2x2,high,13,360,B2,16,74.0,38
ppo,2x2,high,13,360,C1,74,3831.0,91
ppo,2x2,high,13,360,C2,33,4538.0,48
ppo,2x2,high,13,365,B1,31,970.0,51
ppo,2x2,high,13,365,B2,19,150.0,39
ppo,2x2,high,13,365,C1,84,4225.0,94
ppo,2x2,high,13,365,C2,31,2804.0,47
ppo,2x2,high,13,370,B1,34,626.0,53
ppo,2x2,high,13,370,B2,28,274.0,42
ppo,2x2,high,13,370,C1,90,4074.0,93
ppo,2x2,high,13,370,C2,32,1799.0,48
ppo,2x2,high,13,375,B1,38,628.0,52
ppo,2x2,high,13,375,B2,35,442.0,44
ppo,2x2,high,13,375,C1,84,3151.0,92
ppo,2x2,high,13,375,C2,33,1195.0,49
ppo,2x2,high,13,380,B1,40,800.0,52
ppo,2x2,high,13,380,B2,35,547.0,44
ppo,2x2,high,13,380,C1,81,2717.0,92
ppo,2x2,high,13,380,C2,36,681.0,51
ppo,2x2,high,13,385,B1,45,994.0,53
ppo,2x2,high,13,385,B2,28,498.0,42
ppo,2x2,high,13,385,C1,78,2387.0,92
ppo,2x2,high,13,385,C2,41,711.0,53
ppo,2x2,high,13,390,B1,51,1240.0,54
ppo,2x2,high,13,390,B2,21,303.0,40
ppo,2x2,high,13,390,C1,75,2247.0,93
ppo,2x2,high,13,390,C2,45,928.0,56
ppo,2x2,high,13,395,B1,52,1500.0,57
ppo,2x2,high,13,395,B2,19,257.0,40
ppo,2x2,high,13,395,C1,79,2424.0,94
ppo,2x2,high,13,395,C2,49,1163.0,54
ppo,2x2,high,13,400,B1,53,1762.0,61
ppo,2x2,high,13,400,B2,20,208.0,40
ppo,2x2,high,13,400,C1,86,2831.0,95
ppo,2x2,high,13,400,C2,50,1412.0,53
ppo,2x2,high,13,405,B1,55,2031.0,64
ppo,2x2,high,13,405,B2,16,181.0,38
ppo,2x2,high,13,405,C1,90,3276.0,98
ppo,2x2,high,13,405,C2,51,1664.0,53
ppo,2x2,high,13,410,B1,58,2314.0,65
ppo,2x2,high,13,410,B2,9,139.0,35
ppo,2x2,high,13,410,C1,96,3744.0,99
ppo,2x2,high,13,410,C2,51,1914.0,54
ppo,2x2,high,13,415,B1,62,2617.0,66
ppo,2x2,high,13,415,B2,8,70.0,33
ppo,2x2,high,13,415,C1,99,4234.0,99
ppo,2x2,high,13,415,C2,51,2169.0,57
ppo,2x2,high,13,420,B1,64,2935.0,68
ppo,2x2,high,13,420,B2,11,58.0,32
ppo,2x2,high,13,420,C1,99,4729.0,99
ppo,2x2,high,13,420,C2,51,2424.0,57
ppo,2x2,high,13,425,B1,65,3260.0,69
ppo,2x2,high,13,425,B2,18,134.0,32
ppo,2x2,high,13,425,C1,99,5224.0,99
ppo,2x2,high,13,425,C2,52,2682.0,59
ppo,2x2,high,13,430,B1,67,3591.0,72
ppo,2x2,high,13,430,B2,20,227.0,32
ppo,2x2,high,13,430,C1,99,5719.0,99
ppo,2x2,high,13,430,C2,53,2945.0,60
ppo,2x2,high,13,435,B1,69,3931.0,74
ppo,2x2,high,13,435,B2,23,339.0,31
ppo,2x2,high,13,435,C1,99,6214.0,99
ppo,2x2,high,13,435,C2,55,3216.0,61
ppo,2x2,high,13,440,B1,71,4280.0,75
ppo,2x2,high,13,440,B2,24,355.0,30
ppo,2x2,high,13,440,C1,99,6709.0,99
ppo,2x2,high,13,440,C2,56,3496.0,60
ppo,2x2,high,13,445,B1,74,4647.0,75
ppo,2x2,high,13,445,B2,19,217.0,29
ppo,2x2,high,13,445,C1,99,7204.0,99
ppo,2x2,high,13,445,C2,57,3781.0,59
ppo,2x2,high,13,450,B1,74,5017.0,76
ppo,2x2,high,13,450,B2,18,187.0,29
ppo,2x2,high,13,450,C1,99,7699.0,99
ppo,2x2,high,13,450,C2,57,4066.0,61
ppo,2x2,high,13,455,B1,75,5388.0,79
ppo,2x2,high,13,455,B2,12,128.0,26
ppo,2x2,high,13,455,C1,99,8194.0,99
ppo,2x2,high,13,455,C2,58,4356.0,62
ppo,2x2,high,13,460,B1,77,5769.0,82
ppo,2x2,high,13,460,B2,7,45.0,25
ppo,2x2,high,13,460,C1,99,8689.0,99
ppo,2x2,high,13,460,C2,59,4651.0,62
ppo,2x2,high,13,465,B1,81,6159.0,84
ppo,2x2,high,13,465,B2,7,27.0,25
ppo,2x2,high,13,465,C1,99,9184.0,99
ppo,2x2,high,13,465,C2,60,4949.0,64
ppo,2x2,high,13,470,B1,82,6569.0,85
ppo,2x2,high,13,470,B2,11,72.0,25
ppo,2x2,high,13,470,C1,99,9679.0,99
ppo,2x2,high,13,470,C2,62,5258.0,64
ppo,2x2,high,13,475,B1,85,6987.0,85
ppo,2x2,high,13,475,B2,16,145.0,25
ppo,2x2,high,13,475,C1,99,10174.0,99
ppo,2x2,high,13,475,C2,63,5568.0,65
ppo,2x2,high,13,480,B1,85,7412.0,86
ppo,2x2,high,13,480,B2,20,236.0,26
ppo,2x2,high,13,480,C1,99,10669.0,99
ppo,2x2,high,13,480,C2,63,5879.0,65
ppo,2x2,high,13,485,B1,85,7837.0,87
ppo,2x2,high,13,485,B2,23,346.0,28
ppo,2x2,high,13,485,C1,99,11164.0,99
ppo,2x2,high,13,485,C2,64,6197.0,65
ppo,2x2,high,13,490,B1,87,8265.0,87
ppo,2x2,high,13,490,B2,22,378.0,27
ppo,2x2,high,13,490,C1,99,11659.0,99
ppo,2x2,high,13,490,C2,65,6519.0,65
ppo,2x2,high,13,495,B1,88,8700.0,88
ppo,2x2,high,13,495,B2,20,348.0,26
ppo,2x2,high,13,495,C1,99,12154.0,99
ppo,2x2,high,13,495,C2,65,6844.0,66
ppo,2x2,high,13,500,B1,87,9135.0,90
ppo,2x2,high,13,500,B2,19,347.0,27
ppo,2x2,high,13,500,C1,99,12649.0,99
ppo,2x2,high,13,500,C2,65,7169.0,66
ppo,2x2,high,13,505,B1,88,9574.0,92
ppo,2x2,high,13,505,B2,19,349.0,28
ppo,2x2,high,13,505,C1,99,13144.0,99
ppo,2x2,high,13,505,C2,66,7498.0,67
ppo,2x2,high,13,510,B1,91,10022.0,92
ppo,2x2,high,13,510,B2,18,333.0,28
ppo,2x2,high,13,510,C1,99,13639.0,99
ppo,2x2,high,13,510,C2,66,7828.0,67
