controller,grid,scenario,seed,loaded_vehicles,departed_vehicles,completed_trips,completion_rate_pct,avg_travel_time,avg_waiting_time,avg_time_loss,mean_queue_length,max_queue_length,teleports_started,teleports_ended,mean_agent_predict_ms,p95_agent_predict_ms,mean_joint_decision_ms,p95_joint_decision_ms,peak_process_tree_ram_mb,model_size_total_mb,wall_runtime_s,status
dqn,2x2,dynamic,11,1200,1200,1124,93.66666666666667,97.74733096085409,12.92526690391459,32.008781138790035,1.7006944444444445,10,0,0,0.044181104166666665,0.054545199999999995,0.17934933055555555,0.19474405000000003,333.71875,0.3686408996582031,1.9358207079349086,PASS
dqn,2x2,dynamic,12,1200,1200,1130,94.16666666666667,95.79203539823008,11.524778761061947,29.862743362831857,1.4534722222222223,11,0,0,0.043277878472222225,0.053669049999999996,0.175667,0.1893128,350.484375,0.3686408996582031,1.9257851250004023,PASS
dqn,2x2,dynamic,13,1200,1200,1127,93.91666666666667,98.28305235137533,12.626441881100266,31.95740017746229,1.6805555555555556,10,0,0,0.04500418263888889,0.0562101,0.18276181111111112,0.23047465,365.453125,0.3686408996582031,1.9471485830144957,PASS
dqn,2x2,dynamic,14,1200,1200,1130,94.16666666666667,97.19646017699115,12.228318584070797,31.03554867256637,1.5673611111111112,9,0,0,0.04396541388888889,0.053919049999999996,0.17847974166666666,0.18896634999999998,365.71875,0.3686408996582031,1.9424904170446098,PASS
dqn,2x2,dynamic,15,1200,1200,1127,93.91666666666667,96.92901508429459,12.470275066548359,31.224010647737355,1.5847222222222221,10,0,0,0.04350258125,0.05445805,0.17668364166666667,0.1940521,365.359375,0.3686408996582031,1.9335701669333503,PASS
