controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
original_fixed,2x2,dynamic,13,5,B1,0,0.0,2
original_fixed,2x2,dynamic,13,5,B2,0,0.0,0
original_fixed,2x2,dynamic,13,5,C1,0,0.0,1
original_fixed,2x2,dynamic,13,5,C2,0,0.0,0
original_fixed,2x2,dynamic,13,10,B1,0,0.0,2
original_fixed,2x2,dynamic,13,10,B2,0,0.0,0
original_fixed,2x2,dynamic,13,10,C1,0,0.0,2
original_fixed,2x2,dynamic,13,10,C2,0,0.0,0
original_fixed,2x2,dynamic,13,15,B1,0,0.0,3
original_fixed,2x2,dynamic,13,15,B2,0,0.0,0
original_fixed,2x2,dynamic,13,15,C1,0,0.0,2
original_fixed,2x2,dynamic,13,15,C2,0,0.0,0
original_fixed,2x2,dynamic,13,20,B1,1,4.0,2
original_fixed,2x2,dynamic,13,20,B2,0,0.0,0
original_fixed,2x2,dynamic,13,20,C1,0,0.0,1
original_fixed,2x2,dynamic,13,20,C2,0,0.0,0
original_fixed,2x2,dynamic,13,25,B1,1,9.0,2
original_fixed,2x2,dynamic,13,25,B2,0,0.0,0
original_fixed,2x2,dynamic,13,25,C1,1,3.0,1
original_fixed,2x2,dynamic,13,25,C2,0,0.0,1
original_fixed,2x2,dynamic,13,30,B1,2,17.0,2
original_fixed,2x2,dynamic,13,30,B2,0,0.0,0
original_fixed,2x2,dynamic,13,30,C1,1,8.0,2
original_fixed,2x2,dynamic,13,30,C2,0,0.0,1
original_fixed,2x2,dynamic,13,35,B1,2,27.0,2
original_fixed,2x2,dynamic,13,35,B2,0,0.0,0
original_fixed,2x2,dynamic,13,35,C1,1,13.0,4
original_fixed,2x2,dynamic,13,35,C2,0,0.0,2
original_fixed,2x2,dynamic,13,40,B1,2,37.0,5
original_fixed,2x2,dynamic,13,40,B2,0,0.0,0
original_fixed,2x2,dynamic,13,40,C1,1,18.0,5
original_fixed,2x2,dynamic,13,40,C2,0,0.0,1
original_fixed,2x2,dynamic,13,45,B1,2,47.0,8
original_fixed,2x2,dynamic,13,45,B2,0,0.0,1
original_fixed,2x2,dynamic,13,45,C1,1,23.0,6
original_fixed,2x2,dynamic,13,45,C2,0,0.0,0
original_fixed,2x2,dynamic,13,50,B1,0,0.0,7
