controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
original_fixed,2x2,dynamic,14,5,B1,0,0.0,2
original_fixed,2x2,dynamic,14,5,B2,0,0.0,0
original_fixed,2x2,dynamic,14,5,C1,0,0.0,1
original_fixed,2x2,dynamic,14,5,C2,0,0.0,0
original_fixed,2x2,dynamic,14,10,B1,0,0.0,2
original_fixed,2x2,dynamic,14,10,B2,0,0.0,0
original_fixed,2x2,dynamic,14,10,C1,0,0.0,2
original_fixed,2x2,dynamic,14,10,C2,0,0.0,0
original_fixed,2x2,dynamic,14,15,B1,0,0.0,3
original_fixed,2x2,dynamic,14,15,B2,0,0.0,0
original_fixed,2x2,dynamic,14,15,C1,0,0.0,2
original_fixed,2x2,dynamic,14,15,C2,0,0.0,0
original_fixed,2x2,dynamic,14,20,B1,1,2.0,2
original_fixed,2x2,dynamic,14,20,B2,0,0.0,0
original_fixed,2x2,dynamic,14,20,C1,0,0.0,1
original_fixed,2x2,dynamic,14,20,C2,0,0.0,1
original_fixed,2x2,dynamic,14,25,B1,1,7.0,2
original_fixed,2x2,dynamic,14,25,B2,0,0.0,0
original_fixed,2x2,dynamic,14,25,C1,1,2.0,1
original_fixed,2x2,dynamic,14,25,C2,0,0.0,1
original_fixed,2x2,dynamic,14,30,B1,1,12.0,2
original_fixed,2x2,dynamic,14,30,B2,0,0.0,0
original_fixed,2x2,dynamic,14,30,C1,1,7.0,2
original_fixed,2x2,dynamic,14,30,C2,0,0.0,1
original_fixed,2x2,dynamic,14,35,B1,2,21.0,2
original_fixed,2x2,dynamic,14,35,B2,0,0.0,0
original_fixed,2x2,dynamic,14,35,C1,1,12.0,3
original_fixed,2x2,dynamic,14,35,C2,0,0.0,1
original_fixed,2x2,dynamic,14,40,B1,2,31.0,4
original_fixed,2x2,dynamic,14,40,B2,0,0.0,0
original_fixed,2x2,dynamic,14,40,C1,1,17.0,4
original_fixed,2x2,dynamic,14,40,C2,0,0.0,1
original_fixed,2x2,dynamic,14,45,B1,2,41.0,6
original_fixed,2x2,dynamic,14,45,B2,0,0.0,0
original_fixed,2x2,dynamic,14,45,C1,1,22.0,6
original_fixed,2x2,dynamic,14,45,C2,0,0.0,1
original_fixed,2x2,dynamic,14,50,B1,0,0.0,6
original_fixed,2x2,dynamic,14,50,B2,0,0.0,0
original_fixed,2x2,dynamic,14,50,C1,0,0.0,5
original_fixed,2x2,dynamic,14,50,C2,1,4.0,2
original_fixed,2x2,dynamic,14,55,B1,0,0.0,8
original_fixed,2x2,dynamic,14,55,B2,0,0.0,2
original_fixed,2x2,dynamic,14,55,C1,1,5.0,6
original_fixed,2x2,dynamic,14,55,C2,1,9.0,3
original_fixed,2x2,dynamic,14,60,B1,2,5.0,8
original_fixed,2x2,dynamic,14,60,B2,0,0.0,3
original_fixed,2x2,dynamic,14,60,C1,2,11.0,6
original_fixed,2x2,dynamic,14,60,C2,1,14.0,3
original_fixed,2x2,dynamic,14,65,B1,2,15.0,6
original_fixed,2x2,dynamic,14,65,B2,0,0.0,5
original_fixed,2x2,dynamic,14,65,C1,4,24.0,7
original_fixed,2x2,dynamic,14,65,C2,1,19.0,4
original_fixed,2x2,dynamic,14,70,B1,3,28.0,7
original_fixed,2x2,dynamic,14,70,B2,0,0.0,4
original_fixed,2x2,dynamic,14,70,C1,4,44.0,10
original_fixed,2x2,dynamic,14,70,C2,2,29.0,4
original_fixed,2x2,dynamic,14,75,B1,3,43.0,7
original_fixed,2x2,dynamic,14,75,B2,1,1.0,4
original_fixed,2x2,dynamic,14,75,C1,4,64.0,9
original_fixed,2x2,dynamic,14,75,C2,2,39.0,4
original_fixed,2x2,dynamic,14,80,B1,4,62.0,8
original_fixed,2x2,dynamic,14,80,B2,1,6.0,4
original_fixed,2x2,dynamic,14,80,C1,5,88.0,9
original_fixed,2x2,dynamic,14,80,C2,2,49.0,4
original_fixed,2x2,dynamic,14,85,B1,4,82.0,8
original_fixed,2x2,dynamic,14,85,B2,3,19.0,5
original_fixed,2x2,dynamic,14,85,C1,6,116.0,9
original_fixed,2x2,dynamic,14,85,C2,2,59.0,4
original_fixed,2x2,dynamic,14,90,B1,5,107.0,7
original_fixed,2x2,dynamic,14,90,B2,3,34.0,7
original_fixed,2x2,dynamic,14,90,C1,6,146.0,8
original_fixed,2x2,dynamic,14,90,C2,2,69.0,4
original_fixed,2x2,dynamic,14,95,B1,1,5.0,6
original_fixed,2x2,dynamic,14,95,B2,0,0.0,6
original_fixed,2x2,dynamic,14,95,C1,1,13.0,9
original_fixed,2x2,dynamic,14,95,C2,0,0.0,7
original_fixed,2x2,dynamic,14,100,B1,1,10.0,5
original_fixed,2x2,dynamic,14,100,B2,0,0.0,8
original_fixed,2x2,dynamic,14,100,C1,1,1.0,10
original_fixed,2x2,dynamic,14,100,C2,0,0.0,11
