controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
original_fixed,2x2,high,14,5,B1,0,0.0,0
original_fixed,2x2,high,14,5,B2,0,0.0,0
original_fixed,2x2,high,14,5,C1,0,0.0,0
original_fixed,2x2,high,14,5,C2,0,0.0,1
original_fixed,2x2,high,14,10,B1,0,0.0,1
original_fixed,2x2,high,14,10,B2,0,0.0,1
original_fixed,2x2,high,14,10,C1,0,0.0,2
original_fixed,2x2,high,14,10,C2,0,0.0,1
original_fixed,2x2,high,14,15,B1,0,0.0,3
original_fixed,2x2,high,14,15,B2,0,0.0,1
original_fixed,2x2,high,14,15,C1,0,0.0,3
original_fixed,2x2,high,14,15,C2,0,0.0,1
original_fixed,2x2,high,14,20,B1,0,0.0,5
original_fixed,2x2,high,14,20,B2,0,0.0,4
original_fixed,2x2,high,14,20,C1,0,0.0,4
original_fixed,2x2,high,14,20,C2,0,0.0,1
original_fixed,2x2,high,14,25,B1,0,0.0,3
original_fixed,2x2,high,14,25,B2,1,2.0,6
original_fixed,2x2,high,14,25,C1,2,2.0,4
original_fixed,2x2,high,14,25,C2,1,5.0,3
original_fixed,2x2,high,14,30,B1,1,1.0,4
original_fixed,2x2,high,14,30,B2,1,7.0,6
original_fixed,2x2,high,14,30,C1,2,12.0,7
original_fixed,2x2,high,14,30,C2,1,10.0,4
original_fixed,2x2,high,14,35,B1,2,7.0,3
original_fixed,2x2,high,14,35,B2,1,12.0,7
original_fixed,2x2,high,14,35,C1,2,22.0,9
original_fixed,2x2,high,14,35,C2,1,15.0,5
original_fixed,2x2,high,14,40,B1,2,17.0,4
original_fixed,2x2,high,14,40,B2,3,26.0,7
original_fixed,2x2,high,14,40,C1,4,40.0,9
original_fixed,2x2,high,14,40,C2,2,21.0,9
original_fixed,2x2,high,14,45,B1,3,30.0,5
original_fixed,2x2,high,14,45,B2,4,46.0,8
original_fixed,2x2,high,14,45,C1,4,60.0,8
original_fixed,2x2,high,14,45,C2,3,33.0,11
original_fixed,2x2,high,14,50,B1,0,0.0,8
original_fixed,2x2,high,14,50,B2,1,4.0,8
original_fixed,2x2,high,14,50,C1,2,4.0,9
original_fixed,2x2,high,14,50,C2,0,0.0,7
original_fixed,2x2,high,14,55,B1,0,0.0,14
original_fixed,2x2,high,14,55,B2,3,17.0,9
original_fixed,2x2,high,14,55,C1,3,18.0,10
original_fixed,2x2,high,14,55,C2,2,3.0,10
original_fixed,2x2,high,14,60,B1,1,3.0,15
original_fixed,2x2,high,14,60,B2,4,33.0,9
original_fixed,2x2,high,14,60,C1,3,33.0,11
original_fixed,2x2,high,14,60,C2,4,18.0,11
original_fixed,2x2,high,14,65,B1,1,8.0,16
original_fixed,2x2,high,14,65,B2,5,57.0,11
original_fixed,2x2,high,14,65,C1,5,53.0,15
original_fixed,2x2,high,14,65,C2,4,38.0,12
original_fixed,2x2,high,14,70,B1,6,30.0,16
original_fixed,2x2,high,14,70,B2,7,90.0,13
original_fixed,2x2,high,14,70,C1,9,90.0,16
original_fixed,2x2,high,14,70,C2,5,59.0,13
original_fixed,2x2,high,14,75,B1,8,66.0,19
original_fixed,2x2,high,14,75,B2,8,130.0,15
original_fixed,2x2,high,14,75,C1,11,137.0,17
original_fixed,2x2,high,14,75,C2,8,90.0,12
original_fixed,2x2,high,14,80,B1,11,112.0,19
original_fixed,2x2,high,14,80,B2,8,170.0,21
original_fixed,2x2,high,14,80,C1,12,193.0,18
original_fixed,2x2,high,14,80,C2,7,124.0,12
original_fixed,2x2,high,14,85,B1,13,172.0,20
original_fixed,2x2,high,14,85,B2,10,217.0,23
original_fixed,2x2,high,14,85,C1,12,253.0,20
original_fixed,2x2,high,14,85,C2,7,159.0,14
original_fixed,2x2,high,14,90,B1,15,245.0,21
original_fixed,2x2,high,14,90,B2,11,232.0,26
original_fixed,2x2,high,14,90,C1,12,313.0,22
original_fixed,2x2,high,14,90,C2,7,194.0,18
original_fixed,2x2,high,14,95,B1,8,75.0,21
original_fixed,2x2,high,14,95,B2,6,15.0,25
original_fixed,2x2,high,14,95,C1,7,51.0,22
original_fixed,2x2,high,14,95,C2,1,5.0,19
original_fixed,2x2,high,14,100,B1,8,48.0,22
original_fixed,2x2,high,14,100,B2,13,58.0,27
original_fixed,2x2,high,14,100,C1,2,11.0,23
original_fixed,2x2,high,14,100,C2,6,21.0,20
original_fixed,2x2,high,14,105,B1,11,83.0,24
original_fixed,2x2,high,14,105,B2,19,138.0,29
original_fixed,2x2,high,14,105,C1,6,31.0,24
original_fixed,2x2,high,14,105,C2,9,58.0,19
original_fixed,2x2,high,14,110,B1,14,148.0,23
original_fixed,2x2,high,14,110,B2,16,189.0,31
original_fixed,2x2,high,14,110,C1,13,81.0,26
original_fixed,2x2,high,14,110,C2,11,75.0,20
original_fixed,2x2,high,14,115,B1,15,220.0,26
original_fixed,2x2,high,14,115,B2,18,268.0,31
original_fixed,2x2,high,14,115,C1,15,149.0,27
original_fixed,2x2,high,14,115,C2,10,113.0,18
original_fixed,2x2,high,14,120,B1,16,279.0,25
