controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
actuated,2x2,medium,11,5,B1,0,0.0,0
actuated,2x2,medium,11,5,B2,0,0.0,0
actuated,2x2,medium,11,5,C1,0,0.0,0
actuated,2x2,medium,11,5,C2,0,0.0,0
actuated,2x2,medium,11,10,B1,0,0.0,0
actuated,2x2,medium,11,10,B2,0,0.0,1
actuated,2x2,medium,11,10,C1,0,0.0,0
actuated,2x2,medium,11,10,C2,0,0.0,1
actuated,2x2,medium,11,15,B1,0,0.0,0
actuated,2x2,medium,11,15,B2,0,0.0,1
actuated,2x2,medium,11,15,C1,0,0.0,1
actuated,2x2,medium,11,15,C2,0,0.0,1
actuated,2x2,medium,11,20,B1,0,0.0,2
actuated,2x2,medium,11,20,B2,0,0.0,1
actuated,2x2,medium,11,20,C1,0,0.0,2
actuated,2x2,medium,11,20,C2,0,0.0,1
actuated,2x2,medium,11,25,B1,0,0.0,3
actuated,2x2,medium,11,25,B2,0,0.0,1
actuated,2x2,medium,11,25,C1,0,0.0,5
actuated,2x2,medium,11,25,C2,0,0.0,1
actuated,2x2,medium,11,30,B1,0,0.0,5
actuated,2x2,medium,11,30,B2,0,0.0,1
actuated,2x2,medium,11,30,C1,0,0.0,5
actuated,2x2,medium,11,30,C2,0,0.0,1
actuated,2x2,medium,11,35,B1,0,0.0,4
actuated,2x2,medium,11,35,B2,0,0.0,2
actuated,2x2,medium,11,35,C1,1,3.0,5
actuated,2x2,medium,11,35,C2,0,0.0,2
actuated,2x2,medium,11,40,B1,0,0.0,5
actuated,2x2,medium,11,40,B2,0,0.0,2
actuated,2x2,medium,11,40,C1,3,13.0,6
actuated,2x2,medium,11,40,C2,0,0.0,2
actuated,2x2,medium,11,45,B1,1,4.0,5
actuated,2x2,medium,11,45,B2,0,0.0,5
actuated,2x2,medium,11,45,C1,0,0.0,5
actuated,2x2,medium,11,45,C2,0,0.0,2
actuated,2x2,medium,11,50,B1,2,13.0,8
actuated,2x2,medium,11,50,B2,0,0.0,5
actuated,2x2,medium,11,50,C1,1,3.0,4
actuated,2x2,medium,11,50,C2,0,0.0,3
actuated,2x2,medium,11,55,B1,1,1.0,8
actuated,2x2,medium,11,55,B2,0,0.0,5
actuated,2x2,medium,11,55,C1,2,9.0,5
actuated,2x2,medium,11,55,C2,0,0.0,3
actuated,2x2,medium,11,60,B1,2,10.0,9
actuated,2x2,medium,11,60,B2,1,1.0,6
actuated,2x2,medium,11,60,C1,1,2.0,3
actuated,2x2,medium,11,60,C2,1,4.0,4
actuated,2x2,medium,11,65,B1,4,27.0,9
actuated,2x2,medium,11,65,B2,3,14.0,7
actuated,2x2,medium,11,65,C1,2,12.0,6
actuated,2x2,medium,11,65,C2,2,10.0,6
actuated,2x2,medium,11,70,B1,0,0.0,6
actuated,2x2,medium,11,70,B2,1,8.0,7
actuated,2x2,medium,11,70,C1,0,0.0,6
actuated,2x2,medium,11,70,C2,0,0.0,4
actuated,2x2,medium,11,75,B1,0,0.0,4
actuated,2x2,medium,11,75,B2,1,1.0,6
actuated,2x2,medium,11,75,C1,1,3.0,8
actuated,2x2,medium,11,75,C2,1,2.0,9
actuated,2x2,medium,11,80,B1,1,2.0,5
actuated,2x2,medium,11,80,B2,1,6.0,5
actuated,2x2,medium,11,80,C1,1,8.0,8
actuated,2x2,medium,11,80,C2,0,0.0,10
actuated,2x2,medium,11,85,B1,1,5.0,7
actuated,2x2,medium,11,85,B2,0,0.0,4
actuated,2x2,medium,11,85,C1,0,0.0,7
actuated,2x2,medium,11,85,C2,1,4.0,11
actuated,2x2,medium,11,90,B1,1,10.0,10
actuated,2x2,medium,11,90,B2,1,5.0,3
actuated,2x2,medium,11,90,C1,1,3.0,6
actuated,2x2,medium,11,90,C2,3,14.0,10
actuated,2x2,medium,11,95,B1,0,0.0,9
actuated,2x2,medium,11,95,B2,2,15.0,5
actuated,2x2,medium,11,95,C1,4,14.0,8
actuated,2x2,medium,11,95,C2,2,15.0,8
actuated,2x2,medium,11,100,B1,0,0.0,13
actuated,2x2,medium,11,100,B2,0,0.0,4
actuated,2x2,medium,11,100,C1,1,2.0,7
actuated,2x2,medium,11,100,C2,1,1.0,8
actuated,2x2,medium,11,105,B1,4,13.0,16
actuated,2x2,medium,11,105,B2,1,1.0,6
actuated,2x2,medium,11,105,C1,2,12.0,8
actuated,2x2,medium,11,105,C2,3,11.0,7
actuated,2x2,medium,11,110,B1,0,0.0,14
actuated,2x2,medium,11,110,B2,1,6.0,7
actuated,2x2,medium,11,110,C1,4,29.0,10
actuated,2x2,medium,11,110,C2,2,15.0,7
actuated,2x2,medium,11,115,B1,0,0.0,11
actuated,2x2,medium,11,115,B2,0,0.0,9
actuated,2x2,medium,11,115,C1,1,1.0,8
actuated,2x2,medium,11,115,C2,2,25.0,7
actuated,2x2,medium,11,120,B1,3,11.0,11
actuated,2x2,medium,11,120,B2,1,5.0,10
actuated,2x2,medium,11,120,C1,2,10.0,12
actuated,2x2,medium,11,120,C2,0,0.0,5
actuated,2x2,medium,11,125,B1,5,32.0,11
actuated,2x2,medium,11,125,B2,1,10.0,10
actuated,2x2,medium,11,125,C1,2,20.0,11
actuated,2x2,medium,11,125,C2,0,0.0,6
actuated,2x2,medium,11,130,B1,4,13.0,10
actuated,2x2,medium,11,130,B2,1,1.0,9
actuated,2x2,medium,11,130,C1,3,16.0,10
actuated,2x2,medium,11,130,C2,4,11.0,6
actuated,2x2,medium,11,135,B1,3,19.0,10
actuated,2x2,medium,11,135,B2,1,3.0,9
actuated,2x2,medium,11,135,C1,3,13.0,8
actuated,2x2,medium,11,135,C2,4,31.0,8
actuated,2x2,medium,11,140,B1,5,43.0,9
actuated,2x2,medium,11,140,B2,1,8.0,10
actuated,2x2,medium,11,140,C1,4,32.0,5
actuated,2x2,medium,11,140,C2,0,0.0,7
actuated,2x2,medium,11,145,B1,0,0.0,7
actuated,2x2,medium,11,145,B2,1,1.0,9
actuated,2x2,medium,11,145,C1,2,21.0,4
actuated,2x2,medium,11,145,C2,0,0.0,6
actuated,2x2,medium,11,150,B1,0,0.0,8
actuated,2x2,medium,11,150,B2,2,7.0,10
actuated,2x2,medium,11,150,C1,0,0.0,6
actuated,2x2,medium,11,150,C2,0,0.0,7
actuated,2x2,medium,11,155,B1,0,0.0,8
actuated,2x2,medium,11,155,B2,2,17.0,9
