controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
original_fixed,2x2,dynamic,15,5,B1,0,0.0,2
original_fixed,2x2,dynamic,15,5,B2,0,0.0,0
original_fixed,2x2,dynamic,15,5,C1,0,0.0,1
original_fixed,2x2,dynamic,15,5,C2,0,0.0,0
original_fixed,2x2,dynamic,15,10,B1,0,0.0,2
original_fixed,2x2,dynamic,15,10,B2,0,0.0,0
original_fixed,2x2,dynamic,15,10,C1,0,0.0,2
original_fixed,2x2,dynamic,15,10,C2,0,0.0,0
original_fixed,2x2,dynamic,15,15,B1,0,0.0,3
original_fixed,2x2,dynamic,15,15,B2,0,0.0,0
original_fixed,2x2,dynamic,15,15,C1,0,0.0,2
original_fixed,2x2,dynamic,15,15,C2,0,0.0,0
original_fixed,2x2,dynamic,15,20,B1,1,3.0,2
original_fixed,2x2,dynamic,15,20,B2,0,0.0,0
original_fixed,2x2,dynamic,15,20,C1,0,0.0,1
original_fixed,2x2,dynamic,15,20,C2,0,0.0,0
original_fixed,2x2,dynamic,15,25,B1,1,8.0,2
original_fixed,2x2,dynamic,15,25,B2,0,0.0,0
original_fixed,2x2,dynamic,15,25,C1,1,1.0,1
original_fixed,2x2,dynamic,15,25,C2,0,0.0,1
original_fixed,2x2,dynamic,15,30,B1,2,15.0,2
original_fixed,2x2,dynamic,15,30,B2,0,0.0,0
original_fixed,2x2,dynamic,15,30,C1,1,6.0,2
original_fixed,2x2,dynamic,15,30,C2,0,0.0,1
original_fixed,2x2,dynamic,15,35,B1,2,25.0,2
original_fixed,2x2,dynamic,15,35,B2,0,0.0,0
original_fixed,2x2,dynamic,15,35,C1,1,11.0,2
original_fixed,2x2,dynamic,15,35,C2,0,0.0,2
original_fixed,2x2,dynamic,15,40,B1,2,35.0,4
original_fixed,2x2,dynamic,15,40,B2,0,0.0,0
original_fixed,2x2,dynamic,15,40,C1,1,16.0,4
original_fixed,2x2,dynamic,15,40,C2,0,0.0,1
original_fixed,2x2,dynamic,15,45,B1,2,45.0,8
original_fixed,2x2,dynamic,15,45,B2,0,0.0,0
