controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
webster_fixed,2x2,high,12,5,B1,0,0.0,0
webster_fixed,2x2,high,12,5,B2,0,0.0,0
webster_fixed,2x2,high,12,5,C1,0,0.0,0
webster_fixed,2x2,high,12,5,C2,0,0.0,1
webster_fixed,2x2,high,12,10,B1,0,0.0,1
webster_fixed,2x2,high,12,10,B2,0,0.0,1
webster_fixed,2x2,high,12,10,C1,0,0.0,2
webster_fixed,2x2,high,12,10,C2,0,0.0,1
webster_fixed,2x2,high,12,15,B1,0,0.0,3
webster_fixed,2x2,high,12,15,B2,0,0.0,1
webster_fixed,2x2,high,12,15,C1,0,0.0,3
webster_fixed,2x2,high,12,15,C2,0,0.0,1
webster_fixed,2x2,high,12,20,B1,0,0.0,4
webster_fixed,2x2,high,12,20,B2,0,0.0,4
webster_fixed,2x2,high,12,20,C1,0,0.0,5
webster_fixed,2x2,high,12,20,C2,0,0.0,1
webster_fixed,2x2,high,12,25,B1,0,0.0,6
webster_fixed,2x2,high,12,25,B2,0,0.0,5
webster_fixed,2x2,high,12,25,C1,1,1.0,5
webster_fixed,2x2,high,12,25,C2,0,0.0,2
webster_fixed,2x2,high,12,30,B1,1,1.0,6
webster_fixed,2x2,high,12,30,B2,0,0.0,5
webster_fixed,2x2,high,12,30,C1,1,6.0,7
webster_fixed,2x2,high,12,30,C2,0,0.0,2
webster_fixed,2x2,high,12,35,B1,0,0.0,5
webster_fixed,2x2,high,12,35,B2,0,0.0,6
webster_fixed,2x2,high,12,35,C1,0,0.0,7
webster_fixed,2x2,high,12,35,C2,0,0.0,2
webster_fixed,2x2,high,12,40,B1,1,2.0,6
webster_fixed,2x2,high,12,40,B2,2,9.0,5
webster_fixed,2x2,high,12,40,C1,1,1.0,6
webster_fixed,2x2,high,12,40,C2,1,5.0,8
webster_fixed,2x2,high,12,45,B1,2,9.0,7
webster_fixed,2x2,high,12,45,B2,3,22.0,8
webster_fixed,2x2,high,12,45,C1,3,12.0,6
webster_fixed,2x2,high,12,45,C2,2,12.0,12
webster_fixed,2x2,high,12,50,B1,3,24.0,10
webster_fixed,2x2,high,12,50,B2,2,10.0,7
webster_fixed,2x2,high,12,50,C1,3,27.0,7
webster_fixed,2x2,high,12,50,C2,2,22.0,16
webster_fixed,2x2,high,12,55,B1,0,0.0,14
webster_fixed,2x2,high,12,55,B2,1,1.0,8
webster_fixed,2x2,high,12,55,C1,1,1.0,7
webster_fixed,2x2,high,12,55,C2,2,7.0,14
webster_fixed,2x2,high,12,60,B1,1,2.0,13
webster_fixed,2x2,high,12,60,B2,2,9.0,8
webster_fixed,2x2,high,12,60,C1,1,6.0,7
webster_fixed,2x2,high,12,60,C2,5,23.0,17
webster_fixed,2x2,high,12,65,B1,3,14.0,15
webster_fixed,2x2,high,12,65,B2,2,12.0,10
webster_fixed,2x2,high,12,65,C1,2,16.0,9
webster_fixed,2x2,high,12,65,C2,6,50.0,17
webster_fixed,2x2,high,12,70,B1,1,1.0,18
webster_fixed,2x2,high,12,70,B2,1,2.0,9
webster_fixed,2x2,high,12,70,C1,2,4.0,11
webster_fixed,2x2,high,12,70,C2,5,27.0,15
webster_fixed,2x2,high,12,75,B1,6,15.0,21
webster_fixed,2x2,high,12,75,B2,3,12.0,11
webster_fixed,2x2,high,12,75,C1,0,0.0,10
webster_fixed,2x2,high,12,75,C2,6,28.0,15
webster_fixed,2x2,high,12,80,B1,11,61.0,24
webster_fixed,2x2,high,12,80,B2,3,27.0,13
webster_fixed,2x2,high,12,80,C1,2,2.0,10
webster_fixed,2x2,high,12,80,C2,8,64.0,16
webster_fixed,2x2,high,12,85,B1,11,98.0,25
webster_fixed,2x2,high,12,85,B2,1,2.0,14
webster_fixed,2x2,high,12,85,C1,2,10.0,11
webster_fixed,2x2,high,12,85,C2,8,104.0,15
webster_fixed,2x2,high,12,90,B1,7,23.0,25
webster_fixed,2x2,high,12,90,B2,2,9.0,14
webster_fixed,2x2,high,12,90,C1,4,11.0,13
webster_fixed,2x2,high,12,90,C2,1,1.0,17
webster_fixed,2x2,high,12,95,B1,7,34.0,27
webster_fixed,2x2,high,12,95,B2,7,34.0,16
webster_fixed,2x2,high,12,95,C1,6,36.0,18
webster_fixed,2x2,high,12,95,C2,6,18.0,19
webster_fixed,2x2,high,12,100,B1,13,87.0,26
webster_fixed,2x2,high,12,100,B2,6,37.0,18
webster_fixed,2x2,high,12,100,C1,8,76.0,21
webster_fixed,2x2,high,12,100,C2,8,52.0,19
webster_fixed,2x2,high,12,105,B1,11,75.0,26
webster_fixed,2x2,high,12,105,B2,3,9.0,21
webster_fixed,2x2,high,12,105,C1,3,27.0,18
webster_fixed,2x2,high,12,105,C2,5,20.0,19
webster_fixed,2x2,high,12,110,B1,11,55.0,24
webster_fixed,2x2,high,12,110,B2,8,36.0,26
webster_fixed,2x2,high,12,110,C1,2,5.0,18
webster_fixed,2x2,high,12,110,C2,8,30.0,19
webster_fixed,2x2,high,12,115,B1,9,62.0,24
webster_fixed,2x2,high,12,115,B2,13,91.0,28
webster_fixed,2x2,high,12,115,C1,5,24.0,18
webster_fixed,2x2,high,12,115,C2,12,77.0,23
webster_fixed,2x2,high,12,120,B1,8,70.0,23
webster_fixed,2x2,high,12,120,B2,7,35.0,28
webster_fixed,2x2,high,12,120,C1,5,31.0,19
webster_fixed,2x2,high,12,120,C2,13,116.0,24
webster_fixed,2x2,high,12,125,B1,9,29.0,24
webster_fixed,2x2,high,12,125,B2,6,24.0,27
webster_fixed,2x2,high,12,125,C1,6,19.0,19
webster_fixed,2x2,high,12,125,C2,5,40.0,24
webster_fixed,2x2,high,12,130,B1,18,98.0,28
webster_fixed,2x2,high,12,130,B2,10,65.0,29
webster_fixed,2x2,high,12,130,C1,4,34.0,18
webster_fixed,2x2,high,12,130,C2,6,20.0,24
webster_fixed,2x2,high,12,135,B1,15,150.0,30
webster_fixed,2x2,high,12,135,B2,8,44.0,28
webster_fixed,2x2,high,12,135,C1,6,61.0,21
webster_fixed,2x2,high,12,135,C2,11,42.0,28
webster_fixed,2x2,high,12,140,B1,11,90.0,31
webster_fixed,2x2,high,12,140,B2,9,44.0,26
webster_fixed,2x2,high,12,140,C1,4,13.0,20
webster_fixed,2x2,high,12,140,C2,6,19.0,31
webster_fixed,2x2,high,12,145,B1,8,43.0,32
webster_fixed,2x2,high,12,145,B2,15,108.0,24
webster_fixed,2x2,high,12,145,C1,4,22.0,18
webster_fixed,2x2,high,12,145,C2,14,71.0,32
webster_fixed,2x2,high,12,150,B1,15,93.0,34
webster_fixed,2x2,high,12,150,B2,15,125.0,25
webster_fixed,2x2,high,12,150,C1,4,42.0,20
webster_fixed,2x2,high,12,150,C2,20,156.0,32
webster_fixed,2x2,high,12,155,B1,9,85.0,33
webster_fixed,2x2,high,12,155,B2,9,53.0,26
webster_fixed,2x2,high,12,155,C1,3,15.0,18
webster_fixed,2x2,high,12,155,C2,20,174.0,34
webster_fixed,2x2,high,12,160,B1,8,19.0,36
webster_fixed,2x2,high,12,160,B2,12,83.0,28
webster_fixed,2x2,high,12,160,C1,5,16.0,18
webster_fixed,2x2,high,12,160,C2,16,96.0,36
webster_fixed,2x2,high,12,165,B1,15,75.0,37
webster_fixed,2x2,high,12,165,B2,16,144.0,29
webster_fixed,2x2,high,12,165,C1,9,52.0,20
webster_fixed,2x2,high,12,165,C2,18,98.0,35
webster_fixed,2x2,high,12,170,B1,25,170.0,39
webster_fixed,2x2,high,12,170,B2,10,43.0,28
webster_fixed,2x2,high,12,170,C1,11,95.0,20
webster_fixed,2x2,high,12,170,C2,17,146.0,37
webster_fixed,2x2,high,12,175,B1,18,109.0,36
webster_fixed,2x2,high,12,175,B2,12,53.0,27
webster_fixed,2x2,high,12,175,C1,7,20.0,22
webster_fixed,2x2,high,12,175,C2,10,49.0,37
webster_fixed,2x2,high,12,180,B1,15,87.0,38
webster_fixed,2x2,high,12,180,B2,19,122.0,27
webster_fixed,2x2,high,12,180,C1,6,39.0,24
webster_fixed,2x2,high,12,180,C2,12,59.0,38
webster_fixed,2x2,high,12,185,B1,26,161.0,40
webster_fixed,2x2,high,12,185,B2,14,80.0,25
webster_fixed,2x2,high,12,185,C1,8,74.0,25
webster_fixed,2x2,high,12,185,C2,18,138.0,39
webster_fixed,2x2,high,12,190,B1,17,122.0,42
webster_fixed,2x2,high,12,190,B2,13,73.0,27
webster_fixed,2x2,high,12,190,C1,7,34.0,26
webster_fixed,2x2,high,12,190,C2,17,141.0,38
webster_fixed,2x2,high,12,195,B1,10,45.0,41
webster_fixed,2x2,high,12,195,B2,13,104.0,25
webster_fixed,2x2,high,12,195,C1,7,24.0,30
webster_fixed,2x2,high,12,195,C2,19,123.0,37
webster_fixed,2x2,high,12,200,B1,17,87.0,44
webster_fixed,2x2,high,12,200,B2,11,86.0,25
webster_fixed,2x2,high,12,200,C1,17,94.0,32
webster_fixed,2x2,high,12,200,C2,22,128.0,37
webster_fixed,2x2,high,12,205,B1,20,128.0,45
webster_fixed,2x2,high,12,205,B2,13,79.0,26
webster_fixed,2x2,high,12,205,C1,17,122.0,34
webster_fixed,2x2,high,12,205,C2,20,143.0,39
webster_fixed,2x2,high,12,210,B1,19,86.0,47
webster_fixed,2x2,high,12,210,B2,14,99.0,27
webster_fixed,2x2,high,12,210,C1,11,44.0,36
webster_fixed,2x2,high,12,210,C2,10,43.0,40
webster_fixed,2x2,high,12,215,B1,20,101.0,47
webster_fixed,2x2,high,12,215,B2,11,106.0,28
webster_fixed,2x2,high,12,215,C1,15,70.0,37
webster_fixed,2x2,high,12,215,C2,15,91.0,41
webster_fixed,2x2,high,12,220,B1,23,180.0,48
webster_fixed,2x2,high,12,220,B2,6,39.0,30
webster_fixed,2x2,high,12,220,C1,19,149.0,40
webster_fixed,2x2,high,12,220,C2,21,185.0,43
webster_fixed,2x2,high,12,225,B1,22,146.0,48
webster_fixed,2x2,high,12,225,B2,9,56.0,29
webster_fixed,2x2,high,12,225,C1,13,101.0,40
webster_fixed,2x2,high,12,225,C2,21,164.0,43
webster_fixed,2x2,high,12,230,B1,22,109.0,47
webster_fixed,2x2,high,12,230,B2,16,122.0,31
webster_fixed,2x2,high,12,230,C1,12,48.0,42
webster_fixed,2x2,high,12,230,C2,20,126.0,44
webster_fixed,2x2,high,12,235,B1,24,146.0,49
webster_fixed,2x2,high,12,235,B2,11,72.0,30
webster_fixed,2x2,high,12,235,C1,20,128.0,41
webster_fixed,2x2,high,12,235,C2,25,169.0,48
webster_fixed,2x2,high,12,240,B1,19,130.0,50
webster_fixed,2x2,high,12,240,B2,11,59.0,30
webster_fixed,2x2,high,12,240,C1,21,152.0,42
webster_fixed,2x2,high,12,240,C2,19,132.0,50
webster_fixed,2x2,high,12,245,B1,12,61.0,52
webster_fixed,2x2,high,12,245,B2,12,76.0,31
webster_fixed,2x2,high,12,245,C1,21,108.0,43
webster_fixed,2x2,high,12,245,C2,14,55.0,50
webster_fixed,2x2,high,12,250,B1,19,99.0,56
webster_fixed,2x2,high,12,250,B2,5,25.0,32
