controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
actuated,2x2,high,13,5,B1,0,0.0,0
actuated,2x2,high,13,5,B2,0,0.0,0
actuated,2x2,high,13,5,C1,0,0.0,0
actuated,2x2,high,13,5,C2,0,0.0,1
actuated,2x2,high,13,10,B1,0,0.0,1
actuated,2x2,high,13,10,B2,0,0.0,1
actuated,2x2,high,13,10,C1,0,0.0,2
actuated,2x2,high,13,10,C2,0,0.0,1
actuated,2x2,high,13,15,B1,0,0.0,3
actuated,2x2,high,13,15,B2,0,0.0,1
actuated,2x2,high,13,15,C1,0,0.0,3
actuated,2x2,high,13,15,C2,0,0.0,1
actuated,2x2,high,13,20,B1,0,0.0,4
actuated,2x2,high,13,20,B2,0,0.0,4
actuated,2x2,high,13,20,C1,0,0.0,5
actuated,2x2,high,13,20,C2,0,0.0,1
actuated,2x2,high,13,25,B1,0,0.0,6
actuated,2x2,high,13,25,B2,0,0.0,5
actuated,2x2,high,13,25,C1,0,0.0,6
actuated,2x2,high,13,25,C2,0,0.0,2
actuated,2x2,high,13,30,B1,0,0.0,5
actuated,2x2,high,13,30,B2,0,0.0,5
actuated,2x2,high,13,30,C1,2,8.0,7
actuated,2x2,high,13,30,C2,0,0.0,2
actuated,2x2,high,13,35,B1,0,0.0,4
actuated,2x2,high,13,35,B2,0,0.0,8
actuated,2x2,high,13,35,C1,1,8.0,8
actuated,2x2,high,13,35,C2,1,1.0,3
actuated,2x2,high,13,40,B1,1,2.0,5
actuated,2x2,high,13,40,B2,3,9.0,6
actuated,2x2,high,13,40,C1,3,21.0,7
actuated,2x2,high,13,40,C2,1,1.0,8
actuated,2x2,high,13,45,B1,1,7.0,7
actuated,2x2,high,13,45,B2,0,0.0,10
actuated,2x2,high,13,45,C1,0,0.0,6
actuated,2x2,high,13,45,C2,0,0.0,9
actuated,2x2,high,13,50,B1,0,0.0,9
actuated,2x2,high,13,50,B2,2,3.0,9
actuated,2x2,high,13,50,C1,1,2.0,7
actuated,2x2,high,13,50,C2,1,1.0,11
actuated,2x2,high,13,55,B1,0,0.0,12
actuated,2x2,high,13,55,B2,1,6.0,10
actuated,2x2,high,13,55,C1,3,14.0,8
actuated,2x2,high,13,55,C2,2,7.0,12
actuated,2x2,high,13,60,B1,0,0.0,13
actuated,2x2,high,13,60,B2,2,4.0,9
actuated,2x2,high,13,60,C1,0,0.0,8
actuated,2x2,high,13,60,C2,5,25.0,13
actuated,2x2,high,13,65,B1,3,8.0,17
actuated,2x2,high,13,65,B2,3,18.0,8
actuated,2x2,high,13,65,C1,0,0.0,10
actuated,2x2,high,13,65,C2,3,10.0,13
actuated,2x2,high,13,70,B1,3,7.0,18
actuated,2x2,high,13,70,B2,3,23.0,8
actuated,2x2,high,13,70,C1,1,4.0,9
actuated,2x2,high,13,70,C2,1,6.0,11
actuated,2x2,high,13,75,B1,6,29.0,23
actuated,2x2,high,13,75,B2,3,7.0,11
actuated,2x2,high,13,75,C1,0,0.0,8
actuated,2x2,high,13,75,C2,3,20.0,13
actuated,2x2,high,13,80,B1,8,65.0,23
actuated,2x2,high,13,80,B2,4,26.0,13
actuated,2x2,high,13,80,C1,1,1.0,9
actuated,2x2,high,13,80,C2,3,7.0,12
actuated,2x2,high,13,85,B1,12,102.0,22
actuated,2x2,high,13,85,B2,2,4.0,14
actuated,2x2,high,13,85,C1,1,2.0,9
actuated,2x2,high,13,85,C2,6,30.0,15
actuated,2x2,high,13,90,B1,4,17.0,21
actuated,2x2,high,13,90,B2,6,26.0,13
actuated,2x2,high,13,90,C1,0,0.0,10
actuated,2x2,high,13,90,C2,8,70.0,20
actuated,2x2,high,13,95,B1,6,20.0,19
actuated,2x2,high,13,95,B2,9,57.0,16
actuated,2x2,high,13,95,C1,2,5.0,11
actuated,2x2,high,13,95,C2,8,102.0,21
actuated,2x2,high,13,100,B1,9,45.0,17
actuated,2x2,high,13,100,B2,3,13.0,17
actuated,2x2,high,13,100,C1,2,3.0,13
actuated,2x2,high,13,100,C2,11,152.0,23
actuated,2x2,high,13,105,B1,7,30.0,18
actuated,2x2,high,13,105,B2,2,21.0,18
actuated,2x2,high,13,105,C1,4,16.0,13
