controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
actuated,2x2,high,15,5,B1,0,0.0,0
actuated,2x2,high,15,5,B2,0,0.0,0
actuated,2x2,high,15,5,C1,0,0.0,0
actuated,2x2,high,15,5,C2,0,0.0,1
actuated,2x2,high,15,10,B1,0,0.0,1
actuated,2x2,high,15,10,B2,0,0.0,1
actuated,2x2,high,15,10,C1,0,0.0,2
actuated,2x2,high,15,10,C2,0,0.0,1
actuated,2x2,high,15,15,B1,0,0.0,3
actuated,2x2,high,15,15,B2,0,0.0,1
actuated,2x2,high,15,15,C1,0,0.0,3
actuated,2x2,high,15,15,C2,0,0.0,1
actuated,2x2,high,15,20,B1,0,0.0,3
actuated,2x2,high,15,20,B2,0,0.0,4
actuated,2x2,high,15,20,C1,0,0.0,5
actuated,2x2,high,15,20,C2,0,0.0,1
actuated,2x2,high,15,25,B1,0,0.0,6
actuated,2x2,high,15,25,B2,0,0.0,5
actuated,2x2,high,15,25,C1,0,0.0,5
actuated,2x2,high,15,25,C2,0,0.0,2
actuated,2x2,high,15,30,B1,0,0.0,6
actuated,2x2,high,15,30,B2,0,0.0,5
actuated,2x2,high,15,30,C1,1,1.0,6
actuated,2x2,high,15,30,C2,0,0.0,3
actuated,2x2,high,15,35,B1,1,2.0,6
actuated,2x2,high,15,35,B2,1,4.0,7
actuated,2x2,high,15,35,C1,2,8.0,9
actuated,2x2,high,15,35,C2,0,0.0,3
actuated,2x2,high,15,40,B1,1,7.0,7
actuated,2x2,high,15,40,B2,2,13.0,5
actuated,2x2,high,15,40,C1,2,11.0,7
actuated,2x2,high,15,40,C2,0,0.0,7
actuated,2x2,high,15,45,B1,2,6.0,9
actuated,2x2,high,15,45,B2,0,0.0,8
actuated,2x2,high,15,45,C1,1,2.0,7
actuated,2x2,high,15,45,C2,0,0.0,9
actuated,2x2,high,15,50,B1,1,2.0,12
actuated,2x2,high,15,50,B2,1,4.0,8
actuated,2x2,high,15,50,C1,3,13.0,6
actuated,2x2,high,15,50,C2,1,3.0,14
actuated,2x2,high,15,55,B1,2,12.0,16
actuated,2x2,high,15,55,B2,1,1.0,9
actuated,2x2,high,15,55,C1,0,0.0,7
actuated,2x2,high,15,55,C2,0,0.0,14
actuated,2x2,high,15,60,B1,4,27.0,18
actuated,2x2,high,15,60,B2,1,6.0,7
