controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
webster_fixed,2x2,high,15,5,B1,0,0.0,0
webster_fixed,2x2,high,15,5,B2,0,0.0,0
webster_fixed,2x2,high,15,5,C1,0,0.0,0
webster_fixed,2x2,high,15,5,C2,0,0.0,1
webster_fixed,2x2,high,15,10,B1,0,0.0,1
webster_fixed,2x2,high,15,10,B2,0,0.0,1
webster_fixed,2x2,high,15,10,C1,0,0.0,2
webster_fixed,2x2,high,15,10,C2,0,0.0,1
webster_fixed,2x2,high,15,15,B1,0,0.0,3
webster_fixed,2x2,high,15,15,B2,0,0.0,1
webster_fixed,2x2,high,15,15,C1,0,0.0,3
webster_fixed,2x2,high,15,15,C2,0,0.0,1
webster_fixed,2x2,high,15,20,B1,0,0.0,3
webster_fixed,2x2,high,15,20,B2,0,0.0,4
webster_fixed,2x2,high,15,20,C1,0,0.0,5
webster_fixed,2x2,high,15,20,C2,0,0.0,1
webster_fixed,2x2,high,15,25,B1,0,0.0,6
webster_fixed,2x2,high,15,25,B2,0,0.0,5
webster_fixed,2x2,high,15,25,C1,0,0.0,5
webster_fixed,2x2,high,15,25,C2,0,0.0,2
webster_fixed,2x2,high,15,30,B1,1,2.0,7
webster_fixed,2x2,high,15,30,B2,0,0.0,5
webster_fixed,2x2,high,15,30,C1,1,2.0,6
webster_fixed,2x2,high,15,30,C2,0,0.0,2
webster_fixed,2x2,high,15,35,B1,1,3.0,8
webster_fixed,2x2,high,15,35,B2,0,0.0,6
webster_fixed,2x2,high,15,35,C1,0,0.0,7
webster_fixed,2x2,high,15,35,C2,0,0.0,2
webster_fixed,2x2,high,15,40,B1,2,9.0,9
webster_fixed,2x2,high,15,40,B2,1,4.0,4
webster_fixed,2x2,high,15,40,C1,1,3.0,6
webster_fixed,2x2,high,15,40,C2,1,4.0,8
webster_fixed,2x2,high,15,45,B1,4,25.0,10
webster_fixed,2x2,high,15,45,B2,2,14.0,7
webster_fixed,2x2,high,15,45,C1,1,8.0,5
webster_fixed,2x2,high,15,45,C2,2,13.0,12
webster_fixed,2x2,high,15,50,B1,5,47.0,12
webster_fixed,2x2,high,15,50,B2,2,5.0,7
webster_fixed,2x2,high,15,50,C1,2,18.0,5
