controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
actuated,2x2,high,12,5,B1,0,0.0,0
actuated,2x2,high,12,5,B2,0,0.0,0
actuated,2x2,high,12,5,C1,0,0.0,0
actuated,2x2,high,12,5,C2,0,0.0,1
actuated,2x2,high,12,10,B1,0,0.0,1
actuated,2x2,high,12,10,B2,0,0.0,1
actuated,2x2,high,12,10,C1,0,0.0,2
actuated,2x2,high,12,10,C2,0,0.0,1
actuated,2x2,high,12,15,B1,0,0.0,3
actuated,2x2,high,12,15,B2,0,0.0,1
actuated,2x2,high,12,15,C1,0,0.0,3
actuated,2x2,high,12,15,C2,0,0.0,1
actuated,2x2,high,12,20,B1,0,0.0,4
actuated,2x2,high,12,20,B2,0,0.0,4
actuated,2x2,high,12,20,C1,0,0.0,5
actuated,2x2,high,12,20,C2,0,0.0,1
actuated,2x2,high,12,25,B1,0,0.0,6
actuated,2x2,high,12,25,B2,0,0.0,5
actuated,2x2,high,12,25,C1,1,1.0,5
actuated,2x2,high,12,25,C2,0,0.0,2
actuated,2x2,high,12,30,B1,0,0.0,6
actuated,2x2,high,12,30,B2,0,0.0,5
actuated,2x2,high,12,30,C1,0,0.0,6
actuated,2x2,high,12,30,C2,0,0.0,2
actuated,2x2,high,12,35,B1,1,3.0,7
actuated,2x2,high,12,35,B2,0,0.0,6
actuated,2x2,high,12,35,C1,0,0.0,7
actuated,2x2,high,12,35,C2,0,0.0,3
actuated,2x2,high,12,40,B1,2,11.0,7
actuated,2x2,high,12,40,B2,2,9.0,5
actuated,2x2,high,12,40,C1,0,0.0,6
actuated,2x2,high,12,40,C2,0,0.0,8
actuated,2x2,high,12,45,B1,4,25.0,9
actuated,2x2,high,12,45,B2,0,0.0,8
actuated,2x2,high,12,45,C1,2,5.0,6
actuated,2x2,high,12,45,C2,0,0.0,10
actuated,2x2,high,12,50,B1,0,0.0,11
actuated,2x2,high,12,50,B2,1,3.0,8
actuated,2x2,high,12,50,C1,2,5.0,7
actuated,2x2,high,12,50,C2,1,2.0,14
actuated,2x2,high,12,55,B1,2,9.0,14
actuated,2x2,high,12,55,B2,1,8.0,8
actuated,2x2,high,12,55,C1,3,17.0,8
actuated,2x2,high,12,55,C2,3,13.0,14
actuated,2x2,high,12,60,B1,1,1.0,16
actuated,2x2,high,12,60,B2,1,3.0,6
actuated,2x2,high,12,60,C1,0,0.0,7
actuated,2x2,high,12,60,C2,7,40.0,16
actuated,2x2,high,12,65,B1,3,13.0,16
actuated,2x2,high,12,65,B2,4,19.0,8
actuated,2x2,high,12,65,C1,1,2.0,7
actuated,2x2,high,12,65,C2,8,77.0,20
actuated,2x2,high,12,70,B1,8,44.0,20
actuated,2x2,high,12,70,B2,4,39.0,10
actuated,2x2,high,12,70,C1,1,7.0,7
actuated,2x2,high,12,70,C2,12,132.0,19
actuated,2x2,high,12,75,B1,8,84.0,20
actuated,2x2,high,12,75,B2,1,13.0,10
actuated,2x2,high,12,75,C1,1,2.0,6
actuated,2x2,high,12,75,C2,12,178.0,20
actuated,2x2,high,12,80,B1,9,126.0,23
actuated,2x2,high,12,80,B2,2,3.0,12
actuated,2x2,high,12,80,C1,3,13.0,7
actuated,2x2,high,12,80,C2,11,186.0,20
actuated,2x2,high,12,85,B1,12,179.0,22
actuated,2x2,high,12,85,B2,4,19.0,16
actuated,2x2,high,12,85,C1,0,0.0,10
actuated,2x2,high,12,85,C2,12,246.0,20
actuated,2x2,high,12,90,B1,15,247.0,23
actuated,2x2,high,12,90,B2,4,39.0,19
actuated,2x2,high,12,90,C1,0,0.0,11
