controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
original_fixed,2x2,medium,12,5,B1,0,0.0,0
original_fixed,2x2,medium,12,5,B2,0,0.0,0
original_fixed,2x2,medium,12,5,C1,0,0.0,0
original_fixed,2x2,medium,12,5,C2,0,0.0,0
original_fixed,2x2,medium,12,10,B1,0,0.0,0
original_fixed,2x2,medium,12,10,B2,0,0.0,1
original_fixed,2x2,medium,12,10,C1,0,0.0,0
original_fixed,2x2,medium,12,10,C2,0,0.0,1
original_fixed,2x2,medium,12,15,B1,0,0.0,0
original_fixed,2x2,medium,12,15,B2,0,0.0,1
original_fixed,2x2,medium,12,15,C1,0,0.0,1
original_fixed,2x2,medium,12,15,C2,0,0.0,1
original_fixed,2x2,medium,12,20,B1,0,0.0,2
original_fixed,2x2,medium,12,20,B2,0,0.0,1
original_fixed,2x2,medium,12,20,C1,0,0.0,3
original_fixed,2x2,medium,12,20,C2,0,0.0,1
original_fixed,2x2,medium,12,25,B1,0,0.0,3
original_fixed,2x2,medium,12,25,B2,0,0.0,2
original_fixed,2x2,medium,12,25,C1,0,0.0,4
original_fixed,2x2,medium,12,25,C2,1,4.0,2
original_fixed,2x2,medium,12,30,B1,0,0.0,4
original_fixed,2x2,medium,12,30,B2,1,4.0,2
original_fixed,2x2,medium,12,30,C1,0,0.0,5
original_fixed,2x2,medium,12,30,C2,1,9.0,2
original_fixed,2x2,medium,12,35,B1,0,0.0,4
original_fixed,2x2,medium,12,35,B2,1,9.0,3
original_fixed,2x2,medium,12,35,C1,2,5.0,4
original_fixed,2x2,medium,12,35,C2,1,14.0,3
original_fixed,2x2,medium,12,40,B1,1,3.0,3
original_fixed,2x2,medium,12,40,B2,1,14.0,3
original_fixed,2x2,medium,12,40,C1,3,17.0,7
original_fixed,2x2,medium,12,40,C2,2,21.0,4
original_fixed,2x2,medium,12,45,B1,1,8.0,4
original_fixed,2x2,medium,12,45,B2,1,19.0,5
original_fixed,2x2,medium,12,45,C1,3,32.0,7
original_fixed,2x2,medium,12,45,C2,2,31.0,4
original_fixed,2x2,medium,12,50,B1,1,5.0,5
original_fixed,2x2,medium,12,50,B2,0,0.0,6
original_fixed,2x2,medium,12,50,C1,1,3.0,5
original_fixed,2x2,medium,12,50,C2,1,3.0,3
original_fixed,2x2,medium,12,55,B1,1,10.0,8
original_fixed,2x2,medium,12,55,B2,0,0.0,5
original_fixed,2x2,medium,12,55,C1,2,9.0,5
original_fixed,2x2,medium,12,55,C2,1,8.0,4
original_fixed,2x2,medium,12,60,B1,1,15.0,9
original_fixed,2x2,medium,12,60,B2,1,2.0,5
original_fixed,2x2,medium,12,60,C1,2,19.0,6
original_fixed,2x2,medium,12,60,C2,1,13.0,5
original_fixed,2x2,medium,12,65,B1,1,20.0,8
original_fixed,2x2,medium,12,65,B2,1,7.0,5
original_fixed,2x2,medium,12,65,C1,3,30.0,9
original_fixed,2x2,medium,12,65,C2,1,18.0,6
original_fixed,2x2,medium,12,70,B1,2,29.0,7
original_fixed,2x2,medium,12,70,B2,1,12.0,4
original_fixed,2x2,medium,12,70,C1,4,47.0,9
original_fixed,2x2,medium,12,70,C2,2,24.0,7
original_fixed,2x2,medium,12,75,B1,4,45.0,8
original_fixed,2x2,medium,12,75,B2,1,17.0,7
original_fixed,2x2,medium,12,75,C1,5,69.0,10
original_fixed,2x2,medium,12,75,C2,3,35.0,8
original_fixed,2x2,medium,12,80,B1,5,69.0,8
original_fixed,2x2,medium,12,80,B2,1,22.0,6
original_fixed,2x2,medium,12,80,C1,7,100.0,10
original_fixed,2x2,medium,12,80,C2,3,50.0,8
original_fixed,2x2,medium,12,85,B1,6,96.0,11
