controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,3x3,medium,13,5,B1,0,0.0,0
ppo,3x3,medium,13,5,B2,0,0.0,0
ppo,3x3,medium,13,5,B3,0,0.0,1
ppo,3x3,medium,13,5,C1,0,0.0,0
ppo,3x3,medium,13,5,C2,0,0.0,0
ppo,3x3,medium,13,5,C3,0,0.0,0
ppo,3x3,medium,13,5,D1,0,0.0,0
ppo,3x3,medium,13,5,D2,0,0.0,0
ppo,3x3,medium,13,5,D3,0,0.0,1
ppo,3x3,medium,13,10,B1,0,0.0,0
ppo,3x3,medium,13,10,B2,0,0.0,0
ppo,3x3,medium,13,10,B3,0,0.0,1
ppo,3x3,medium,13,10,C1,0,0.0,0
ppo,3x3,medium,13,10,C2,0,0.0,0
ppo,3x3,medium,13,10,C3,0,0.0,0
ppo,3x3,medium,13,10,D1,0,0.0,0
ppo,3x3,medium,13,10,D2,0,0.0,0
ppo,3x3,medium,13,10,D3,0,0.0,1
ppo,3x3,medium,13,15,B1,0,0.0,0
ppo,3x3,medium,13,15,B2,0,0.0,1
ppo,3x3,medium,13,15,B3,0,0.0,1
ppo,3x3,medium,13,15,C1,0,0.0,0
ppo,3x3,medium,13,15,C2,0,0.0,0
ppo,3x3,medium,13,15,C3,0,0.0,1
ppo,3x3,medium,13,15,D1,0,0.0,0
ppo,3x3,medium,13,15,D2,0,0.0,0
ppo,3x3,medium,13,15,D3,0,0.0,1
ppo,3x3,medium,13,20,B1,0,0.0,0
ppo,3x3,medium,13,20,B2,0,0.0,1
ppo,3x3,medium,13,20,B3,1,2.0,2
ppo,3x3,medium,13,20,C1,0,0.0,0
ppo,3x3,medium,13,20,C2,0,0.0,0
ppo,3x3,medium,13,20,C3,0,0.0,1
ppo,3x3,medium,13,20,D1,0,0.0,0
ppo,3x3,medium,13,20,D2,0,0.0,1
ppo,3x3,medium,13,20,D3,1,1.0,1
ppo,3x3,medium,13,25,B1,0,0.0,0
ppo,3x3,medium,13,25,B2,0,0.0,2
ppo,3x3,medium,13,25,B3,1,7.0,2
ppo,3x3,medium,13,25,C1,0,0.0,0
ppo,3x3,medium,13,25,C2,0,0.0,1
ppo,3x3,medium,13,25,C3,0,0.0,1
ppo,3x3,medium,13,25,D1,0,0.0,2
ppo,3x3,medium,13,25,D2,0,0.0,1
ppo,3x3,medium,13,25,D3,1,6.0,1
ppo,3x3,medium,13,30,B1,0,0.0,2
ppo,3x3,medium,13,30,B2,0,0.0,2
ppo,3x3,medium,13,30,B3,0,0.0,2
ppo,3x3,medium,13,30,C1,0,0.0,0
ppo,3x3,medium,13,30,C2,0,0.0,1
ppo,3x3,medium,13,30,C3,0,0.0,2
ppo,3x3,medium,13,30,D1,0,0.0,2
ppo,3x3,medium,13,30,D2,0,0.0,3
ppo,3x3,medium,13,30,D3,0,0.0,0
ppo,3x3,medium,13,35,B1,0,0.0,2
ppo,3x3,medium,13,35,B2,0,0.0,4
ppo,3x3,medium,13,35,B3,1,3.0,2
ppo,3x3,medium,13,35,C1,0,0.0,0
ppo,3x3,medium,13,35,C2,0,0.0,1
ppo,3x3,medium,13,35,C3,1,2.0,3
ppo,3x3,medium,13,35,D1,0,0.0,3
ppo,3x3,medium,13,35,D2,1,1.0,3
ppo,3x3,medium,13,35,D3,0,0.0,0
ppo,3x3,medium,13,40,B1,0,0.0,3
ppo,3x3,medium,13,40,B2,0,0.0,4
ppo,3x3,medium,13,40,B3,1,8.0,3
ppo,3x3,medium,13,40,C1,0,0.0,3
ppo,3x3,medium,13,40,C2,1,4.0,2
ppo,3x3,medium,13,40,C3,1,7.0,4
ppo,3x3,medium,13,40,D1,0,0.0,1
ppo,3x3,medium,13,40,D2,1,6.0,4
