controller,grid,scenario,seed,loaded_vehicles,departed_vehicles,completed_trips,completion_rate_pct,avg_travel_time,avg_waiting_time,avg_time_loss,mean_queue_length,max_queue_length,teleports_started,teleports_ended,mean_agent_predict_ms,p95_agent_predict_ms,mean_joint_decision_ms,p95_joint_decision_ms,peak_process_tree_ram_mb,model_size_total_mb,wall_runtime_s,status
ppo,2x2,low,11,600,600,569,94.83333333333333,82.81546572934974,6.054481546572935,19.43854130052724,0.3729166666666667,4,0,0,0.07657411388888889,0.0859202,0.3095813027777778,0.32689650000000003,324.578125,0.53125,1.9265492080012336,PASS
ppo,2x2,low,12,600,600,567,94.5,82.99118165784833,6.005291005291006,19.39726631393298,0.38472222222222224,4,0,0,0.07014802847222222,0.08625,0.28377439444444447,0.30523365,326.546875,0.53125,1.9204834579722956,PASS
ppo,2x2,low,13,600,600,573,95.5,83.16404886561955,5.7574171029668415,19.024083769633506,0.3659722222222222,4,0,0,0.06954305277777778,0.08475,0.28146031111111114,0.30372740000000004,327.1875,0.53125,1.9019940830767155,PASS
ppo,2x2,low,14,600,600,571,95.16666666666667,84.06654991243433,6.423817863397548,20.04411558669002,0.4125,4,0,0,0.07030794652777778,0.08419194999999999,0.2844089111111111,0.3049652,327.5,0.53125,1.9138406671117991,PASS
ppo,2x2,low,15,600,600,572,95.33333333333333,82.2972027972028,5.615384615384615,18.819493006993007,0.3472222222222222,4,0,0,0.06912635833333333,0.08379315,0.27958253055555554,0.29635000000000006,327.875,0.53125,1.8894284999696538,PASS
