controller,grid,scenario,seed,loaded_vehicles,departed_vehicles,completed_trips,completion_rate_pct,avg_travel_time,avg_waiting_time,avg_time_loss,mean_queue_length,max_queue_length,teleports_started,teleports_ended,mean_agent_predict_ms,p95_agent_predict_ms,mean_joint_decision_ms,p95_joint_decision_ms,peak_process_tree_ram_mb,model_size_total_mb,wall_runtime_s,status
dqn,4x4,medium,11,2000,1999,1862,93.1,119.86842105263158,15.37593984962406,37.95244360902256,0.8348958333333333,10,0,0,0.038930169270833336,0.04879405000000001,0.6312145777777778,0.68080865,380.5625,1.4745635986328125,6.787979000015184,PASS
dqn,4x4,medium,12,2000,1999,1859,92.95,120.76116191500807,15.816568047337277,38.48293706293706,0.878125,9,0,0,0.041427525,0.053083,0.6720087833333334,0.8416122,438.984375,1.4745635986328125,7.001419374952093,PASS
dqn,4x4,medium,13,2000,1999,1855,92.75,121.38921832884097,16.146630727762805,39.10709973045822,0.8871527777777778,9,0,0,0.044470409027777776,0.058292,0.7220234972222223,0.942441,463.203125,1.4745635986328125,6.84403441590257,PASS
dqn,4x4,medium,14,2000,1999,1859,92.95,121.04410973641743,16.009144701452392,38.81882194728349,0.8715277777777778,8,0,0,0.03852389357638889,0.048958,0.6249582416666667,0.6856024,281.40625,1.4745635986328125,6.794541416922584,PASS
dqn,4x4,medium,15,2000,1999,1860,93.0,119.59516129032258,15.30483870967742,37.67931720430108,0.8362847222222223,8,0,0,0.03812965833333333,0.04887915000000002,0.6183340333333334,0.6583066,285.78125,1.4745635986328125,6.7643566250335425,PASS
