controller,grid,scenario,seed,loaded_vehicles,departed_vehicles,completed_trips,completion_rate_pct,avg_travel_time,avg_waiting_time,avg_time_loss,mean_queue_length,max_queue_length,teleports_started,teleports_ended,mean_agent_predict_ms,p95_agent_predict_ms,mean_joint_decision_ms,p95_joint_decision_ms,peak_process_tree_ram_mb,model_size_total_mb,wall_runtime_s,status
dqn,2x2,low,11,600,600,568,94.66666666666667,83.08802816901408,6.322183098591549,19.636531690140846,0.38680555555555557,4,0,0,0.053577367361111114,0.0621271,0.21731746944444444,0.2455643000000001,332.140625,0.3686408996582031,1.926410041982308,PASS
dqn,2x2,low,12,600,600,570,95.0,83.0421052631579,6.045614035087719,19.46264912280702,0.3784722222222222,4,0,0,0.04485191805555556,0.05575,0.18213261944444445,0.19546634999999998,347.9375,0.3686408996582031,1.8550704160006717,PASS
dqn,2x2,low,13,600,600,573,95.5,83.50785340314137,5.895287958115183,19.39371727748691,0.37569444444444444,4,0,0,0.0475574375,0.060629199999999994,0.19315384444444444,0.2696354,362.453125,0.3686408996582031,1.8996161670656875,PASS
dqn,2x2,low,14,600,600,572,95.33333333333333,83.8548951048951,6.498251748251748,19.876346153846153,0.38958333333333334,4,0,0,0.04715523611111111,0.060584,0.19162256111111112,0.25204580000000004,362.171875,0.3686408996582031,1.8988303329097107,PASS
dqn,2x2,low,15,600,600,572,95.33333333333333,82.26923076923077,5.8024475524475525,18.797727272727272,0.3819444444444444,5,0,0,0.047584900694444446,0.06226044999999999,0.19338484444444445,0.23546845,239.796875,0.3686408996582031,1.9043565839529037,PASS
