controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
dqn,high,11,5,B1,0,0.0,0
dqn,high,11,5,B2,0,0.0,0
dqn,high,11,5,C1,0,0.0,0
dqn,high,11,5,C2,0,0.0,1
dqn,high,11,10,B1,0,0.0,1
dqn,high,11,10,B2,0,0.0,1
dqn,high,11,10,C1,0,0.0,2
dqn,high,11,10,C2,0,0.0,1
dqn,high,11,15,B1,0,0.0,3
dqn,high,11,15,B2,0,0.0,1
dqn,high,11,15,C1,0,0.0,3
dqn,high,11,15,C2,0,0.0,1
dqn,high,11,20,B1,0,0.0,4
dqn,high,11,20,B2,0,0.0,3
dqn,high,11,20,C1,0,0.0,4
dqn,high,11,20,C2,0,0.0,2
dqn,high,11,25,B1,0,0.0,4
dqn,high,11,25,B2,0,0.0,5
dqn,high,11,25,C1,0,0.0,4
dqn,high,11,25,C2,1,4.0,4
dqn,high,11,30,B1,1,3.0,5
dqn,high,11,30,B2,0,0.0,5
dqn,high,11,30,C1,2,8.0,7
dqn,high,11,30,C2,1,9.0,4
dqn,high,11,35,B1,1,8.0,5
dqn,high,11,35,B2,1,3.0,6
dqn,high,11,35,C1,2,18.0,8
dqn,high,11,35,C2,1,14.0,5
dqn,high,11,40,B1,2,16.0,7
dqn,high,11,40,B2,2,12.0,5
dqn,high,11,40,C1,4,34.0,8
dqn,high,11,40,C2,3,24.0,8
dqn,high,11,45,B1,3,28.0,7
dqn,high,11,45,B2,0,0.0,6
dqn,high,11,45,C1,4,54.0,9
dqn,high,11,45,C2,3,39.0,11
dqn,high,11,50,B1,0,0.0,10
dqn,high,11,50,B2,1,3.0,7
dqn,high,11,50,C1,1,2.0,8
dqn,high,11,50,C2,0,0.0,10
dqn,high,11,55,B1,0,0.0,12
dqn,high,11,55,B2,1,8.0,8
dqn,high,11,55,C1,3,13.0,9
dqn,high,11,55,C2,3,9.0,13
dqn,high,11,60,B1,1,3.0,13
dqn,high,11,60,B2,1,1.0,6
dqn,high,11,60,C1,3,28.0,12
dqn,high,11,60,C2,5,30.0,15
dqn,high,11,65,B1,2,10.0,14
dqn,high,11,65,B2,2,8.0,9
dqn,high,11,65,C1,2,6.0,13
dqn,high,11,65,C2,7,58.0,16
dqn,high,11,70,B1,5,28.0,19
dqn,high,11,70,B2,4,26.0,9
dqn,high,11,70,C1,1,6.0,11
dqn,high,11,70,C2,8,97.0,17
dqn,high,11,75,B1,9,65.0,23
dqn,high,11,75,B2,1,8.0,10
dqn,high,11,75,C1,4,17.0,10
dqn,high,11,75,C2,12,130.0,20
dqn,high,11,80,B1,12,123.0,25
dqn,high,11,80,B2,3,4.0,11
dqn,high,11,80,C1,4,37.0,10
dqn,high,11,80,C2,8,143.0,21
dqn,high,11,85,B1,17,200.0,24
dqn,high,11,85,B2,5,26.0,12
dqn,high,11,85,C1,6,63.0,12
dqn,high,11,85,C2,9,186.0,20
dqn,high,11,90,B1,19,268.0,27
dqn,high,11,90,B2,1,3.0,14
dqn,high,11,90,C1,6,93.0,14
dqn,high,11,90,C2,10,222.0,23
dqn,high,11,95,B1,12,110.0,27
dqn,high,11,95,B2,5,24.0,13
dqn,high,11,95,C1,6,123.0,14
dqn,high,11,95,C2,7,33.0,22
dqn,high,11,100,B1,11,58.0,25
dqn,high,11,100,B2,7,53.0,17
dqn,high,11,100,C1,3,45.0,15
dqn,high,11,100,C2,9,56.0,22
dqn,high,11,105,B1,12,95.0,26
dqn,high,11,105,B2,7,39.0,20
dqn,high,11,105,C1,3,9.0,14
dqn,high,11,105,C2,12,99.0,23
dqn,high,11,110,B1,13,125.0,25
dqn,high,11,110,B2,0,0.0,18
dqn,high,11,110,C1,4,26.0,15
dqn,high,11,110,C2,11,140.0,26
dqn,high,11,115,B1,9,130.0,26
dqn,high,11,115,B2,1,1.0,21
dqn,high,11,115,C1,5,48.0,14
dqn,high,11,115,C2,13,201.0,25
dqn,high,11,120,B1,11,150.0,28
dqn,high,11,120,B2,2,4.0,21
dqn,high,11,120,C1,6,78.0,15
dqn,high,11,120,C2,14,271.0,23
dqn,high,11,125,B1,11,190.0,31
dqn,high,11,125,B2,7,33.0,21
dqn,high,11,125,C1,7,109.0,15
dqn,high,11,125,C2,17,346.0,24
dqn,high,11,130,B1,9,215.0,29
dqn,high,11,130,B2,12,82.0,22
dqn,high,11,130,C1,7,144.0,18
dqn,high,11,130,C2,19,438.0,27
dqn,high,11,135,B1,13,271.0,30
dqn,high,11,135,B2,12,93.0,22
dqn,high,11,135,C1,4,100.0,18
dqn,high,11,135,C2,19,517.0,31
dqn,high,11,140,B1,9,34.0,33
dqn,high,11,140,B2,5,36.0,23
dqn,high,11,140,C1,2,5.0,17
dqn,high,11,140,C2,14,196.0,32
dqn,high,11,145,B1,15,73.0,36
dqn,high,11,145,B2,3,23.0,21
dqn,high,11,145,C1,5,23.0,17
dqn,high,11,145,C2,9,62.0,32
dqn,high,11,150,B1,20,166.0,36
dqn,high,11,150,B2,1,1.0,20
dqn,high,11,150,C1,1,6.0,22
dqn,high,11,150,C2,11,73.0,34
dqn,high,11,155,B1,24,278.0,37
dqn,high,11,155,B2,8,26.0,19
dqn,high,11,155,C1,5,14.0,22
dqn,high,11,155,C2,17,147.0,36
dqn,high,11,160,B1,28,412.0,38
dqn,high,11,160,B2,10,67.0,23
dqn,high,11,160,C1,9,49.0,24
dqn,high,11,160,C2,21,243.0,37
dqn,high,11,165,B1,29,496.0,39
dqn,high,11,165,B2,10,67.0,24
dqn,high,11,165,C1,8,48.0,23
dqn,high,11,165,C2,26,362.0,38
dqn,high,11,170,B1,26,555.0,37
dqn,high,11,170,B2,8,42.0,24
