controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,medium,3,5,B1,0,0.0,0
fixedtime,medium,3,5,B2,0,0.0,0
fixedtime,medium,3,5,C1,0,0.0,0
fixedtime,medium,3,5,C2,0,0.0,0
fixedtime,medium,3,10,B1,0,0.0,0
fixedtime,medium,3,10,B2,0,0.0,1
fixedtime,medium,3,10,C1,0,0.0,0
fixedtime,medium,3,10,C2,0,0.0,1
fixedtime,medium,3,15,B1,0,0.0,0
fixedtime,medium,3,15,B2,0,0.0,1
fixedtime,medium,3,15,C1,0,0.0,1
fixedtime,medium,3,15,C2,0,0.0,1
fixedtime,medium,3,20,B1,0,0.0,2
fixedtime,medium,3,20,B2,0,0.0,1
fixedtime,medium,3,20,C1,0,0.0,2
fixedtime,medium,3,20,C2,0,0.0,1
fixedtime,medium,3,25,B1,0,0.0,3
fixedtime,medium,3,25,B2,0,0.0,2
fixedtime,medium,3,25,C1,0,0.0,4
fixedtime,medium,3,25,C2,1,4.0,2
fixedtime,medium,3,30,B1,0,0.0,5
fixedtime,medium,3,30,B2,1,1.0,2
fixedtime,medium,3,30,C1,0,0.0,4
fixedtime,medium,3,30,C2,1,9.0,2
fixedtime,medium,3,35,B1,0,0.0,4
fixedtime,medium,3,35,B2,1,6.0,3
fixedtime,medium,3,35,C1,1,4.0,4
fixedtime,medium,3,35,C2,1,14.0,3
fixedtime,medium,3,40,B1,1,4.0,3
fixedtime,medium,3,40,B2,1,11.0,3
fixedtime,medium,3,40,C1,4,14.0,6
fixedtime,medium,3,40,C2,2,21.0,4
fixedtime,medium,3,45,B1,1,9.0,3
fixedtime,medium,3,45,B2,1,16.0,6
fixedtime,medium,3,45,C1,3,29.0,7
fixedtime,medium,3,45,C2,2,31.0,4
fixedtime,medium,3,50,B1,0,0.0,3
fixedtime,medium,3,50,B2,0,0.0,6
fixedtime,medium,3,50,C1,1,2.0,5
fixedtime,medium,3,50,C2,1,2.0,3
fixedtime,medium,3,55,B1,0,0.0,6
fixedtime,medium,3,55,B2,1,2.0,8
fixedtime,medium,3,55,C1,1,7.0,5
fixedtime,medium,3,55,C2,1,7.0,3
fixedtime,medium,3,60,B1,0,0.0,5
fixedtime,medium,3,60,B2,2,8.0,7
fixedtime,medium,3,60,C1,2,17.0,7
fixedtime,medium,3,60,C2,1,12.0,3
fixedtime,medium,3,65,B1,0,0.0,5
