controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
dqn,high,15,5,B1,0,0.0,0
dqn,high,15,5,B2,0,0.0,0
dqn,high,15,5,C1,0,0.0,0
dqn,high,15,5,C2,0,0.0,1
dqn,high,15,10,B1,0,0.0,1
dqn,high,15,10,B2,0,0.0,1
dqn,high,15,10,C1,0,0.0,2
dqn,high,15,10,C2,0,0.0,1
dqn,high,15,15,B1,0,0.0,3
dqn,high,15,15,B2,0,0.0,1
dqn,high,15,15,C1,0,0.0,3
dqn,high,15,15,C2,0,0.0,1
dqn,high,15,20,B1,0,0.0,3
dqn,high,15,20,B2,0,0.0,4
dqn,high,15,20,C1,0,0.0,4
dqn,high,15,20,C2,1,1.0,2
dqn,high,15,25,B1,0,0.0,5
dqn,high,15,25,B2,0,0.0,5
dqn,high,15,25,C1,1,2.0,4
dqn,high,15,25,C2,1,6.0,3
dqn,high,15,30,B1,0,0.0,5
dqn,high,15,30,B2,0,0.0,5
dqn,high,15,30,C1,2,8.0,6
dqn,high,15,30,C2,1,11.0,4
dqn,high,15,35,B1,1,2.0,5
dqn,high,15,35,B2,1,4.0,7
dqn,high,15,35,C1,3,20.0,9
dqn,high,15,35,C2,1,16.0,4
dqn,high,15,40,B1,1,7.0,5
dqn,high,15,40,B2,2,13.0,5
dqn,high,15,40,C1,4,39.0,9
dqn,high,15,40,C2,2,25.0,8
dqn,high,15,45,B1,3,18.0,7
dqn,high,15,45,B2,0,0.0,6
dqn,high,15,45,C1,5,60.0,9
dqn,high,15,45,C2,3,39.0,12
dqn,high,15,50,B1,0,0.0,10
dqn,high,15,50,B2,1,2.0,7
dqn,high,15,50,C1,2,5.0,8
dqn,high,15,50,C2,0,0.0,11
dqn,high,15,55,B1,0,0.0,14
dqn,high,15,55,B2,1,7.0,9
dqn,high,15,55,C1,3,20.0,9
dqn,high,15,55,C2,2,4.0,13
dqn,high,15,60,B1,1,2.0,14
dqn,high,15,60,B2,1,1.0,7
dqn,high,15,60,C1,3,35.0,11
dqn,high,15,60,C2,4,20.0,15
dqn,high,15,65,B1,2,9.0,17
dqn,high,15,65,B2,2,8.0,9
dqn,high,15,65,C1,2,6.0,13
dqn,high,15,65,C2,7,52.0,15
dqn,high,15,70,B1,4,26.0,19
dqn,high,15,70,B2,5,29.0,11
dqn,high,15,70,C1,1,6.0,11
dqn,high,15,70,C2,9,94.0,16
dqn,high,15,75,B1,8,55.0,21
dqn,high,15,75,B2,1,7.0,11
dqn,high,15,75,C1,2,12.0,9
dqn,high,15,75,C2,11,133.0,20
dqn,high,15,80,B1,12,105.0,23
dqn,high,15,80,B2,2,3.0,12
dqn,high,15,80,C1,5,30.0,11
dqn,high,15,80,C2,8,132.0,18
dqn,high,15,85,B1,15,176.0,23
dqn,high,15,85,B2,4,20.0,15
