controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,dynamic,3,5,B1,0,0.0,2
fixedtime,dynamic,3,5,B2,0,0.0,0
fixedtime,dynamic,3,5,C1,0,0.0,1
fixedtime,dynamic,3,5,C2,0,0.0,0
fixedtime,dynamic,3,10,B1,0,0.0,2
fixedtime,dynamic,3,10,B2,0,0.0,0
fixedtime,dynamic,3,10,C1,0,0.0,2
fixedtime,dynamic,3,10,C2,0,0.0,0
fixedtime,dynamic,3,15,B1,0,0.0,3
fixedtime,dynamic,3,15,B2,0,0.0,0
fixedtime,dynamic,3,15,C1,0,0.0,2
fixedtime,dynamic,3,15,C2,0,0.0,0
fixedtime,dynamic,3,20,B1,1,3.0,2
fixedtime,dynamic,3,20,B2,0,0.0,0
fixedtime,dynamic,3,20,C1,0,0.0,1
fixedtime,dynamic,3,20,C2,0,0.0,0
fixedtime,dynamic,3,25,B1,1,8.0,2
fixedtime,dynamic,3,25,B2,0,0.0,0
fixedtime,dynamic,3,25,C1,1,3.0,1
fixedtime,dynamic,3,25,C2,0,0.0,1
fixedtime,dynamic,3,30,B1,1,13.0,2
fixedtime,dynamic,3,30,B2,0,0.0,0
fixedtime,dynamic,3,30,C1,1,8.0,2
fixedtime,dynamic,3,30,C2,0,0.0,1
fixedtime,dynamic,3,35,B1,2,22.0,2
fixedtime,dynamic,3,35,B2,0,0.0,0
fixedtime,dynamic,3,35,C1,1,13.0,4
fixedtime,dynamic,3,35,C2,0,0.0,2
fixedtime,dynamic,3,40,B1,2,32.0,4
fixedtime,dynamic,3,40,B2,0,0.0,0
fixedtime,dynamic,3,40,C1,1,18.0,5
fixedtime,dynamic,3,40,C2,0,0.0,1
fixedtime,dynamic,3,45,B1,2,42.0,7
fixedtime,dynamic,3,45,B2,0,0.0,0
fixedtime,dynamic,3,45,C1,1,23.0,6
fixedtime,dynamic,3,45,C2,0,0.0,1
fixedtime,dynamic,3,50,B1,0,0.0,7
fixedtime,dynamic,3,50,B2,0,0.0,0
fixedtime,dynamic,3,50,C1,0,0.0,4
fixedtime,dynamic,3,50,C2,1,4.0,2
fixedtime,dynamic,3,55,B1,1,2.0,8
fixedtime,dynamic,3,55,B2,0,0.0,3
fixedtime,dynamic,3,55,C1,1,5.0,6
fixedtime,dynamic,3,55,C2,1,9.0,2
fixedtime,dynamic,3,60,B1,1,7.0,8
fixedtime,dynamic,3,60,B2,0,0.0,3
fixedtime,dynamic,3,60,C1,2,14.0,6
fixedtime,dynamic,3,60,C2,1,14.0,2
fixedtime,dynamic,3,65,B1,3,18.0,6
fixedtime,dynamic,3,65,B2,0,0.0,5
fixedtime,dynamic,3,65,C1,3,28.0,8
fixedtime,dynamic,3,65,C2,2,21.0,4
fixedtime,dynamic,3,70,B1,3,33.0,5
fixedtime,dynamic,3,70,B2,0,0.0,5
fixedtime,dynamic,3,70,C1,4,48.0,7
fixedtime,dynamic,3,70,C2,2,31.0,5
fixedtime,dynamic,3,75,B1,3,48.0,7
fixedtime,dynamic,3,75,B2,1,3.0,4
fixedtime,dynamic,3,75,C1,4,68.0,8
fixedtime,dynamic,3,75,C2,2,41.0,6
fixedtime,dynamic,3,80,B1,4,65.0,8
fixedtime,dynamic,3,80,B2,1,8.0,4
fixedtime,dynamic,3,80,C1,5,89.0,7
fixedtime,dynamic,3,80,C2,2,51.0,5
fixedtime,dynamic,3,85,B1,5,87.0,8
fixedtime,dynamic,3,85,B2,3,21.0,5
fixedtime,dynamic,3,85,C1,5,114.0,7
fixedtime,dynamic,3,85,C2,2,61.0,5
fixedtime,dynamic,3,90,B1,5,112.0,7
fixedtime,dynamic,3,90,B2,4,41.0,8
fixedtime,dynamic,3,90,C1,6,141.0,9
fixedtime,dynamic,3,90,C2,2,71.0,5
fixedtime,dynamic,3,95,B1,0,0.0,5
fixedtime,dynamic,3,95,B2,0,0.0,8
fixedtime,dynamic,3,95,C1,1,7.0,7
fixedtime,dynamic,3,95,C2,1,4.0,7
fixedtime,dynamic,3,100,B1,0,0.0,4
fixedtime,dynamic,3,100,B2,0,0.0,9
fixedtime,dynamic,3,100,C1,0,0.0,9
fixedtime,dynamic,3,100,C2,1,9.0,10
fixedtime,dynamic,3,105,B1,0,0.0,4
fixedtime,dynamic,3,105,B2,0,0.0,8
fixedtime,dynamic,3,105,C1,1,1.0,10
fixedtime,dynamic,3,105,C2,1,14.0,11
fixedtime,dynamic,3,110,B1,0,0.0,6
fixedtime,dynamic,3,110,B2,2,6.0,9
fixedtime,dynamic,3,110,C1,1,6.0,12
fixedtime,dynamic,3,110,C2,2,20.0,9
fixedtime,dynamic,3,115,B1,0,0.0,7
fixedtime,dynamic,3,115,B2,4,24.0,11
fixedtime,dynamic,3,115,C1,2,13.0,12
fixedtime,dynamic,3,115,C2,2,30.0,10
fixedtime,dynamic,3,120,B1,0,0.0,6
fixedtime,dynamic,3,120,B2,6,44.0,12
fixedtime,dynamic,3,120,C1,6,31.0,10
fixedtime,dynamic,3,120,C2,4,46.0,10
fixedtime,dynamic,3,125,B1,1,4.0,5
fixedtime,dynamic,3,125,B2,5,67.0,11
fixedtime,dynamic,3,125,C1,8,67.0,11
fixedtime,dynamic,3,125,C2,4,66.0,11
fixedtime,dynamic,3,130,B1,1,9.0,6
fixedtime,dynamic,3,130,B2,7,97.0,12
fixedtime,dynamic,3,130,C1,9,108.0,13
fixedtime,dynamic,3,130,C2,4,86.0,10
fixedtime,dynamic,3,135,B1,3,22.0,5
fixedtime,dynamic,3,135,B2,8,134.0,13
fixedtime,dynamic,3,135,C1,9,153.0,14
fixedtime,dynamic,3,135,C2,4,106.0,12
fixedtime,dynamic,3,140,B1,0,0.0,4
fixedtime,dynamic,3,140,B2,1,1.0,12
fixedtime,dynamic,3,140,C1,1,2.0,13
fixedtime,dynamic,3,140,C2,0,0.0,9
fixedtime,dynamic,3,145,B1,0,0.0,5
fixedtime,dynamic,3,145,B2,4,14.0,11
fixedtime,dynamic,3,145,C1,2,6.0,13
fixedtime,dynamic,3,145,C2,2,5.0,9
fixedtime,dynamic,3,150,B1,1,4.0,7
fixedtime,dynamic,3,150,B2,3,14.0,9
fixedtime,dynamic,3,150,C1,5,24.0,14
fixedtime,dynamic,3,150,C2,2,15.0,7
fixedtime,dynamic,3,155,B1,2,14.0,8
fixedtime,dynamic,3,155,B2,3,29.0,8
fixedtime,dynamic,3,155,C1,2,25.0,11
fixedtime,dynamic,3,155,C2,2,25.0,7
fixedtime,dynamic,3,160,B1,3,29.0,8
fixedtime,dynamic,3,160,B2,4,48.0,8
fixedtime,dynamic,3,160,C1,5,45.0,10
fixedtime,dynamic,3,160,C2,2,35.0,6
fixedtime,dynamic,3,165,B1,5,51.0,8
fixedtime,dynamic,3,165,B2,5,70.0,8
fixedtime,dynamic,3,165,C1,6,72.0,10
fixedtime,dynamic,3,165,C2,2,45.0,6
fixedtime,dynamic,3,170,B1,6,81.0,7
fixedtime,dynamic,3,170,B2,5,95.0,9
fixedtime,dynamic,3,170,C1,4,74.0,11
fixedtime,dynamic,3,170,C2,3,58.0,6
fixedtime,dynamic,3,175,B1,6,111.0,10
fixedtime,dynamic,3,175,B2,6,121.0,10
fixedtime,dynamic,3,175,C1,5,96.0,9
fixedtime,dynamic,3,175,C2,5,77.0,7
fixedtime,dynamic,3,180,B1,7,145.0,11
fixedtime,dynamic,3,180,B2,7,154.0,11
fixedtime,dynamic,3,180,C1,6,123.0,9
fixedtime,dynamic,3,180,C2,6,104.0,9
fixedtime,dynamic,3,185,B1,0,0.0,10
fixedtime,dynamic,3,185,B2,0,0.0,9
fixedtime,dynamic,3,185,C1,0,0.0,6
fixedtime,dynamic,3,185,C2,1,7.0,8
fixedtime,dynamic,3,190,B1,2,7.0,9
fixedtime,dynamic,3,190,B2,0,0.0,7
fixedtime,dynamic,3,190,C1,1,2.0,5
fixedtime,dynamic,3,190,C2,0,0.0,10
fixedtime,dynamic,3,195,B1,2,17.0,10
fixedtime,dynamic,3,195,B2,1,4.0,11
fixedtime,dynamic,3,195,C1,1,1.0,4
fixedtime,dynamic,3,195,C2,1,3.0,10
fixedtime,dynamic,3,200,B1,4,31.0,10
fixedtime,dynamic,3,200,B2,3,16.0,13
fixedtime,dynamic,3,200,C1,2,9.0,4
fixedtime,dynamic,3,200,C2,2,10.0,9
fixedtime,dynamic,3,205,B1,5,55.0,10
fixedtime,dynamic,3,205,B2,3,31.0,12
fixedtime,dynamic,3,205,C1,2,19.0,7
fixedtime,dynamic,3,205,C2,3,24.0,7
fixedtime,dynamic,3,210,B1,7,85.0,13
fixedtime,dynamic,3,210,B2,5,50.0,11
fixedtime,dynamic,3,210,C1,3,31.0,8
fixedtime,dynamic,3,210,C2,3,39.0,4
fixedtime,dynamic,3,215,B1,7,120.0,14
fixedtime,dynamic,3,215,B2,7,80.0,10
fixedtime,dynamic,3,215,C1,4,48.0,9
fixedtime,dynamic,3,215,C2,3,54.0,4
fixedtime,dynamic,3,220,B1,8,156.0,14
fixedtime,dynamic,3,220,B2,8,119.0,9
fixedtime,dynamic,3,220,C1,5,70.0,9
fixedtime,dynamic,3,220,C2,3,69.0,6
fixedtime,dynamic,3,225,B1,7,132.0,14
fixedtime,dynamic,3,225,B2,8,159.0,10
fixedtime,dynamic,3,225,C1,6,99.0,13
fixedtime,dynamic,3,225,C2,3,84.0,6
fixedtime,dynamic,3,230,B1,4,10.0,11
fixedtime,dynamic,3,230,B2,0,0.0,9
fixedtime,dynamic,3,230,C1,1,1.0,11
fixedtime,dynamic,3,230,C2,0,0.0,6
fixedtime,dynamic,3,235,B1,5,33.0,10
fixedtime,dynamic,3,235,B2,0,0.0,6
fixedtime,dynamic,3,235,C1,3,7.0,11
fixedtime,dynamic,3,235,C2,0,0.0,9
fixedtime,dynamic,3,240,B1,5,58.0,12
fixedtime,dynamic,3,240,B2,0,0.0,8
fixedtime,dynamic,3,240,C1,1,2.0,10
fixedtime,dynamic,3,240,C2,2,7.0,11
fixedtime,dynamic,3,245,B1,6,84.0,11
fixedtime,dynamic,3,245,B2,1,1.0,9
fixedtime,dynamic,3,245,C1,2,9.0,9
fixedtime,dynamic,3,245,C2,3,18.0,12
fixedtime,dynamic,3,250,B1,8,120.0,12
fixedtime,dynamic,3,250,B2,1,6.0,9
fixedtime,dynamic,3,250,C1,2,19.0,7
fixedtime,dynamic,3,250,C2,5,40.0,11
fixedtime,dynamic,3,255,B1,10,166.0,13
fixedtime,dynamic,3,255,B2,2,12.0,7
fixedtime,dynamic,3,255,C1,3,31.0,7
fixedtime,dynamic,3,255,C2,7,71.0,11
fixedtime,dynamic,3,260,B1,10,216.0,14
fixedtime,dynamic,3,260,B2,4,27.0,7
fixedtime,dynamic,3,260,C1,2,39.0,5
fixedtime,dynamic,3,260,C2,8,107.0,13
fixedtime,dynamic,3,265,B1,11,268.0,15
fixedtime,dynamic,3,265,B2,6,56.0,8
fixedtime,dynamic,3,265,C1,2,49.0,6
fixedtime,dynamic,3,265,C2,9,151.0,13
fixedtime,dynamic,3,270,B1,11,323.0,15
fixedtime,dynamic,3,270,B2,6,86.0,8
fixedtime,dynamic,3,270,C1,3,62.0,6
fixedtime,dynamic,3,270,C2,10,197.0,15
fixedtime,dynamic,3,275,B1,4,29.0,11
fixedtime,dynamic,3,275,B2,1,14.0,8
fixedtime,dynamic,3,275,C1,0,0.0,3
fixedtime,dynamic,3,275,C2,4,51.0,12
fixedtime,dynamic,3,280,B1,3,15.0,8
fixedtime,dynamic,3,280,B2,1,3.0,9
fixedtime,dynamic,3,280,C1,0,0.0,3
fixedtime,dynamic,3,280,C2,1,10.0,10
fixedtime,dynamic,3,285,B1,3,30.0,6
fixedtime,dynamic,3,285,B2,1,8.0,9
fixedtime,dynamic,3,285,C1,0,0.0,3
fixedtime,dynamic,3,285,C2,3,22.0,12
fixedtime,dynamic,3,290,B1,4,50.0,6
fixedtime,dynamic,3,290,B2,1,13.0,12
fixedtime,dynamic,3,290,C1,0,0.0,3
fixedtime,dynamic,3,290,C2,3,37.0,10
fixedtime,dynamic,3,295,B1,3,60.0,7
fixedtime,dynamic,3,295,B2,2,21.0,12
fixedtime,dynamic,3,295,C1,0,0.0,3
fixedtime,dynamic,3,295,C2,3,52.0,12
fixedtime,dynamic,3,300,B1,3,75.0,9
fixedtime,dynamic,3,300,B2,3,33.0,12
fixedtime,dynamic,3,300,C1,1,4.0,5
fixedtime,dynamic,3,300,C2,3,67.0,12
fixedtime,dynamic,3,305,B1,4,94.0,12
fixedtime,dynamic,3,305,B2,5,54.0,10
fixedtime,dynamic,3,305,C1,1,9.0,6
fixedtime,dynamic,3,305,C2,4,87.0,11
fixedtime,dynamic,3,310,B1,5,117.0,13
fixedtime,dynamic,3,310,B2,5,79.0,9
fixedtime,dynamic,3,310,C1,1,14.0,7
fixedtime,dynamic,3,310,C2,6,112.0,10
fixedtime,dynamic,3,315,B1,6,147.0,14
