controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,dynamic,4,5,B1,0,0.0,2
fixedtime,dynamic,4,5,B2,0,0.0,0
fixedtime,dynamic,4,5,C1,0,0.0,1
fixedtime,dynamic,4,5,C2,0,0.0,0
fixedtime,dynamic,4,10,B1,0,0.0,2
fixedtime,dynamic,4,10,B2,0,0.0,0
fixedtime,dynamic,4,10,C1,0,0.0,2
fixedtime,dynamic,4,10,C2,0,0.0,0
fixedtime,dynamic,4,15,B1,0,0.0,3
fixedtime,dynamic,4,15,B2,0,0.0,0
fixedtime,dynamic,4,15,C1,0,0.0,2
fixedtime,dynamic,4,15,C2,0,0.0,0
fixedtime,dynamic,4,20,B1,1,3.0,2
fixedtime,dynamic,4,20,B2,0,0.0,0
fixedtime,dynamic,4,20,C1,0,0.0,1
fixedtime,dynamic,4,20,C2,0,0.0,1
fixedtime,dynamic,4,25,B1,1,8.0,2
fixedtime,dynamic,4,25,B2,0,0.0,0
fixedtime,dynamic,4,25,C1,1,1.0,1
fixedtime,dynamic,4,25,C2,0,0.0,1
fixedtime,dynamic,4,30,B1,2,16.0,2
fixedtime,dynamic,4,30,B2,0,0.0,0
fixedtime,dynamic,4,30,C1,1,6.0,2
fixedtime,dynamic,4,30,C2,0,0.0,1
fixedtime,dynamic,4,35,B1,2,26.0,2
fixedtime,dynamic,4,35,B2,0,0.0,0
fixedtime,dynamic,4,35,C1,1,11.0,3
fixedtime,dynamic,4,35,C2,0,0.0,1
fixedtime,dynamic,4,40,B1,2,36.0,4
fixedtime,dynamic,4,40,B2,0,0.0,0
fixedtime,dynamic,4,40,C1,1,16.0,4
fixedtime,dynamic,4,40,C2,0,0.0,1
fixedtime,dynamic,4,45,B1,2,46.0,7
fixedtime,dynamic,4,45,B2,0,0.0,0
fixedtime,dynamic,4,45,C1,1,21.0,6
fixedtime,dynamic,4,45,C2,0,0.0,1
fixedtime,dynamic,4,50,B1,0,0.0,8
fixedtime,dynamic,4,50,B2,0,0.0,0
fixedtime,dynamic,4,50,C1,0,0.0,6
fixedtime,dynamic,4,50,C2,1,3.0,2
fixedtime,dynamic,4,55,B1,0,0.0,8
fixedtime,dynamic,4,55,B2,0,0.0,1
fixedtime,dynamic,4,55,C1,1,3.0,6
fixedtime,dynamic,4,55,C2,1,8.0,3
fixedtime,dynamic,4,60,B1,1,2.0,8
fixedtime,dynamic,4,60,B2,0,0.0,4
fixedtime,dynamic,4,60,C1,2,10.0,6
fixedtime,dynamic,4,60,C2,1,13.0,3
fixedtime,dynamic,4,65,B1,3,16.0,5
fixedtime,dynamic,4,65,B2,0,0.0,5
fixedtime,dynamic,4,65,C1,4,23.0,7
fixedtime,dynamic,4,65,C2,2,19.0,4
fixedtime,dynamic,4,70,B1,3,31.0,6
fixedtime,dynamic,4,70,B2,0,0.0,5
fixedtime,dynamic,4,70,C1,4,43.0,9
fixedtime,dynamic,4,70,C2,2,29.0,4
fixedtime,dynamic,4,75,B1,3,46.0,7
fixedtime,dynamic,4,75,B2,1,2.0,4
fixedtime,dynamic,4,75,C1,4,63.0,9
fixedtime,dynamic,4,75,C2,2,39.0,4
fixedtime,dynamic,4,80,B1,4,65.0,8
fixedtime,dynamic,4,80,B2,2,12.0,4
fixedtime,dynamic,4,80,C1,5,86.0,7
fixedtime,dynamic,4,80,C2,2,49.0,3
fixedtime,dynamic,4,85,B1,4,85.0,6
fixedtime,dynamic,4,85,B2,3,26.0,6
fixedtime,dynamic,4,85,C1,6,116.0,7
fixedtime,dynamic,4,85,C2,2,59.0,5
fixedtime,dynamic,4,90,B1,5,109.0,7
fixedtime,dynamic,4,90,B2,4,46.0,8
fixedtime,dynamic,4,90,C1,6,146.0,8
fixedtime,dynamic,4,90,C2,2,69.0,5
fixedtime,dynamic,4,95,B1,0,0.0,5
fixedtime,dynamic,4,95,B2,0,0.0,7
fixedtime,dynamic,4,95,C1,1,15.0,8
fixedtime,dynamic,4,95,C2,1,2.0,6
fixedtime,dynamic,4,100,B1,0,0.0,4
fixedtime,dynamic,4,100,B2,0,0.0,9
fixedtime,dynamic,4,100,C1,0,0.0,9
fixedtime,dynamic,4,100,C2,1,7.0,9
fixedtime,dynamic,4,105,B1,0,0.0,3
fixedtime,dynamic,4,105,B2,1,5.0,7
fixedtime,dynamic,4,105,C1,1,3.0,10
fixedtime,dynamic,4,105,C2,1,12.0,12
fixedtime,dynamic,4,110,B1,0,0.0,5
fixedtime,dynamic,4,110,B2,1,10.0,9
fixedtime,dynamic,4,110,C1,1,8.0,11
fixedtime,dynamic,4,110,C2,2,22.0,13
fixedtime,dynamic,4,115,B1,0,0.0,7
fixedtime,dynamic,4,115,B2,5,26.0,12
fixedtime,dynamic,4,115,C1,3,18.0,12
fixedtime,dynamic,4,115,C2,3,34.0,11
fixedtime,dynamic,4,120,B1,0,0.0,6
fixedtime,dynamic,4,120,B2,7,60.0,12
fixedtime,dynamic,4,120,C1,6,42.0,11
fixedtime,dynamic,4,120,C2,4,50.0,8
fixedtime,dynamic,4,125,B1,1,4.0,4
fixedtime,dynamic,4,125,B2,5,72.0,10
fixedtime,dynamic,4,125,C1,8,77.0,12
fixedtime,dynamic,4,125,C2,4,70.0,10
fixedtime,dynamic,4,130,B1,2,10.0,5
fixedtime,dynamic,4,130,B2,7,100.0,12
fixedtime,dynamic,4,130,C1,8,117.0,13
fixedtime,dynamic,4,130,C2,4,90.0,9
fixedtime,dynamic,4,135,B1,3,24.0,5
fixedtime,dynamic,4,135,B2,8,140.0,14
fixedtime,dynamic,4,135,C1,9,161.0,14
fixedtime,dynamic,4,135,C2,4,110.0,11
fixedtime,dynamic,4,140,B1,0,0.0,5
fixedtime,dynamic,4,140,B2,0,0.0,13
fixedtime,dynamic,4,140,C1,1,2.0,13
fixedtime,dynamic,4,140,C2,0,0.0,9
fixedtime,dynamic,4,145,B1,1,1.0,6
fixedtime,dynamic,4,145,B2,3,9.0,12
fixedtime,dynamic,4,145,C1,1,7.0,13
fixedtime,dynamic,4,145,C2,1,2.0,9
fixedtime,dynamic,4,150,B1,2,8.0,7
fixedtime,dynamic,4,150,B2,2,11.0,9
fixedtime,dynamic,4,150,C1,2,15.0,13
fixedtime,dynamic,4,150,C2,2,12.0,7
fixedtime,dynamic,4,155,B1,3,19.0,6
fixedtime,dynamic,4,155,B2,4,22.0,9
fixedtime,dynamic,4,155,C1,3,28.0,12
fixedtime,dynamic,4,155,C2,2,22.0,7
fixedtime,dynamic,4,160,B1,4,35.0,10
fixedtime,dynamic,4,160,B2,4,42.0,9
fixedtime,dynamic,4,160,C1,6,51.0,10
fixedtime,dynamic,4,160,C2,2,32.0,5
fixedtime,dynamic,4,165,B1,5,60.0,10
fixedtime,dynamic,4,165,B2,4,62.0,7
fixedtime,dynamic,4,165,C1,8,89.0,11
fixedtime,dynamic,4,165,C2,2,42.0,4
fixedtime,dynamic,4,170,B1,6,90.0,11
fixedtime,dynamic,4,170,B2,4,82.0,7
fixedtime,dynamic,4,170,C1,8,129.0,11
fixedtime,dynamic,4,170,C2,3,55.0,5
fixedtime,dynamic,4,175,B1,6,120.0,9
fixedtime,dynamic,4,175,B2,6,107.0,9
fixedtime,dynamic,4,175,C1,5,107.0,11
fixedtime,dynamic,4,175,C2,4,75.0,7
fixedtime,dynamic,4,180,B1,7,151.0,9
fixedtime,dynamic,4,180,B2,6,137.0,12
fixedtime,dynamic,4,180,C1,5,132.0,11
fixedtime,dynamic,4,180,C2,4,95.0,8
fixedtime,dynamic,4,185,B1,0,0.0,7
fixedtime,dynamic,4,185,B2,0,0.0,11
fixedtime,dynamic,4,185,C1,2,8.0,8
fixedtime,dynamic,4,185,C2,0,0.0,7
fixedtime,dynamic,4,190,B1,1,5.0,7
fixedtime,dynamic,4,190,B2,0,0.0,10
fixedtime,dynamic,4,190,C1,3,20.0,6
fixedtime,dynamic,4,190,C2,0,0.0,8
fixedtime,dynamic,4,195,B1,1,10.0,6
fixedtime,dynamic,4,195,B2,2,4.0,10
fixedtime,dynamic,4,195,C1,3,30.0,6
fixedtime,dynamic,4,195,C2,1,4.0,9
fixedtime,dynamic,4,200,B1,2,16.0,8
fixedtime,dynamic,4,200,B2,4,20.0,13
fixedtime,dynamic,4,200,C1,3,45.0,6
fixedtime,dynamic,4,200,C2,1,9.0,9
fixedtime,dynamic,4,205,B1,4,34.0,8
fixedtime,dynamic,4,205,B2,4,40.0,11
fixedtime,dynamic,4,205,C1,4,65.0,7
fixedtime,dynamic,4,205,C2,3,19.0,8
fixedtime,dynamic,4,210,B1,4,54.0,9
fixedtime,dynamic,4,210,B2,4,60.0,10
fixedtime,dynamic,4,210,C1,5,89.0,9
fixedtime,dynamic,4,210,C2,3,34.0,6
fixedtime,dynamic,4,215,B1,4,74.0,10
fixedtime,dynamic,4,215,B2,6,86.0,8
fixedtime,dynamic,4,215,C1,5,114.0,12
fixedtime,dynamic,4,215,C2,3,49.0,3
fixedtime,dynamic,4,220,B1,2,38.0,12
fixedtime,dynamic,4,220,B2,7,117.0,8
fixedtime,dynamic,4,220,C1,6,144.0,13
fixedtime,dynamic,4,220,C2,3,64.0,4
fixedtime,dynamic,4,225,B1,3,53.0,11
fixedtime,dynamic,4,225,B2,7,152.0,10
fixedtime,dynamic,4,225,C1,7,175.0,15
fixedtime,dynamic,4,225,C2,3,79.0,5
fixedtime,dynamic,4,230,B1,2,3.0,8
fixedtime,dynamic,4,230,B2,0,0.0,8
fixedtime,dynamic,4,230,C1,3,4.0,14
fixedtime,dynamic,4,230,C2,0,0.0,5
fixedtime,dynamic,4,235,B1,5,24.0,9
fixedtime,dynamic,4,235,B2,0,0.0,7
fixedtime,dynamic,4,235,C1,2,5.0,13
fixedtime,dynamic,4,235,C2,1,1.0,9
fixedtime,dynamic,4,240,B1,5,49.0,10
fixedtime,dynamic,4,240,B2,0,0.0,7
fixedtime,dynamic,4,240,C1,2,2.0,12
fixedtime,dynamic,4,240,C2,1,6.0,12
fixedtime,dynamic,4,245,B1,6,75.0,11
fixedtime,dynamic,4,245,B2,0,0.0,6
fixedtime,dynamic,4,245,C1,2,11.0,10
fixedtime,dynamic,4,245,C2,3,16.0,12
fixedtime,dynamic,4,250,B1,7,107.0,12
fixedtime,dynamic,4,250,B2,2,7.0,6
fixedtime,dynamic,4,250,C1,2,21.0,8
fixedtime,dynamic,4,250,C2,4,33.0,10
