controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,high,1,5,B1,0,0.0,0
fixedtime,high,1,5,B2,0,0.0,0
fixedtime,high,1,5,C1,0,0.0,0
fixedtime,high,1,5,C2,0,0.0,1
fixedtime,high,1,10,B1,0,0.0,1
fixedtime,high,1,10,B2,0,0.0,1
fixedtime,high,1,10,C1,0,0.0,2
fixedtime,high,1,10,C2,0,0.0,1
fixedtime,high,1,15,B1,0,0.0,3
fixedtime,high,1,15,B2,0,0.0,1
fixedtime,high,1,15,C1,0,0.0,3
fixedtime,high,1,15,C2,0,0.0,1
fixedtime,high,1,20,B1,0,0.0,4
fixedtime,high,1,20,B2,0,0.0,3
fixedtime,high,1,20,C1,0,0.0,4
fixedtime,high,1,20,C2,0,0.0,1
fixedtime,high,1,25,B1,0,0.0,5
fixedtime,high,1,25,B2,1,1.0,6
fixedtime,high,1,25,C1,1,1.0,4
fixedtime,high,1,25,C2,1,2.0,4
fixedtime,high,1,30,B1,0,0.0,4
fixedtime,high,1,30,B2,1,6.0,7
fixedtime,high,1,30,C1,2,11.0,7
fixedtime,high,1,30,C2,1,7.0,4
fixedtime,high,1,35,B1,1,2.0,4
fixedtime,high,1,35,B2,3,15.0,9
fixedtime,high,1,35,C1,2,21.0,9
fixedtime,high,1,35,C2,1,12.0,4
fixedtime,high,1,40,B1,2,9.0,5
fixedtime,high,1,40,B2,3,30.0,8
fixedtime,high,1,40,C1,3,36.0,9
fixedtime,high,1,40,C2,1,17.0,8
fixedtime,high,1,45,B1,3,21.0,8
fixedtime,high,1,45,B2,4,50.0,9
fixedtime,high,1,45,C1,5,55.0,9
fixedtime,high,1,45,C2,3,28.0,11
fixedtime,high,1,50,B1,0,0.0,12
fixedtime,high,1,50,B2,0,0.0,9
fixedtime,high,1,50,C1,3,6.0,9
fixedtime,high,1,50,C2,0,0.0,9
fixedtime,high,1,55,B1,0,0.0,16
fixedtime,high,1,55,B2,3,6.0,9
fixedtime,high,1,55,C1,3,21.0,7
fixedtime,high,1,55,C2,2,5.0,11
fixedtime,high,1,60,B1,1,4.0,14
fixedtime,high,1,60,B2,4,22.0,10
fixedtime,high,1,60,C1,3,36.0,12
fixedtime,high,1,60,C2,5,20.0,12
fixedtime,high,1,65,B1,3,12.0,16
fixedtime,high,1,65,B2,4,31.0,10
fixedtime,high,1,65,C1,5,59.0,15
fixedtime,high,1,65,C2,5,45.0,12
fixedtime,high,1,70,B1,6,36.0,19
fixedtime,high,1,70,B2,4,38.0,11
fixedtime,high,1,70,C1,6,87.0,15
fixedtime,high,1,70,C2,6,75.0,10
fixedtime,high,1,75,B1,8,71.0,21
fixedtime,high,1,75,B2,5,61.0,12
fixedtime,high,1,75,C1,7,120.0,15
fixedtime,high,1,75,C2,7,92.0,10
fixedtime,high,1,80,B1,10,116.0,22
fixedtime,high,1,80,B2,6,89.0,15
fixedtime,high,1,80,C1,9,163.0,15
fixedtime,high,1,80,C2,8,131.0,12
fixedtime,high,1,85,B1,14,181.0,23
fixedtime,high,1,85,B2,6,119.0,19
fixedtime,high,1,85,C1,10,212.0,17
fixedtime,high,1,85,C2,7,160.0,14
fixedtime,high,1,90,B1,18,261.0,24
fixedtime,high,1,90,B2,8,156.0,21
fixedtime,high,1,90,C1,10,262.0,20
fixedtime,high,1,90,C2,8,196.0,18
fixedtime,high,1,95,B1,13,99.0,23
fixedtime,high,1,95,B2,3,13.0,20
fixedtime,high,1,95,C1,2,24.0,21
fixedtime,high,1,95,C2,1,6.0,19
fixedtime,high,1,100,B1,6,36.0,23
fixedtime,high,1,100,B2,9,35.0,22
fixedtime,high,1,100,C1,1,2.0,20
fixedtime,high,1,100,C2,4,20.0,22
fixedtime,high,1,105,B1,11,72.0,23
fixedtime,high,1,105,B2,13,91.0,24
fixedtime,high,1,105,C1,5,14.0,20
fixedtime,high,1,105,C2,9,60.0,22
fixedtime,high,1,110,B1,13,132.0,23
fixedtime,high,1,110,B2,11,113.0,25
fixedtime,high,1,110,C1,10,51.0,23
fixedtime,high,1,110,C2,12,92.0,24
fixedtime,high,1,115,B1,15,203.0,24
fixedtime,high,1,115,B2,13,164.0,24
fixedtime,high,1,115,C1,15,112.0,25
fixedtime,high,1,115,C2,13,126.0,23
fixedtime,high,1,120,B1,16,279.0,25
fixedtime,high,1,120,B2,15,234.0,21
fixedtime,high,1,120,C1,16,189.0,25
fixedtime,high,1,120,C2,14,195.0,22
fixedtime,high,1,125,B1,18,362.0,25
fixedtime,high,1,125,B2,15,309.0,23
fixedtime,high,1,125,C1,19,276.0,27
fixedtime,high,1,125,C2,15,268.0,21
fixedtime,high,1,130,B1,20,456.0,25
fixedtime,high,1,130,B2,17,393.0,24
fixedtime,high,1,130,C1,18,258.0,30
fixedtime,high,1,130,C2,16,348.0,23
fixedtime,high,1,135,B1,19,515.0,26
fixedtime,high,1,135,B2,18,483.0,22
fixedtime,high,1,135,C1,15,267.0,31
fixedtime,high,1,135,C2,18,434.0,26
fixedtime,high,1,140,B1,12,223.0,26
fixedtime,high,1,140,B2,9,223.0,22
fixedtime,high,1,140,C1,8,114.0,30
fixedtime,high,1,140,C2,11,179.0,27
fixedtime,high,1,145,B1,11,130.0,29
fixedtime,high,1,145,B2,7,85.0,21
fixedtime,high,1,145,C1,11,61.0,34
fixedtime,high,1,145,C2,7,79.0,28
fixedtime,high,1,150,B1,10,76.0,29
fixedtime,high,1,150,B2,8,44.0,23
fixedtime,high,1,150,C1,15,99.0,37
fixedtime,high,1,150,C2,4,8.0,31
fixedtime,high,1,155,B1,12,106.0,34
fixedtime,high,1,155,B2,9,65.0,26
fixedtime,high,1,155,C1,19,184.0,38
fixedtime,high,1,155,C2,9,42.0,33
fixedtime,high,1,160,B1,16,166.0,35
fixedtime,high,1,160,B2,6,53.0,27
fixedtime,high,1,160,C1,26,298.0,39
fixedtime,high,1,160,C2,13,99.0,34
fixedtime,high,1,165,B1,20,256.0,37
fixedtime,high,1,165,B2,9,94.0,28
fixedtime,high,1,165,C1,31,443.0,39
fixedtime,high,1,165,C2,18,180.0,33
fixedtime,high,1,170,B1,24,369.0,39
fixedtime,high,1,170,B2,16,162.0,26
fixedtime,high,1,170,C1,32,600.0,42
fixedtime,high,1,170,C2,24,284.0,33
fixedtime,high,1,175,B1,28,504.0,40
fixedtime,high,1,175,B2,20,252.0,25
fixedtime,high,1,175,C1,36,772.0,43
fixedtime,high,1,175,C2,25,382.0,33
fixedtime,high,1,180,B1,28,644.0,41
fixedtime,high,1,180,B2,20,334.0,26
fixedtime,high,1,180,C1,36,807.0,48
fixedtime,high,1,180,C2,22,370.0,32
fixedtime,high,1,185,B1,22,455.0,42
fixedtime,high,1,185,B2,14,173.0,27
fixedtime,high,1,185,C1,28,524.0,47
fixedtime,high,1,185,C2,11,142.0,31
fixedtime,high,1,190,B1,23,416.0,46
fixedtime,high,1,190,B2,10,58.0,28
fixedtime,high,1,190,C1,26,399.0,49
fixedtime,high,1,190,C2,8,39.0,31
fixedtime,high,1,195,B1,23,349.0,47
fixedtime,high,1,195,B2,13,92.0,26
fixedtime,high,1,195,C1,24,305.0,50
fixedtime,high,1,195,C2,10,78.0,30
fixedtime,high,1,200,B1,25,329.0,48
fixedtime,high,1,200,B2,17,163.0,27
fixedtime,high,1,200,C1,27,307.0,49
fixedtime,high,1,200,C2,16,149.0,33
fixedtime,high,1,205,B1,29,349.0,47
fixedtime,high,1,205,B2,19,250.0,27
