controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,medium,11,5,B1,0,0.0,0
fixedtime,medium,11,5,B2,0,0.0,0
fixedtime,medium,11,5,C1,0,0.0,0
fixedtime,medium,11,5,C2,0,0.0,0
fixedtime,medium,11,10,B1,0,0.0,0
fixedtime,medium,11,10,B2,0,0.0,1
fixedtime,medium,11,10,C1,0,0.0,0
fixedtime,medium,11,10,C2,0,0.0,1
fixedtime,medium,11,15,B1,0,0.0,0
fixedtime,medium,11,15,B2,0,0.0,1
fixedtime,medium,11,15,C1,0,0.0,1
fixedtime,medium,11,15,C2,0,0.0,1
fixedtime,medium,11,20,B1,0,0.0,2
fixedtime,medium,11,20,B2,0,0.0,1
fixedtime,medium,11,20,C1,0,0.0,2
fixedtime,medium,11,20,C2,0,0.0,1
fixedtime,medium,11,25,B1,0,0.0,3
fixedtime,medium,11,25,B2,0,0.0,2
fixedtime,medium,11,25,C1,0,0.0,4
fixedtime,medium,11,25,C2,1,2.0,2
fixedtime,medium,11,30,B1,0,0.0,4
fixedtime,medium,11,30,B2,1,4.0,2
fixedtime,medium,11,30,C1,0,0.0,4
fixedtime,medium,11,30,C2,1,7.0,2
fixedtime,medium,11,35,B1,0,0.0,3
fixedtime,medium,11,35,B2,1,9.0,3
fixedtime,medium,11,35,C1,1,3.0,4
fixedtime,medium,11,35,C2,1,12.0,3
fixedtime,medium,11,40,B1,1,2.0,4
fixedtime,medium,11,40,B2,1,14.0,3
fixedtime,medium,11,40,C1,3,13.0,6
fixedtime,medium,11,40,C2,2,18.0,4
fixedtime,medium,11,45,B1,2,11.0,5
fixedtime,medium,11,45,B2,1,19.0,5
fixedtime,medium,11,45,C1,3,28.0,7
fixedtime,medium,11,45,C2,2,28.0,4
fixedtime,medium,11,50,B1,1,4.0,5
fixedtime,medium,11,50,B2,0,0.0,6
fixedtime,medium,11,50,C1,1,3.0,5
fixedtime,medium,11,50,C2,0,0.0,3
fixedtime,medium,11,55,B1,1,9.0,7
fixedtime,medium,11,55,B2,0,0.0,5
fixedtime,medium,11,55,C1,2,9.0,7
fixedtime,medium,11,55,C2,1,5.0,3
fixedtime,medium,11,60,B1,1,14.0,6
fixedtime,medium,11,60,B2,1,2.0,5
fixedtime,medium,11,60,C1,2,19.0,7
fixedtime,medium,11,60,C2,1,10.0,4
fixedtime,medium,11,65,B1,1,19.0,8
fixedtime,medium,11,65,B2,1,7.0,6
fixedtime,medium,11,65,C1,2,29.0,9
fixedtime,medium,11,65,C2,1,15.0,5
fixedtime,medium,11,70,B1,2,28.0,6
fixedtime,medium,11,70,B2,2,13.0,6
fixedtime,medium,11,70,C1,3,44.0,8
fixedtime,medium,11,70,C2,1,20.0,6
fixedtime,medium,11,75,B1,3,42.0,7
fixedtime,medium,11,75,B2,2,23.0,7
fixedtime,medium,11,75,C1,5,67.0,8
fixedtime,medium,11,75,C2,1,25.0,9
fixedtime,medium,11,80,B1,4,58.0,7
fixedtime,medium,11,80,B2,3,34.0,6
