controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
dqn,high,13,5,B1,0,0.0,0
dqn,high,13,5,B2,0,0.0,0
dqn,high,13,5,C1,0,0.0,0
dqn,high,13,5,C2,0,0.0,1
dqn,high,13,10,B1,0,0.0,1
dqn,high,13,10,B2,0,0.0,1
dqn,high,13,10,C1,0,0.0,2
dqn,high,13,10,C2,0,0.0,1
dqn,high,13,15,B1,0,0.0,3
dqn,high,13,15,B2,0,0.0,1
dqn,high,13,15,C1,0,0.0,3
dqn,high,13,15,C2,0,0.0,1
dqn,high,13,20,B1,0,0.0,4
dqn,high,13,20,B2,0,0.0,4
dqn,high,13,20,C1,0,0.0,4
dqn,high,13,20,C2,0,0.0,2
dqn,high,13,25,B1,0,0.0,6
dqn,high,13,25,B2,0,0.0,5
dqn,high,13,25,C1,0,0.0,5
dqn,high,13,25,C2,1,5.0,4
dqn,high,13,30,B1,0,0.0,5
dqn,high,13,30,B2,0,0.0,5
dqn,high,13,30,C1,2,4.0,6
dqn,high,13,30,C2,1,10.0,4
dqn,high,13,35,B1,1,5.0,5
dqn,high,13,35,B2,0,0.0,8
dqn,high,13,35,C1,2,14.0,9
dqn,high,13,35,C2,2,16.0,4
dqn,high,13,40,B1,2,12.0,5
dqn,high,13,40,B2,3,9.0,7
dqn,high,13,40,C1,4,32.0,8
dqn,high,13,40,C2,3,27.0,9
dqn,high,13,45,B1,2,22.0,7
dqn,high,13,45,B2,0,0.0,8
dqn,high,13,45,C1,4,52.0,9
dqn,high,13,45,C2,3,42.0,11
dqn,high,13,50,B1,0,0.0,9
dqn,high,13,50,B2,2,2.0,8
dqn,high,13,50,C1,1,2.0,10
dqn,high,13,50,C2,0,0.0,8
dqn,high,13,55,B1,0,0.0,13
dqn,high,13,55,B2,2,12.0,10
dqn,high,13,55,C1,1,1.0,9
dqn,high,13,55,C2,1,1.0,9
dqn,high,13,60,B1,0,0.0,12
dqn,high,13,60,B2,1,1.0,9
dqn,high,13,60,C1,2,11.0,11
dqn,high,13,60,C2,4,14.0,11
dqn,high,13,65,B1,3,6.0,17
dqn,high,13,65,B2,3,8.0,8
dqn,high,13,65,C1,3,22.0,13
dqn,high,13,65,C2,4,34.0,11
dqn,high,13,70,B1,5,26.0,17
dqn,high,13,70,B2,5,31.0,9
dqn,high,13,70,C1,5,45.0,12
dqn,high,13,70,C2,5,57.0,9
dqn,high,13,75,B1,6,56.0,20
dqn,high,13,75,B2,1,9.0,10
dqn,high,13,75,C1,7,76.0,13
dqn,high,13,75,C2,5,82.0,12
dqn,high,13,80,B1,13,104.0,24
dqn,high,13,80,B2,4,10.0,13
dqn,high,13,80,C1,9,118.0,17
dqn,high,13,80,C2,7,114.0,12
dqn,high,13,85,B1,15,177.0,24
dqn,high,13,85,B2,4,30.0,15
dqn,high,13,85,C1,4,32.0,16
dqn,high,13,85,C2,7,149.0,15
dqn,high,13,90,B1,18,258.0,25
dqn,high,13,90,B2,2,4.0,14
dqn,high,13,90,C1,3,15.0,16
dqn,high,13,90,C2,7,184.0,20
dqn,high,13,95,B1,10,101.0,28
dqn,high,13,95,B2,5,25.0,13
dqn,high,13,95,C1,8,44.0,18
dqn,high,13,95,C2,2,5.0,20
dqn,high,13,100,B1,11,44.0,26
dqn,high,13,100,B2,8,60.0,17
dqn,high,13,100,C1,5,41.0,20
dqn,high,13,100,C2,8,34.0,20
dqn,high,13,105,B1,9,70.0,25
dqn,high,13,105,B2,6,45.0,19
dqn,high,13,105,C1,2,9.0,19
dqn,high,13,105,C2,10,61.0,21
dqn,high,13,110,B1,14,129.0,25
dqn,high,13,110,B2,0,0.0,17
dqn,high,13,110,C1,6,35.0,20
dqn,high,13,110,C2,12,111.0,23
dqn,high,13,115,B1,17,210.0,26
dqn,high,13,115,B2,0,0.0,17
dqn,high,13,115,C1,4,25.0,21
dqn,high,13,115,C2,14,177.0,25
dqn,high,13,120,B1,18,299.0,26
dqn,high,13,120,B2,2,4.0,16
dqn,high,13,120,C1,6,17.0,20
dqn,high,13,120,C2,15,252.0,28
dqn,high,13,125,B1,20,393.0,30
dqn,high,13,125,B2,7,32.0,19
dqn,high,13,125,C1,8,47.0,21
dqn,high,13,125,C2,17,334.0,28
dqn,high,13,130,B1,20,493.0,32
dqn,high,13,130,B2,11,76.0,20
dqn,high,13,130,C1,10,89.0,20
dqn,high,13,130,C2,19,424.0,30
dqn,high,13,135,B1,21,522.0,36
dqn,high,13,135,B2,9,71.0,19
dqn,high,13,135,C1,12,146.0,22
dqn,high,13,135,C2,21,522.0,31
dqn,high,13,140,B1,14,185.0,36
dqn,high,13,140,B2,5,21.0,20
dqn,high,13,140,C1,8,90.0,21
dqn,high,13,140,C2,14,229.0,34
dqn,high,13,145,B1,16,108.0,39
dqn,high,13,145,B2,7,31.0,20
dqn,high,13,145,C1,2,10.0,21
dqn,high,13,145,C2,11,59.0,36
dqn,high,13,150,B1,20,134.0,39
dqn,high,13,150,B2,7,57.0,22
dqn,high,13,150,C1,6,25.0,23
dqn,high,13,150,C2,12,83.0,39
dqn,high,13,155,B1,23,215.0,39
dqn,high,13,155,B2,9,81.0,22
dqn,high,13,155,C1,4,17.0,24
dqn,high,13,155,C2,19,163.0,42
dqn,high,13,160,B1,28,341.0,40
dqn,high,13,160,B2,13,136.0,23
