controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,high,14,5,B1,0,0.0,0
ppo,high,14,5,B2,0,0.0,0
ppo,high,14,5,C1,0,0.0,0
ppo,high,14,5,C2,0,0.0,1
ppo,high,14,10,B1,0,0.0,1
ppo,high,14,10,B2,0,0.0,1
ppo,high,14,10,C1,0,0.0,2
ppo,high,14,10,C2,0,0.0,1
ppo,high,14,15,B1,0,0.0,3
ppo,high,14,15,B2,0,0.0,1
ppo,high,14,15,C1,0,0.0,3
ppo,high,14,15,C2,0,0.0,1
ppo,high,14,20,B1,0,0.0,5
ppo,high,14,20,B2,0,0.0,4
ppo,high,14,20,C1,0,0.0,4
ppo,high,14,20,C2,0,0.0,1
ppo,high,14,25,B1,0,0.0,5
ppo,high,14,25,B2,1,2.0,6
ppo,high,14,25,C1,0,0.0,3
ppo,high,14,25,C2,1,5.0,3
ppo,high,14,30,B1,1,4.0,5
ppo,high,14,30,B2,1,7.0,6
ppo,high,14,30,C1,1,3.0,6
ppo,high,14,30,C2,1,10.0,3
ppo,high,14,35,B1,2,10.0,5
ppo,high,14,35,B2,1,12.0,6
ppo,high,14,35,C1,1,8.0,7
ppo,high,14,35,C2,1,15.0,4
ppo,high,14,40,B1,2,20.0,5
ppo,high,14,40,B2,3,26.0,6
ppo,high,14,40,C1,1,13.0,6
ppo,high,14,40,C2,2,21.0,9
ppo,high,14,45,B1,2,30.0,6
ppo,high,14,45,B2,4,46.0,7
ppo,high,14,45,C1,2,19.0,5
ppo,high,14,45,C2,3,33.0,11
ppo,high,14,50,B1,2,40.0,8
ppo,high,14,50,B2,0,0.0,7
ppo,high,14,50,C1,5,35.0,9
ppo,high,14,50,C2,0,0.0,8
ppo,high,14,55,B1,3,51.0,14
ppo,high,14,55,B2,1,2.0,9
ppo,high,14,55,C1,5,60.0,12
ppo,high,14,55,C2,1,1.0,9
ppo,high,14,60,B1,1,1.0,14
ppo,high,14,60,B2,3,16.0,7
ppo,high,14,60,C1,2,25.0,12
ppo,high,14,60,C2,4,15.0,9
ppo,high,14,65,B1,2,8.0,18
ppo,high,14,65,B2,3,31.0,10
ppo,high,14,65,C1,0,0.0,11
ppo,high,14,65,C2,1,2.0,10
ppo,high,14,70,B1,4,25.0,18
ppo,high,14,70,B2,6,58.0,13
ppo,high,14,70,C1,1,2.0,11
ppo,high,14,70,C2,2,4.0,11
ppo,high,14,75,B1,4,24.0,21
ppo,high,14,75,B2,6,88.0,15
ppo,high,14,75,C1,6,21.0,13
ppo,high,14,75,C2,1,2.0,12
ppo,high,14,80,B1,6,20.0,20
ppo,high,14,80,B2,6,118.0,18
ppo,high,14,80,C1,7,55.0,16
ppo,high,14,80,C2,3,15.0,11
ppo,high,14,85,B1,8,54.0,21
ppo,high,14,85,B2,9,156.0,21
ppo,high,14,85,C1,9,97.0,17
ppo,high,14,85,C2,4,31.0,12
ppo,high,14,90,B1,10,55.0,20
ppo,high,14,90,B2,12,210.0,22
ppo,high,14,90,C1,10,145.0,17
ppo,high,14,90,C2,7,60.0,17
ppo,high,14,95,B1,8,43.0,18
ppo,high,14,95,B2,14,278.0,22
ppo,high,14,95,C1,13,205.0,21
ppo,high,14,95,C2,8,98.0,17
ppo,high,14,100,B1,8,67.0,18
ppo,high,14,100,B2,14,191.0,24
ppo,high,14,100,C1,13,270.0,21
ppo,high,14,100,C2,9,143.0,18
ppo,high,14,105,B1,4,44.0,18
ppo,high,14,105,B2,8,49.0,26
ppo,high,14,105,C1,13,335.0,24
ppo,high,14,105,C2,11,192.0,20
ppo,high,14,110,B1,6,22.0,18
ppo,high,14,110,B2,7,35.0,28
ppo,high,14,110,C1,14,401.0,22
ppo,high,14,110,C2,11,129.0,20
ppo,high,14,115,B1,10,54.0,22
ppo,high,14,115,B2,10,69.0,29
ppo,high,14,115,C1,12,299.0,23
ppo,high,14,115,C2,5,21.0,18
ppo,high,14,120,B1,7,37.0,20
ppo,high,14,120,B2,12,123.0,31
ppo,high,14,120,C1,7,23.0,25
ppo,high,14,120,C2,3,8.0,21
ppo,high,14,125,B1,6,21.0,20
ppo,high,14,125,B2,12,126.0,33
ppo,high,14,125,C1,11,50.0,26
ppo,high,14,125,C2,8,23.0,24
ppo,high,14,130,B1,10,61.0,23
ppo,high,14,130,B2,12,109.0,34
ppo,high,14,130,C1,13,77.0,30
ppo,high,14,130,C2,14,79.0,25
ppo,high,14,135,B1,7,40.0,22
ppo,high,14,135,B2,17,181.0,33
ppo,high,14,135,C1,13,131.0,31
ppo,high,14,135,C2,19,163.0,26
ppo,high,14,140,B1,6,27.0,24
ppo,high,14,140,B2,23,285.0,33
ppo,high,14,140,C1,17,211.0,32
ppo,high,14,140,C2,22,267.0,29
ppo,high,14,145,B1,11,73.0,25
ppo,high,14,145,B2,16,207.0,32
ppo,high,14,145,C1,22,309.0,31
ppo,high,14,145,C2,22,377.0,31
ppo,high,14,150,B1,9,75.0,26
ppo,high,14,150,B2,11,78.0,28
ppo,high,14,150,C1,24,425.0,35
ppo,high,14,150,C2,23,491.0,31
ppo,high,14,155,B1,6,19.0,29
ppo,high,14,155,B2,12,77.0,29
ppo,high,14,155,C1,26,463.0,39
ppo,high,14,155,C2,26,614.0,35
ppo,high,14,160,B1,12,61.0,28
ppo,high,14,160,B2,15,147.0,34
ppo,high,14,160,C1,21,307.0,40
ppo,high,14,160,C2,28,749.0,40
ppo,high,14,165,B1,11,69.0,28
ppo,high,14,165,B2,19,235.0,34
ppo,high,14,165,C1,17,142.0,42
ppo,high,14,165,C2,26,722.0,41
ppo,high,14,170,B1,9,26.0,30
ppo,high,14,170,B2,19,299.0,34
ppo,high,14,170,C1,17,101.0,43
ppo,high,14,170,C2,21,468.0,40
ppo,high,14,175,B1,10,56.0,36
ppo,high,14,175,B2,21,376.0,32
ppo,high,14,175,C1,18,149.0,46
ppo,high,14,175,C2,22,231.0,40
ppo,high,14,180,B1,8,37.0,39
ppo,high,14,180,B2,22,474.0,32
ppo,high,14,180,C1,25,266.0,49
ppo,high,14,180,C2,23,192.0,38
ppo,high,14,185,B1,11,37.0,43
ppo,high,14,185,B2,23,574.0,35
ppo,high,14,185,C1,32,415.0,52
ppo,high,14,185,C2,21,212.0,38
ppo,high,14,190,B1,17,87.0,45
ppo,high,14,190,B2,25,533.0,37
ppo,high,14,190,C1,38,593.0,53
ppo,high,14,190,C2,21,259.0,37
ppo,high,14,195,B1,17,102.0,44
ppo,high,14,195,B2,21,300.0,37
ppo,high,14,195,C1,44,799.0,53
ppo,high,14,195,C2,23,367.0,39
ppo,high,14,200,B1,16,83.0,44
ppo,high,14,200,B2,23,257.0,38
ppo,high,14,200,C1,47,1034.0,53
ppo,high,14,200,C2,30,503.0,40
ppo,high,14,205,B1,15,81.0,42
ppo,high,14,205,B2,25,308.0,37
ppo,high,14,205,C1,42,1004.0,53
ppo,high,14,205,C2,29,509.0,42
ppo,high,14,210,B1,11,52.0,43
ppo,high,14,210,B2,29,442.0,38
ppo,high,14,210,C1,34,687.0,52
ppo,high,14,210,C2,22,359.0,42
ppo,high,14,215,B1,14,52.0,43
ppo,high,14,215,B2,32,596.0,40
ppo,high,14,215,C1,27,525.0,50
ppo,high,14,215,C2,18,178.0,45
ppo,high,14,220,B1,20,96.0,46
ppo,high,14,220,B2,32,756.0,43
ppo,high,14,220,C1,23,394.0,50
ppo,high,14,220,C2,18,176.0,46
ppo,high,14,225,B1,17,110.0,44
ppo,high,14,225,B2,32,830.0,45
ppo,high,14,225,C1,22,359.0,49
ppo,high,14,225,C2,20,174.0,46
ppo,high,14,230,B1,15,71.0,44
ppo,high,14,230,B2,31,851.0,45
ppo,high,14,230,C1,22,320.0,49
ppo,high,14,230,C2,26,270.0,47
ppo,high,14,235,B1,15,82.0,45
ppo,high,14,235,B2,29,697.0,48
ppo,high,14,235,C1,27,409.0,48
ppo,high,14,235,C2,32,417.0,51
ppo,high,14,240,B1,16,73.0,42
ppo,high,14,240,B2,30,375.0,53
ppo,high,14,240,C1,31,556.0,50
ppo,high,14,240,C2,38,594.0,55
ppo,high,14,245,B1,12,49.0,40
ppo,high,14,245,B2,36,344.0,56
ppo,high,14,245,C1,35,723.0,52
ppo,high,14,245,C2,45,808.0,58
ppo,high,14,250,B1,13,70.0,40
ppo,high,14,250,B2,42,399.0,57
ppo,high,14,250,C1,31,661.0,52
ppo,high,14,250,C2,50,1049.0,58
ppo,high,14,255,B1,8,55.0,40
ppo,high,14,255,B2,46,553.0,62
ppo,high,14,255,C1,29,491.0,57
ppo,high,14,255,C2,47,1055.0,57
ppo,high,14,260,B1,7,26.0,39
ppo,high,14,260,B2,48,756.0,64
ppo,high,14,260,C1,33,441.0,57
ppo,high,14,260,C2,40,818.0,55
ppo,high,14,265,B1,13,76.0,39
ppo,high,14,265,B2,52,1002.0,66
ppo,high,14,265,C1,33,368.0,57
ppo,high,14,265,C2,38,682.0,55
ppo,high,14,270,B1,14,68.0,39
ppo,high,14,270,B2,58,1280.0,69
ppo,high,14,270,C1,33,352.0,57
ppo,high,14,270,C2,37,605.0,54
ppo,high,14,275,B1,13,65.0,38
ppo,high,14,275,B2,66,1597.0,72
ppo,high,14,275,C1,39,482.0,57
ppo,high,14,275,C2,33,525.0,53
ppo,high,14,280,B1,13,81.0,39
ppo,high,14,280,B2,68,1856.0,75
ppo,high,14,280,C1,44,680.0,58
ppo,high,14,280,C2,31,459.0,53
ppo,high,14,285,B1,13,75.0,39
ppo,high,14,285,B2,64,1924.0,72
ppo,high,14,285,C1,44,833.0,60
ppo,high,14,285,C2,37,591.0,55
ppo,high,14,290,B1,13,65.0,38
ppo,high,14,290,B2,60,1983.0,72
ppo,high,14,290,C1,47,1021.0,63
ppo,high,14,290,C2,40,754.0,56
ppo,high,14,295,B1,16,88.0,38
ppo,high,14,295,B2,60,2109.0,71
ppo,high,14,295,C1,48,1051.0,64
ppo,high,14,295,C2,41,808.0,58
ppo,high,14,300,B1,16,83.0,40
ppo,high,14,300,B2,57,2228.0,70
ppo,high,14,300,C1,42,823.0,64
ppo,high,14,300,C2,39,831.0,59
ppo,high,14,305,B1,16,63.0,39
ppo,high,14,305,B2,54,2440.0,70
ppo,high,14,305,C1,38,651.0,66
ppo,high,14,305,C2,37,794.0,60
ppo,high,14,310,B1,19,116.0,39
ppo,high,14,310,B2,52,2625.0,68
ppo,high,14,310,C1,40,571.0,68
ppo,high,14,310,C2,38,769.0,60
ppo,high,14,315,B1,19,130.0,43
ppo,high,14,315,B2,51,2829.0,70
ppo,high,14,315,C1,43,530.0,71
ppo,high,14,315,C2,39,803.0,59
ppo,high,14,320,B1,13,67.0,42
ppo,high,14,320,B2,50,3067.0,68
ppo,high,14,320,C1,48,646.0,75
ppo,high,14,320,C2,42,854.0,58
ppo,high,14,325,B1,13,69.0,41
ppo,high,14,325,B2,48,2966.0,68
ppo,high,14,325,C1,63,934.0,78
ppo,high,14,325,C2,38,614.0,55
ppo,high,14,330,B1,16,79.0,39
ppo,high,14,330,B2,49,2325.0,70
ppo,high,14,330,C1,62,1057.0,78
ppo,high,14,330,C2,32,597.0,56
ppo,high,14,335,B1,16,64.0,38
ppo,high,14,335,B2,47,1872.0,69
ppo,high,14,335,C1,64,1181.0,80
ppo,high,14,335,C2,31,701.0,55
ppo,high,14,340,B1,14,80.0,40
ppo,high,14,340,B2,45,1287.0,69
ppo,high,14,340,C1,59,1135.0,78
ppo,high,14,340,C2,37,865.0,58
ppo,high,14,345,B1,16,120.0,43
ppo,high,14,345,B2,42,939.0,67
ppo,high,14,345,C1,48,885.0,77
ppo,high,14,345,C2,38,882.0,58
ppo,high,14,350,B1,24,226.0,48
ppo,high,14,350,B2,42,754.0,69
ppo,high,14,350,C1,41,728.0,76
ppo,high,14,350,C2,36,653.0,58
ppo,high,14,355,B1,32,370.0,51
ppo,high,14,355,B2,44,797.0,69
ppo,high,14,355,C1,39,602.0,75
ppo,high,14,355,C2,37,488.0,60
ppo,high,14,360,B1,40,535.0,55
ppo,high,14,360,B2,50,1031.0,68
ppo,high,14,360,C1,45,626.0,76
ppo,high,14,360,C2,30,372.0,58
ppo,high,14,365,B1,47,748.0,59
ppo,high,14,365,B2,55,1299.0,67
