controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,high,4,5,B1,0,0.0,0
fixedtime,high,4,5,B2,0,0.0,0
fixedtime,high,4,5,C1,0,0.0,0
fixedtime,high,4,5,C2,0,0.0,1
fixedtime,high,4,10,B1,0,0.0,1
fixedtime,high,4,10,B2,0,0.0,1
fixedtime,high,4,10,C1,0,0.0,2
fixedtime,high,4,10,C2,0,0.0,1
fixedtime,high,4,15,B1,0,0.0,3
fixedtime,high,4,15,B2,0,0.0,1
fixedtime,high,4,15,C1,0,0.0,3
fixedtime,high,4,15,C2,0,0.0,1
fixedtime,high,4,20,B1,0,0.0,4
fixedtime,high,4,20,B2,0,0.0,4
fixedtime,high,4,20,C1,0,0.0,4
fixedtime,high,4,20,C2,0,0.0,2
fixedtime,high,4,25,B1,0,0.0,4
fixedtime,high,4,25,B2,1,4.0,6
fixedtime,high,4,25,C1,1,1.0,4
fixedtime,high,4,25,C2,1,5.0,3
fixedtime,high,4,30,B1,0,0.0,4
fixedtime,high,4,30,B2,1,9.0,6
fixedtime,high,4,30,C1,2,9.0,7
fixedtime,high,4,30,C2,1,10.0,4
fixedtime,high,4,35,B1,2,6.0,4
fixedtime,high,4,35,B2,3,17.0,6
fixedtime,high,4,35,C1,2,19.0,9
fixedtime,high,4,35,C2,1,15.0,6
fixedtime,high,4,40,B1,2,16.0,5
fixedtime,high,4,40,B2,3,32.0,6
fixedtime,high,4,40,C1,4,33.0,9
fixedtime,high,4,40,C2,2,24.0,9
fixedtime,high,4,45,B1,3,27.0,6
fixedtime,high,4,45,B2,4,52.0,8
fixedtime,high,4,45,C1,5,55.0,9
fixedtime,high,4,45,C2,3,38.0,12
fixedtime,high,4,50,B1,0,0.0,9
fixedtime,high,4,50,B2,0,0.0,8
fixedtime,high,4,50,C1,1,3.0,9
fixedtime,high,4,50,C2,0,0.0,10
fixedtime,high,4,55,B1,1,1.0,13
fixedtime,high,4,55,B2,2,6.0,9
fixedtime,high,4,55,C1,3,17.0,10
fixedtime,high,4,55,C2,1,2.0,11
fixedtime,high,4,60,B1,1,6.0,12
fixedtime,high,4,60,B2,3,18.0,9
fixedtime,high,4,60,C1,3,32.0,13
fixedtime,high,4,60,C2,4,16.0,14
fixedtime,high,4,65,B1,2,12.0,14
fixedtime,high,4,65,B2,5,38.0,11
fixedtime,high,4,65,C1,5,53.0,15
fixedtime,high,4,65,C2,5,39.0,13
fixedtime,high,4,70,B1,5,28.0,16
fixedtime,high,4,70,B2,8,71.0,16
fixedtime,high,4,70,C1,8,87.0,17
fixedtime,high,4,70,C2,5,64.0,12
fixedtime,high,4,75,B1,6,55.0,21
fixedtime,high,4,75,B2,4,46.0,15
fixedtime,high,4,75,C1,11,139.0,17
fixedtime,high,4,75,C2,7,95.0,11
fixedtime,high,4,80,B1,10,94.0,23
fixedtime,high,4,80,B2,5,68.0,18
fixedtime,high,4,80,C1,12,197.0,17
fixedtime,high,4,80,C2,8,133.0,12
fixedtime,high,4,85,B1,13,152.0,23
fixedtime,high,4,85,B2,6,96.0,18
fixedtime,high,4,85,C1,13,260.0,19
fixedtime,high,4,85,C2,8,173.0,15
fixedtime,high,4,90,B1,17,230.0,25
fixedtime,high,4,90,B2,7,130.0,21
fixedtime,high,4,90,C1,14,327.0,21
fixedtime,high,4,90,C2,8,202.0,18
fixedtime,high,4,95,B1,11,89.0,24
fixedtime,high,4,95,B2,2,7.0,19
fixedtime,high,4,95,C1,7,72.0,20
fixedtime,high,4,95,C2,2,9.0,18
fixedtime,high,4,100,B1,7,35.0,25
fixedtime,high,4,100,B2,7,31.0,20
fixedtime,high,4,100,C1,2,14.0,21
fixedtime,high,4,100,C2,5,28.0,20
fixedtime,high,4,105,B1,9,74.0,26
fixedtime,high,4,105,B2,12,82.0,23
fixedtime,high,4,105,C1,7,39.0,23
fixedtime,high,4,105,C2,10,69.0,20
fixedtime,high,4,110,B1,14,134.0,27
fixedtime,high,4,110,B2,10,104.0,25
fixedtime,high,4,110,C1,9,78.0,23
fixedtime,high,4,110,C2,10,87.0,20
fixedtime,high,4,115,B1,17,209.0,27
fixedtime,high,4,115,B2,13,152.0,24
fixedtime,high,4,115,C1,10,126.0,25
fixedtime,high,4,115,C2,11,123.0,20
fixedtime,high,4,120,B1,18,296.0,27
fixedtime,high,4,120,B2,15,221.0,23
fixedtime,high,4,120,C1,14,193.0,25
fixedtime,high,4,120,C2,13,182.0,19
fixedtime,high,4,125,B1,16,302.0,27
fixedtime,high,4,125,B2,16,298.0,24
fixedtime,high,4,125,C1,15,267.0,24
fixedtime,high,4,125,C2,12,242.0,19
fixedtime,high,4,130,B1,16,262.0,28
fixedtime,high,4,130,B2,18,387.0,27
fixedtime,high,4,130,C1,17,276.0,28
fixedtime,high,4,130,C2,13,306.0,20
fixedtime,high,4,135,B1,10,208.0,29
fixedtime,high,4,135,B2,19,480.0,26
fixedtime,high,4,135,C1,15,333.0,30
fixedtime,high,4,135,C2,14,374.0,21
fixedtime,high,4,140,B1,5,18.0,29
fixedtime,high,4,140,B2,12,234.0,26
fixedtime,high,4,140,C1,9,124.0,28
fixedtime,high,4,140,C2,8,81.0,22
fixedtime,high,4,145,B1,11,61.0,28
fixedtime,high,4,145,B2,12,128.0,26
fixedtime,high,4,145,C1,10,59.0,34
fixedtime,high,4,145,C2,3,12.0,24
fixedtime,high,4,150,B1,14,123.0,30
fixedtime,high,4,150,B2,12,87.0,29
fixedtime,high,4,150,C1,13,88.0,39
fixedtime,high,4,150,C2,5,15.0,25
fixedtime,high,4,155,B1,16,199.0,32
fixedtime,high,4,155,B2,8,86.0,30
fixedtime,high,4,155,C1,17,164.0,42
fixedtime,high,4,155,C2,5,20.0,27
fixedtime,high,4,160,B1,19,290.0,31
fixedtime,high,4,160,B2,7,114.0,28
fixedtime,high,4,160,C1,23,270.0,41
fixedtime,high,4,160,C2,8,51.0,29
fixedtime,high,4,165,B1,20,387.0,34
fixedtime,high,4,165,B2,15,172.0,29
fixedtime,high,4,165,C1,31,411.0,42
fixedtime,high,4,165,C2,12,103.0,27
fixedtime,high,4,170,B1,24,500.0,36
fixedtime,high,4,170,B2,19,259.0,31
fixedtime,high,4,170,C1,36,586.0,41
fixedtime,high,4,170,C2,17,176.0,27
fixedtime,high,4,175,B1,26,628.0,37
fixedtime,high,4,175,B2,24,370.0,32
fixedtime,high,4,175,C1,35,709.0,43
fixedtime,high,4,175,C2,18,188.0,27
fixedtime,high,4,180,B1,27,749.0,38
fixedtime,high,4,180,B2,24,457.0,32
fixedtime,high,4,180,C1,31,755.0,45
fixedtime,high,4,180,C2,15,209.0,29
fixedtime,high,4,185,B1,21,435.0,41
fixedtime,high,4,185,B2,17,214.0,32
fixedtime,high,4,185,C1,24,482.0,44
fixedtime,high,4,185,C2,7,49.0,27
fixedtime,high,4,190,B1,19,257.0,42
fixedtime,high,4,190,B2,15,111.0,35
fixedtime,high,4,190,C1,19,281.0,44
fixedtime,high,4,190,C2,8,39.0,29
fixedtime,high,4,195,B1,20,163.0,43
fixedtime,high,4,195,B2,13,107.0,36
fixedtime,high,4,195,C1,22,222.0,45
fixedtime,high,4,195,C2,14,96.0,31
fixedtime,high,4,200,B1,24,229.0,47
fixedtime,high,4,200,B2,16,180.0,34
fixedtime,high,4,200,C1,21,205.0,44
fixedtime,high,4,200,C2,18,177.0,31
fixedtime,high,4,205,B1,28,303.0,47
fixedtime,high,4,205,B2,20,271.0,32
fixedtime,high,4,205,C1,19,287.0,44
fixedtime,high,4,205,C2,22,279.0,35
fixedtime,high,4,210,B1,30,406.0,48
fixedtime,high,4,210,B2,23,374.0,34
fixedtime,high,4,210,C1,19,369.0,43
fixedtime,high,4,210,C2,23,391.0,39
fixedtime,high,4,215,B1,31,525.0,46
fixedtime,high,4,215,B2,21,456.0,35
fixedtime,high,4,215,C1,24,479.0,43
fixedtime,high,4,215,C2,24,423.0,43
fixedtime,high,4,220,B1,36,697.0,49
fixedtime,high,4,220,B2,21,556.0,35
fixedtime,high,4,220,C1,29,615.0,44
fixedtime,high,4,220,C2,26,499.0,42
fixedtime,high,4,225,B1,39,889.0,50
fixedtime,high,4,225,B2,21,652.0,38
fixedtime,high,4,225,C1,31,744.0,47
fixedtime,high,4,225,C2,26,620.0,43
fixedtime,high,4,230,B1,28,497.0,47
fixedtime,high,4,230,B2,17,352.0,41
fixedtime,high,4,230,C1,22,413.0,45
fixedtime,high,4,230,C2,19,435.0,40
fixedtime,high,4,235,B1,21,227.0,45
fixedtime,high,4,235,B2,18,232.0,42
