controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,high,13,5,B1,0,0.0,0
ppo,high,13,5,B2,0,0.0,0
ppo,high,13,5,C1,0,0.0,0
ppo,high,13,5,C2,0,0.0,1
ppo,high,13,10,B1,0,0.0,1
ppo,high,13,10,B2,0,0.0,1
ppo,high,13,10,C1,0,0.0,2
ppo,high,13,10,C2,0,0.0,1
ppo,high,13,15,B1,0,0.0,3
ppo,high,13,15,B2,0,0.0,1
ppo,high,13,15,C1,0,0.0,3
ppo,high,13,15,C2,0,0.0,1
ppo,high,13,20,B1,0,0.0,4
ppo,high,13,20,B2,0,0.0,4
ppo,high,13,20,C1,0,0.0,4
ppo,high,13,20,C2,0,0.0,2
ppo,high,13,25,B1,0,0.0,5
ppo,high,13,25,B2,1,3.0,6
ppo,high,13,25,C1,0,0.0,5
ppo,high,13,25,C2,1,5.0,3
ppo,high,13,30,B1,1,1.0,4
ppo,high,13,30,B2,1,8.0,6
ppo,high,13,30,C1,1,5.0,5
ppo,high,13,30,C2,1,10.0,3
ppo,high,13,35,B1,1,6.0,7
ppo,high,13,35,B2,1,13.0,8
ppo,high,13,35,C1,1,10.0,6
ppo,high,13,35,C2,2,16.0,3
ppo,high,13,40,B1,2,14.0,7
ppo,high,13,40,B2,4,27.0,6
ppo,high,13,40,C1,1,15.0,6
ppo,high,13,40,C2,3,27.0,9
ppo,high,13,45,B1,2,24.0,8
ppo,high,13,45,B2,4,47.0,10
ppo,high,13,45,C1,2,25.0,7
ppo,high,13,45,C2,3,42.0,11
ppo,high,13,50,B1,2,34.0,9
ppo,high,13,50,B2,0,0.0,8
ppo,high,13,50,C1,3,37.0,10
ppo,high,13,50,C2,0,0.0,9
ppo,high,13,55,B1,2,44.0,13
ppo,high,13,55,B2,1,1.0,11
ppo,high,13,55,C1,5,61.0,12
ppo,high,13,55,C2,2,4.0,9
ppo,high,13,60,B1,1,2.0,13
ppo,high,13,60,B2,3,15.0,11
ppo,high,13,60,C1,2,19.0,11
ppo,high,13,60,C2,4,17.0,9
ppo,high,13,65,B1,3,13.0,14
ppo,high,13,65,B2,5,34.0,10
ppo,high,13,65,C1,1,1.0,14
ppo,high,13,65,C2,1,3.0,8
ppo,high,13,70,B1,4,31.0,16
ppo,high,13,70,B2,7,69.0,13
ppo,high,13,70,C1,5,19.0,14
ppo,high,13,70,C2,1,1.0,6
ppo,high,13,75,B1,5,29.0,19
ppo,high,13,75,B2,7,104.0,13
ppo,high,13,75,C1,9,57.0,16
ppo,high,13,75,C2,1,6.0,8
ppo,high,13,80,B1,5,30.0,18
ppo,high,13,80,B2,7,139.0,17
ppo,high,13,80,C1,11,109.0,19
ppo,high,13,80,C2,2,16.0,7
ppo,high,13,85,B1,8,52.0,17
ppo,high,13,85,B2,8,175.0,19
ppo,high,13,85,C1,13,170.0,20
ppo,high,13,85,C2,3,29.0,10
ppo,high,13,90,B1,5,16.0,16
ppo,high,13,90,B2,11,227.0,18
ppo,high,13,90,C1,16,240.0,22
ppo,high,13,90,C2,4,45.0,13
ppo,high,13,95,B1,3,8.0,16
ppo,high,13,95,B2,14,293.0,20
ppo,high,13,95,C1,17,324.0,24
ppo,high,13,95,C2,6,70.0,14
ppo,high,13,100,B1,5,27.0,15
ppo,high,13,100,B2,12,197.0,22
ppo,high,13,100,C1,17,409.0,24
ppo,high,13,100,C2,8,105.0,16
ppo,high,13,105,B1,2,12.0,16
ppo,high,13,105,B2,4,25.0,25
ppo,high,13,105,C1,18,495.0,24
ppo,high,13,105,C2,11,153.0,19
ppo,high,13,110,B1,6,20.0,17
ppo,high,13,110,B2,5,17.0,26
ppo,high,13,110,C1,15,413.0,26
ppo,high,13,110,C2,9,94.0,21
ppo,high,13,115,B1,9,61.0,19
ppo,high,13,115,B2,9,55.0,28
ppo,high,13,115,C1,7,96.0,25
ppo,high,13,115,C2,4,12.0,24
ppo,high,13,120,B1,5,49.0,19
ppo,high,13,120,B2,12,108.0,28
ppo,high,13,120,C1,6,30.0,26
ppo,high,13,120,C2,4,13.0,27
ppo,high,13,125,B1,3,5.0,22
ppo,high,13,125,B2,12,91.0,29
ppo,high,13,125,C1,13,81.0,30
ppo,high,13,125,C2,7,18.0,26
ppo,high,13,130,B1,6,24.0,23
ppo,high,13,130,B2,14,130.0,29
ppo,high,13,130,C1,19,161.0,33
ppo,high,13,130,C2,12,65.0,25
ppo,high,13,135,B1,7,22.0,22
ppo,high,13,135,B2,16,210.0,28
ppo,high,13,135,C1,20,215.0,33
ppo,high,13,135,C2,19,143.0,25
ppo,high,13,140,B1,8,39.0,24
ppo,high,13,140,B2,15,244.0,26
ppo,high,13,140,C1,22,315.0,35
ppo,high,13,140,C2,20,243.0,28
ppo,high,13,145,B1,14,101.0,25
ppo,high,13,145,B2,12,185.0,25
ppo,high,13,145,C1,24,431.0,38
ppo,high,13,145,C2,20,343.0,29
ppo,high,13,150,B1,15,119.0,25
ppo,high,13,150,B2,10,78.0,25
ppo,high,13,150,C1,27,559.0,40
ppo,high,13,150,C2,21,444.0,30
ppo,high,13,155,B1,8,51.0,26
ppo,high,13,155,B2,10,78.0,27
ppo,high,13,155,C1,28,473.0,44
ppo,high,13,155,C2,23,558.0,32
ppo,high,13,160,B1,5,12.0,27
ppo,high,13,160,B2,11,130.0,28
ppo,high,13,160,C1,21,218.0,44
ppo,high,13,160,C2,26,681.0,35
ppo,high,13,165,B1,2,3.0,26
ppo,high,13,165,B2,16,201.0,30
ppo,high,13,165,C1,18,149.0,42
ppo,high,13,165,C2,25,646.0,38
ppo,high,13,170,B1,3,8.0,28
ppo,high,13,170,B2,19,290.0,32
ppo,high,13,170,C1,21,173.0,42
ppo,high,13,170,C2,19,351.0,38
ppo,high,13,175,B1,10,41.0,30
ppo,high,13,175,B2,18,323.0,31
ppo,high,13,175,C1,27,251.0,44
ppo,high,13,175,C2,16,141.0,39
ppo,high,13,180,B1,14,61.0,31
ppo,high,13,180,B2,18,379.0,31
ppo,high,13,180,C1,29,387.0,45
ppo,high,13,180,C2,19,136.0,39
ppo,high,13,185,B1,11,53.0,36
ppo,high,13,185,B2,20,468.0,32
ppo,high,13,185,C1,33,545.0,48
ppo,high,13,185,C2,20,176.0,38
ppo,high,13,190,B1,14,85.0,39
ppo,high,13,190,B2,19,396.0,33
ppo,high,13,190,C1,39,725.0,48
ppo,high,13,190,C2,20,225.0,36
ppo,high,13,195,B1,14,79.0,40
ppo,high,13,195,B2,14,152.0,33
ppo,high,13,195,C1,41,923.0,50
ppo,high,13,195,C2,21,316.0,38
ppo,high,13,200,B1,16,60.0,39
ppo,high,13,200,B2,14,114.0,35
ppo,high,13,200,C1,37,833.0,50
ppo,high,13,200,C2,27,438.0,39
ppo,high,13,205,B1,15,84.0,37
ppo,high,13,205,B2,18,168.0,35
ppo,high,13,205,C1,29,555.0,50
ppo,high,13,205,C2,29,495.0,43
ppo,high,13,210,B1,16,99.0,37
ppo,high,13,210,B2,22,262.0,35
ppo,high,13,210,C1,25,422.0,50
ppo,high,13,210,C2,24,350.0,44
ppo,high,13,215,B1,14,64.0,37
ppo,high,13,215,B2,25,379.0,38
ppo,high,13,215,C1,25,369.0,49
ppo,high,13,215,C2,22,222.0,45
ppo,high,13,220,B1,19,109.0,40
ppo,high,13,220,B2,27,510.0,39
ppo,high,13,220,C1,28,363.0,51
ppo,high,13,220,C2,21,195.0,46
ppo,high,13,225,B1,18,91.0,39
ppo,high,13,225,B2,29,649.0,39
ppo,high,13,225,C1,30,374.0,53
ppo,high,13,225,C2,23,220.0,44
ppo,high,13,230,B1,13,55.0,41
ppo,high,13,230,B2,29,737.0,40
ppo,high,13,230,C1,33,534.0,55
ppo,high,13,230,C2,27,283.0,48
ppo,high,13,235,B1,18,103.0,42
ppo,high,13,235,B2,28,680.0,45
ppo,high,13,235,C1,38,714.0,54
ppo,high,13,235,C2,31,428.0,51
ppo,high,13,240,B1,17,115.0,43
ppo,high,13,240,B2,26,715.0,48
ppo,high,13,240,C1,42,916.0,56
ppo,high,13,240,C2,37,600.0,54
ppo,high,13,245,B1,19,87.0,40
ppo,high,13,245,B2,32,766.0,51
ppo,high,13,245,C1,41,902.0,58
ppo,high,13,245,C2,39,682.0,59
ppo,high,13,250,B1,23,132.0,40
ppo,high,13,250,B2,38,940.0,55
ppo,high,13,250,C1,32,627.0,60
ppo,high,13,250,C2,39,762.0,58
ppo,high,13,255,B1,17,123.0,39
ppo,high,13,255,B2,46,1155.0,58
ppo,high,13,255,C1,30,473.0,62
ppo,high,13,255,C2,40,815.0,58
ppo,high,13,260,B1,12,50.0,40
ppo,high,13,260,B2,53,1403.0,59
ppo,high,13,260,C1,34,371.0,62
ppo,high,13,260,C2,41,893.0,59
ppo,high,13,265,B1,14,79.0,44
ppo,high,13,265,B2,56,1678.0,61
ppo,high,13,265,C1,36,369.0,61
ppo,high,13,265,C2,46,1089.0,61
ppo,high,13,270,B1,13,57.0,45
ppo,high,13,270,B2,60,1970.0,63
ppo,high,13,270,C1,40,462.0,60
ppo,high,13,270,C2,51,1334.0,63
ppo,high,13,275,B1,14,67.0,43
ppo,high,13,275,B2,60,2270.0,67
ppo,high,13,275,C1,46,610.0,58
ppo,high,13,275,C2,56,1603.0,67
ppo,high,13,280,B1,21,127.0,43
ppo,high,13,280,B2,61,2416.0,69
ppo,high,13,280,C1,48,768.0,58
ppo,high,13,280,C2,61,1895.0,69
ppo,high,13,285,B1,19,140.0,42
ppo,high,13,285,B2,57,2404.0,69
ppo,high,13,285,C1,47,953.0,60
ppo,high,13,285,C2,66,2213.0,70
ppo,high,13,290,B1,13,85.0,40
ppo,high,13,290,B2,59,2542.0,69
ppo,high,13,290,C1,41,963.0,60
