controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
dqn,high,12,760,C2,89,11159.0,96
dqn,high,12,765,B1,75,6200.0,93
dqn,high,12,765,B2,86,11414.0,93
dqn,high,12,765,C1,40,5203.0,85
dqn,high,12,765,C2,89,10113.0,96
dqn,high,12,770,B1,80,6518.0,96
dqn,high,12,770,B2,85,11698.0,95
dqn,high,12,770,C1,38,3813.0,86
dqn,high,12,770,C2,83,9345.0,95
dqn,high,12,775,B1,89,6893.0,96
dqn,high,12,775,B2,85,11984.0,95
dqn,high,12,775,C1,38,2712.0,86
dqn,high,12,775,C2,80,8498.0,96
dqn,high,12,780,B1,92,7308.0,96
dqn,high,12,780,B2,85,11682.0,96
dqn,high,12,780,C1,40,1608.0,87
dqn,high,12,780,C2,72,6662.0,95
dqn,high,12,785,B1,91,7337.0,94
dqn,high,12,785,B2,76,10268.0,95
dqn,high,12,785,C1,44,559.0,88
dqn,high,12,785,C2,71,5413.0,96
dqn,high,12,790,B1,80,5823.0,93
dqn,high,12,790,B2,71,8790.0,92
dqn,high,12,790,C1,49,732.0,91
dqn,high,12,790,C2,74,4584.0,96
dqn,high,12,795,B1,72,4372.0,93
dqn,high,12,795,B2,65,7627.0,92
dqn,high,12,795,C1,56,895.0,93
dqn,high,12,795,C2,74,3691.0,97
dqn,high,12,800,B1,74,3216.0,93
dqn,high,12,800,B2,62,6199.0,92
dqn,high,12,800,C1,65,1123.0,95
dqn,high,12,800,C2,76,2854.0,97
dqn,high,12,805,B1,68,2442.0,93
dqn,high,12,805,B2,61,5350.0,92
dqn,high,12,805,C1,73,1405.0,96
dqn,high,12,805,C2,79,2304.0,97
dqn,high,12,810,B1,65,1779.0,94
dqn,high,12,810,B2,55,3832.0,90
dqn,high,12,810,C1,82,1656.0,96
