controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,high,11,5,B1,0,0.0,0
fixedtime,high,11,5,B2,0,0.0,0
fixedtime,high,11,5,C1,0,0.0,0
fixedtime,high,11,5,C2,0,0.0,1
fixedtime,high,11,10,B1,0,0.0,1
fixedtime,high,11,10,B2,0,0.0,1
fixedtime,high,11,10,C1,0,0.0,2
fixedtime,high,11,10,C2,0,0.0,1
fixedtime,high,11,15,B1,0,0.0,3
fixedtime,high,11,15,B2,0,0.0,1
fixedtime,high,11,15,C1,0,0.0,3
fixedtime,high,11,15,C2,0,0.0,1
fixedtime,high,11,20,B1,0,0.0,4
fixedtime,high,11,20,B2,0,0.0,4
fixedtime,high,11,20,C1,0,0.0,4
fixedtime,high,11,20,C2,0,0.0,2
fixedtime,high,11,25,B1,0,0.0,3
fixedtime,high,11,25,B2,1,3.0,6
fixedtime,high,11,25,C1,0,0.0,4
fixedtime,high,11,25,C2,1,4.0,4
fixedtime,high,11,30,B1,1,3.0,4
fixedtime,high,11,30,B2,1,8.0,6
fixedtime,high,11,30,C1,2,8.0,7
fixedtime,high,11,30,C2,1,9.0,4
fixedtime,high,11,35,B1,1,8.0,4
fixedtime,high,11,35,B2,2,16.0,7
fixedtime,high,11,35,C1,2,18.0,8
fixedtime,high,11,35,C2,1,14.0,5
fixedtime,high,11,40,B1,2,16.0,7
fixedtime,high,11,40,B2,3,30.0,6
fixedtime,high,11,40,C1,4,34.0,8
fixedtime,high,11,40,C2,3,24.0,8
fixedtime,high,11,45,B1,3,28.0,7
fixedtime,high,11,45,B2,4,49.0,8
fixedtime,high,11,45,C1,4,54.0,9
fixedtime,high,11,45,C2,3,39.0,11
fixedtime,high,11,50,B1,0,0.0,9
fixedtime,high,11,50,B2,1,1.0,9
fixedtime,high,11,50,C1,1,2.0,8
fixedtime,high,11,50,C2,0,0.0,10
fixedtime,high,11,55,B1,0,0.0,12
fixedtime,high,11,55,B2,2,10.0,10
fixedtime,high,11,55,C1,2,12.0,9
fixedtime,high,11,55,C2,3,9.0,12
fixedtime,high,11,60,B1,1,4.0,12
fixedtime,high,11,60,B2,3,21.0,10
fixedtime,high,11,60,C1,3,27.0,12
fixedtime,high,11,60,C2,5,30.0,15
fixedtime,high,11,65,B1,1,9.0,13
fixedtime,high,11,65,B2,5,40.0,13
fixedtime,high,11,65,C1,4,47.0,14
fixedtime,high,11,65,C2,7,58.0,16
fixedtime,high,11,70,B1,5,26.0,14
fixedtime,high,11,70,B2,8,75.0,14
fixedtime,high,11,70,C1,5,72.0,15
fixedtime,high,11,70,C2,9,98.0,15
fixedtime,high,11,75,B1,8,62.0,20
fixedtime,high,11,75,B2,8,115.0,17
fixedtime,high,11,75,C1,8,109.0,13
fixedtime,high,11,75,C2,11,130.0,16
fixedtime,high,11,80,B1,11,111.0,23
fixedtime,high,11,80,B2,9,159.0,17
fixedtime,high,11,80,C1,10,156.0,14
fixedtime,high,11,80,C2,8,143.0,17
fixedtime,high,11,85,B1,13,172.0,25
fixedtime,high,11,85,B2,11,214.0,18
fixedtime,high,11,85,C1,10,206.0,16
fixedtime,high,11,85,C2,8,183.0,16
fixedtime,high,11,90,B1,17,224.0,26
fixedtime,high,11,90,B2,11,230.0,20
fixedtime,high,11,90,C1,11,258.0,18
