controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,low,14,5,B1,0,0.0,0
fixedtime,low,14,5,B2,0,0.0,0
fixedtime,low,14,5,C1,0,0.0,0
fixedtime,low,14,5,C2,0,0.0,0
fixedtime,low,14,10,B1,0,0.0,0
fixedtime,low,14,10,B2,0,0.0,0
fixedtime,low,14,10,C1,0,0.0,0
fixedtime,low,14,10,C2,0,0.0,0
fixedtime,low,14,15,B1,0,0.0,0
fixedtime,low,14,15,B2,0,0.0,0
fixedtime,low,14,15,C1,0,0.0,0
fixedtime,low,14,15,C2,0,0.0,1
fixedtime,low,14,20,B1,0,0.0,1
fixedtime,low,14,20,B2,0,0.0,0
fixedtime,low,14,20,C1,0,0.0,1
fixedtime,low,14,20,C2,0,0.0,1
fixedtime,low,14,25,B1,0,0.0,1
fixedtime,low,14,25,B2,0,0.0,2
fixedtime,low,14,25,C1,0,0.0,1
fixedtime,low,14,25,C2,0,0.0,1
fixedtime,low,14,30,B1,0,0.0,1
fixedtime,low,14,30,B2,0,0.0,2
fixedtime,low,14,30,C1,0,0.0,1
fixedtime,low,14,30,C2,1,1.0,2
fixedtime,low,14,35,B1,0,0.0,2
fixedtime,low,14,35,B2,0,0.0,2
fixedtime,low,14,35,C1,0,0.0,2
fixedtime,low,14,35,C2,1,6.0,2
fixedtime,low,14,40,B1,2,3.0,3
fixedtime,low,14,40,B2,0,0.0,1
fixedtime,low,14,40,C1,1,4.0,2
fixedtime,low,14,40,C2,1,11.0,3
fixedtime,low,14,45,B1,1,8.0,3
fixedtime,low,14,45,B2,1,4.0,1
fixedtime,low,14,45,C1,1,9.0,3
fixedtime,low,14,45,C2,1,16.0,3
fixedtime,low,14,50,B1,1,2.0,4
fixedtime,low,14,50,B2,0,0.0,1
fixedtime,low,14,50,C1,0,0.0,4
fixedtime,low,14,50,C2,0,0.0,1
fixedtime,low,14,55,B1,1,7.0,6
fixedtime,low,14,55,B2,0,0.0,1
fixedtime,low,14,55,C1,0,0.0,5
fixedtime,low,14,55,C2,0,0.0,0
fixedtime,low,14,60,B1,1,12.0,7
fixedtime,low,14,60,B2,0,0.0,1
fixedtime,low,14,60,C1,0,0.0,4
fixedtime,low,14,60,C2,0,0.0,0
fixedtime,low,14,65,B1,1,17.0,6
fixedtime,low,14,65,B2,0,0.0,0
fixedtime,low,14,65,C1,2,2.0,5
fixedtime,low,14,65,C2,0,0.0,0
fixedtime,low,14,70,B1,3,26.0,6
fixedtime,low,14,70,B2,0,0.0,0
fixedtime,low,14,70,C1,3,16.0,5
fixedtime,low,14,70,C2,0,0.0,0
fixedtime,low,14,75,B1,3,41.0,4
fixedtime,low,14,75,B2,0,0.0,0
fixedtime,low,14,75,C1,4,35.0,7
fixedtime,low,14,75,C2,0,0.0,0
fixedtime,low,14,80,B1,3,56.0,4
fixedtime,low,14,80,B2,0,0.0,0
fixedtime,low,14,80,C1,4,55.0,8
fixedtime,low,14,80,C2,0,0.0,0
fixedtime,low,14,85,B1,3,71.0,3
fixedtime,low,14,85,B2,0,0.0,2
fixedtime,low,14,85,C1,5,79.0,8
fixedtime,low,14,85,C2,0,0.0,0
fixedtime,low,14,90,B1,3,86.0,3
fixedtime,low,14,90,B2,0,0.0,3
fixedtime,low,14,90,C1,5,104.0,7
fixedtime,low,14,90,C2,0,0.0,1
fixedtime,low,14,95,B1,0,0.0,1
fixedtime,low,14,95,B2,0,0.0,6
fixedtime,low,14,95,C1,1,1.0,4
fixedtime,low,14,95,C2,0,0.0,2
fixedtime,low,14,100,B1,0,0.0,1
fixedtime,low,14,100,B2,0,0.0,7
fixedtime,low,14,100,C1,2,10.0,5
fixedtime,low,14,100,C2,0,0.0,4
fixedtime,low,14,105,B1,0,0.0,2
fixedtime,low,14,105,B2,3,9.0,9
fixedtime,low,14,105,C1,2,20.0,5
fixedtime,low,14,105,C2,0,0.0,3
fixedtime,low,14,110,B1,0,0.0,5
fixedtime,low,14,110,B2,3,24.0,7
fixedtime,low,14,110,C1,2,30.0,4
fixedtime,low,14,110,C2,0,0.0,3
fixedtime,low,14,115,B1,1,4.0,5
fixedtime,low,14,115,B2,5,44.0,8
fixedtime,low,14,115,C1,3,41.0,3
fixedtime,low,14,115,C2,0,0.0,3
fixedtime,low,14,120,B1,1,9.0,6
fixedtime,low,14,120,B2,6,71.0,7
fixedtime,low,14,120,C1,3,56.0,3
fixedtime,low,14,120,C2,0,0.0,4
fixedtime,low,14,125,B1,3,17.0,5
fixedtime,low,14,125,B2,6,101.0,7
fixedtime,low,14,125,C1,3,71.0,3
fixedtime,low,14,125,C2,0,0.0,4
fixedtime,low,14,130,B1,4,37.0,5
fixedtime,low,14,130,B2,6,131.0,7
fixedtime,low,14,130,C1,3,86.0,4
fixedtime,low,14,130,C2,1,1.0,4
fixedtime,low,14,135,B1,4,57.0,6
fixedtime,low,14,135,B2,7,166.0,7
fixedtime,low,14,135,C1,3,101.0,4
fixedtime,low,14,135,C2,3,12.0,4
fixedtime,low,14,140,B1,2,4.0,4
fixedtime,low,14,140,B2,1,2.0,4
fixedtime,low,14,140,C1,0,0.0,2
fixedtime,low,14,140,C2,0,0.0,3
fixedtime,low,14,145,B1,1,8.0,5
fixedtime,low,14,145,B2,1,7.0,5
fixedtime,low,14,145,C1,0,0.0,1
fixedtime,low,14,145,C2,0,0.0,2
fixedtime,low,14,150,B1,1,13.0,5
fixedtime,low,14,150,B2,0,0.0,4
fixedtime,low,14,150,C1,0,0.0,2
fixedtime,low,14,150,C2,0,0.0,3
fixedtime,low,14,155,B1,1,18.0,8
fixedtime,low,14,155,B2,0,0.0,3
fixedtime,low,14,155,C1,0,0.0,3
fixedtime,low,14,155,C2,0,0.0,3
fixedtime,low,14,160,B1,3,32.0,8
fixedtime,low,14,160,B2,0,0.0,3
fixedtime,low,14,160,C1,1,1.0,4
fixedtime,low,14,160,C2,1,4.0,3
fixedtime,low,14,165,B1,4,51.0,8
fixedtime,low,14,165,B2,1,3.0,3
fixedtime,low,14,165,C1,1,6.0,4
fixedtime,low,14,165,C2,1,9.0,1
fixedtime,low,14,170,B1,6,74.0,8
fixedtime,low,14,170,B2,1,8.0,3
fixedtime,low,14,170,C1,3,15.0,6
fixedtime,low,14,170,C2,1,14.0,2
fixedtime,low,14,175,B1,6,104.0,7
fixedtime,low,14,175,B2,1,13.0,2
fixedtime,low,14,175,C1,3,30.0,5
fixedtime,low,14,175,C2,1,19.0,4
fixedtime,low,14,180,B1,6,134.0,10
fixedtime,low,14,180,B2,1,18.0,2
fixedtime,low,14,180,C1,3,45.0,6
fixedtime,low,14,180,C2,1,24.0,5
fixedtime,low,14,185,B1,1,16.0,8
fixedtime,low,14,185,B2,0,0.0,3
fixedtime,low,14,185,C1,0,0.0,4
fixedtime,low,14,185,C2,0,0.0,5
fixedtime,low,14,190,B1,0,0.0,8
fixedtime,low,14,190,B2,0,0.0,3
fixedtime,low,14,190,C1,1,3.0,3
fixedtime,low,14,190,C2,1,1.0,5
