controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
fixedtime,dynamic,1,5,B1,0,0.0,2
fixedtime,dynamic,1,5,B2,0,0.0,0
fixedtime,dynamic,1,5,C1,0,0.0,1
fixedtime,dynamic,1,5,C2,0,0.0,0
fixedtime,dynamic,1,10,B1,0,0.0,2
fixedtime,dynamic,1,10,B2,0,0.0,0
fixedtime,dynamic,1,10,C1,0,0.0,2
fixedtime,dynamic,1,10,C2,0,0.0,0
fixedtime,dynamic,1,15,B1,0,0.0,3
fixedtime,dynamic,1,15,B2,0,0.0,0
fixedtime,dynamic,1,15,C1,0,0.0,2
fixedtime,dynamic,1,15,C2,0,0.0,0
fixedtime,dynamic,1,20,B1,1,1.0,2
fixedtime,dynamic,1,20,B2,0,0.0,0
fixedtime,dynamic,1,20,C1,0,0.0,2
fixedtime,dynamic,1,20,C2,0,0.0,0
fixedtime,dynamic,1,25,B1,1,6.0,2
fixedtime,dynamic,1,25,B2,0,0.0,0
fixedtime,dynamic,1,25,C1,0,0.0,1
fixedtime,dynamic,1,25,C2,0,0.0,1
fixedtime,dynamic,1,30,B1,2,13.0,2
fixedtime,dynamic,1,30,B2,0,0.0,0
fixedtime,dynamic,1,30,C1,1,5.0,2
fixedtime,dynamic,1,30,C2,0,0.0,1
fixedtime,dynamic,1,35,B1,2,23.0,2
fixedtime,dynamic,1,35,B2,0,0.0,0
fixedtime,dynamic,1,35,C1,1,10.0,3
fixedtime,dynamic,1,35,C2,0,0.0,2
fixedtime,dynamic,1,40,B1,2,33.0,4
fixedtime,dynamic,1,40,B2,0,0.0,0
fixedtime,dynamic,1,40,C1,1,15.0,4
fixedtime,dynamic,1,40,C2,0,0.0,2
fixedtime,dynamic,1,45,B1,2,43.0,9
fixedtime,dynamic,1,45,B2,0,0.0,0
fixedtime,dynamic,1,45,C1,1,20.0,5
fixedtime,dynamic,1,45,C2,0,0.0,1
fixedtime,dynamic,1,50,B1,0,0.0,7
fixedtime,dynamic,1,50,B2,0,0.0,0
fixedtime,dynamic,1,50,C1,0,0.0,4
