controller,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
ppo,high,15,5,B1,0,0.0,0
ppo,high,15,5,B2,0,0.0,0
ppo,high,15,5,C1,0,0.0,0
ppo,high,15,5,C2,0,0.0,1
ppo,high,15,10,B1,0,0.0,1
ppo,high,15,10,B2,0,0.0,1
ppo,high,15,10,C1,0,0.0,2
ppo,high,15,10,C2,0,0.0,1
ppo,high,15,15,B1,0,0.0,3
ppo,high,15,15,B2,0,0.0,1
ppo,high,15,15,C1,0,0.0,3
ppo,high,15,15,C2,0,0.0,1
ppo,high,15,20,B1,0,0.0,3
ppo,high,15,20,B2,0,0.0,4
ppo,high,15,20,C1,0,0.0,4
ppo,high,15,20,C2,1,1.0,2
ppo,high,15,25,B1,0,0.0,5
ppo,high,15,25,B2,1,3.0,6
ppo,high,15,25,C1,0,0.0,4
ppo,high,15,25,C2,1,6.0,3
ppo,high,15,30,B1,1,1.0,6
ppo,high,15,30,B2,1,8.0,6
ppo,high,15,30,C1,1,2.0,5
ppo,high,15,30,C2,1,11.0,3
ppo,high,15,35,B1,1,6.0,6
ppo,high,15,35,B2,2,15.0,8
ppo,high,15,35,C1,1,7.0,7
ppo,high,15,35,C2,1,16.0,3
ppo,high,15,40,B1,1,11.0,6
ppo,high,15,40,B2,3,29.0,6
ppo,high,15,40,C1,1,12.0,6
ppo,high,15,40,C2,2,25.0,9
ppo,high,15,45,B1,2,20.0,6
ppo,high,15,45,B2,4,49.0,8
ppo,high,15,45,C1,2,20.0,6
ppo,high,15,45,C2,3,39.0,12
ppo,high,15,50,B1,2,30.0,9
ppo,high,15,50,B2,0,0.0,8
ppo,high,15,50,C1,4,36.0,8
ppo,high,15,50,C2,0,0.0,12
ppo,high,15,55,B1,2,40.0,13
ppo,high,15,55,B2,2,3.0,10
ppo,high,15,55,C1,5,60.0,11
ppo,high,15,55,C2,2,4.0,12
ppo,high,15,60,B1,0,0.0,15
ppo,high,15,60,B2,3,18.0,9
ppo,high,15,60,C1,2,21.0,11
ppo,high,15,60,C2,4,21.0,13
ppo,high,15,65,B1,2,7.0,17
