controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
dqn,2x2,high,14,5,B1,0,0.0,0
dqn,2x2,high,14,5,B2,0,0.0,0
dqn,2x2,high,14,5,C1,0,0.0,0
dqn,2x2,high,14,5,C2,0,0.0,1
dqn,2x2,high,14,10,B1,0,0.0,1
dqn,2x2,high,14,10,B2,0,0.0,1
dqn,2x2,high,14,10,C1,0,0.0,2
dqn,2x2,high,14,10,C2,0,0.0,1
dqn,2x2,high,14,15,B1,0,0.0,3
dqn,2x2,high,14,15,B2,0,0.0,1
dqn,2x2,high,14,15,C1,0,0.0,3
dqn,2x2,high,14,15,C2,0,0.0,1
dqn,2x2,high,14,20,B1,0,0.0,5
dqn,2x2,high,14,20,B2,0,0.0,4
dqn,2x2,high,14,20,C1,0,0.0,5
dqn,2x2,high,14,20,C2,0,0.0,0
dqn,2x2,high,14,25,B1,0,0.0,6
dqn,2x2,high,14,25,B2,0,0.0,5
dqn,2x2,high,14,25,C1,0,0.0,4
dqn,2x2,high,14,25,C2,0,0.0,2
dqn,2x2,high,14,30,B1,1,1.0,6
dqn,2x2,high,14,30,B2,0,0.0,5
dqn,2x2,high,14,30,C1,0,0.0,6
dqn,2x2,high,14,30,C2,0,0.0,2
dqn,2x2,high,14,35,B1,2,7.0,5
dqn,2x2,high,14,35,B2,0,0.0,6
dqn,2x2,high,14,35,C1,0,0.0,8
dqn,2x2,high,14,35,C2,0,0.0,4
dqn,2x2,high,14,40,B1,2,17.0,7
dqn,2x2,high,14,40,B2,2,8.0,6
dqn,2x2,high,14,40,C1,2,5.0,7
dqn,2x2,high,14,40,C2,1,1.0,8
dqn,2x2,high,14,45,B1,1,3.0,6
dqn,2x2,high,14,45,B2,0,0.0,5
dqn,2x2,high,14,45,C1,0,0.0,5
dqn,2x2,high,14,45,C2,0,0.0,10
dqn,2x2,high,14,50,B1,2,5.0,11
dqn,2x2,high,14,50,B2,2,5.0,8
dqn,2x2,high,14,50,C1,2,4.0,6
dqn,2x2,high,14,50,C2,1,2.0,9
dqn,2x2,high,14,55,B1,2,15.0,15
dqn,2x2,high,14,55,B2,2,15.0,8
dqn,2x2,high,14,55,C1,3,19.0,9
dqn,2x2,high,14,55,C2,3,11.0,12
dqn,2x2,high,14,60,B1,1,1.0,16
dqn,2x2,high,14,60,B2,1,1.0,6
dqn,2x2,high,14,60,C1,0,0.0,9
dqn,2x2,high,14,60,C2,1,2.0,10
dqn,2x2,high,14,65,B1,5,15.0,20
