controller,grid,scenario,seed,loaded_vehicles,departed_vehicles,completed_trips,completion_rate_pct,avg_travel_time,avg_waiting_time,avg_time_loss,mean_queue_length,max_queue_length,teleports_started,teleports_ended,mean_agent_predict_ms,p95_agent_predict_ms,mean_joint_decision_ms,p95_joint_decision_ms,peak_process_tree_ram_mb,model_size_total_mb,wall_runtime_s,status
dqn,2x2,high,11,3000,1657,454,15.133333333333333,268.8612334801762,149.99118942731278,201.36191629955948,71.00277777777778,100,93,57,0.044555909722222224,0.05687705,0.18088312222222222,0.19708155000000005,348.859375,0.3686408996582031,3.32842575001996,PASS
dqn,2x2,high,12,3000,1647,430,14.333333333333334,272.26976744186044,146.8232558139535,198.55097674418604,72.95972222222223,100,114,68,0.044621155555555556,0.056881249999999994,0.18117176666666668,0.2047205,358.78125,0.3686408996582031,3.4095895829377696,PASS
dqn,2x2,high,13,3000,1603,386,12.866666666666667,246.60103626943004,127.28238341968913,170.11683937823835,74.15902777777778,100,105,64,0.04517498958333333,0.05825415,0.18344746388888888,0.21256875,372.15625,0.3686408996582031,3.425661457935348,PASS
dqn,2x2,high,14,3000,1628,410,13.666666666666666,263.07560975609755,139.9048780487805,185.14831707317074,74.725,100,130,78,0.045114415972222224,0.05837915,0.18328564444444445,0.20507115000000004,382.984375,0.3686408996582031,3.422503124922514,PASS
dqn,2x2,high,15,3000,1705,502,16.733333333333334,259.1195219123506,133.45418326693226,190.34426294820716,69.07708333333333,100,97,57,0.045090280555555556,0.05879614999999999,0.18324538055555556,0.2072399,390.3125,0.3686408996582031,3.35056320799049,PASS
