controller,grid,scenario,seed,time,intersection,queue_length,waiting_time,vehicle_count
dqn,2x2,high,15,5,B1,0,0.0,0
dqn,2x2,high,15,5,B2,0,0.0,0
dqn,2x2,high,15,5,C1,0,0.0,0
dqn,2x2,high,15,5,C2,0,0.0,1
dqn,2x2,high,15,10,B1,0,0.0,1
dqn,2x2,high,15,10,B2,0,0.0,1
dqn,2x2,high,15,10,C1,0,0.0,2
dqn,2x2,high,15,10,C2,0,0.0,1
dqn,2x2,high,15,15,B1,0,0.0,3
dqn,2x2,high,15,15,B2,0,0.0,1
dqn,2x2,high,15,15,C1,0,0.0,3
dqn,2x2,high,15,15,C2,0,0.0,1
dqn,2x2,high,15,20,B1,0,0.0,3
dqn,2x2,high,15,20,B2,0,0.0,4
dqn,2x2,high,15,20,C1,0,0.0,5
dqn,2x2,high,15,20,C2,0,0.0,1
dqn,2x2,high,15,25,B1,0,0.0,6
dqn,2x2,high,15,25,B2,0,0.0,5
dqn,2x2,high,15,25,C1,0,0.0,5
dqn,2x2,high,15,25,C2,0,0.0,2
dqn,2x2,high,15,30,B1,0,0.0,6
dqn,2x2,high,15,30,B2,0,0.0,5
dqn,2x2,high,15,30,C1,0,0.0,5
dqn,2x2,high,15,30,C2,0,0.0,2
dqn,2x2,high,15,35,B1,1,2.0,6
dqn,2x2,high,15,35,B2,1,4.0,7
dqn,2x2,high,15,35,C1,0,0.0,8
dqn,2x2,high,15,35,C2,0,0.0,3
dqn,2x2,high,15,40,B1,1,7.0,7
dqn,2x2,high,15,40,B2,2,13.0,5
dqn,2x2,high,15,40,C1,2,8.0,7
dqn,2x2,high,15,40,C2,1,4.0,8
dqn,2x2,high,15,45,B1,1,2.0,7
dqn,2x2,high,15,45,B2,0,0.0,6
dqn,2x2,high,15,45,C1,0,0.0,6
dqn,2x2,high,15,45,C2,0,0.0,11
dqn,2x2,high,15,50,B1,2,4.0,12
dqn,2x2,high,15,50,B2,1,2.0,8
dqn,2x2,high,15,50,C1,2,5.0,5
dqn,2x2,high,15,50,C2,1,1.0,13
dqn,2x2,high,15,55,B1,2,14.0,15
dqn,2x2,high,15,55,B2,1,7.0,9
dqn,2x2,high,15,55,C1,3,19.0,8
dqn,2x2,high,15,55,C2,3,10.0,15
dqn,2x2,high,15,60,B1,2,2.0,17
dqn,2x2,high,15,60,B2,1,3.0,7
dqn,2x2,high,15,60,C1,0,0.0,8
dqn,2x2,high,15,60,C2,2,6.0,15
dqn,2x2,high,15,65,B1,5,14.0,19
dqn,2x2,high,15,65,B2,3,11.0,11
dqn,2x2,high,15,65,C1,0,0.0,8
dqn,2x2,high,15,65,C2,4,19.0,16
dqn,2x2,high,15,70,B1,7,46.0,23
dqn,2x2,high,15,70,B2,5,34.0,12
dqn,2x2,high,15,70,C1,1,5.0,9
dqn,2x2,high,15,70,C2,7,46.0,15
dqn,2x2,high,15,75,B1,9,54.0,24
dqn,2x2,high,15,75,B2,1,10.0,13
dqn,2x2,high,15,75,C1,0,0.0,7
dqn,2x2,high,15,75,C2,5,30.0,17
dqn,2x2,high,15,80,B1,9,53.0,26
dqn,2x2,high,15,80,B2,4,5.0,13
dqn,2x2,high,15,80,C1,3,7.0,9
dqn,2x2,high,15,80,C2,4,12.0,15
dqn,2x2,high,15,85,B1,11,77.0,28
dqn,2x2,high,15,85,B2,6,29.0,15
dqn,2x2,high,15,85,C1,3,22.0,11
dqn,2x2,high,15,85,C2,10,50.0,17
dqn,2x2,high,15,90,B1,11,77.0,27
dqn,2x2,high,15,90,B2,3,19.0,14
dqn,2x2,high,15,90,C1,1,5.0,12
dqn,2x2,high,15,90,C2,7,39.0,20
dqn,2x2,high,15,95,B1,8,39.0,28
dqn,2x2,high,15,95,B2,5,13.0,14
dqn,2x2,high,15,95,C1,1,3.0,13
dqn,2x2,high,15,95,C2,6,21.0,21
dqn,2x2,high,15,100,B1,14,79.0,27
dqn,2x2,high,15,100,B2,8,49.0,16
dqn,2x2,high,15,100,C1,6,22.0,18
dqn,2x2,high,15,100,C2,10,65.0,19
dqn,2x2,high,15,105,B1,11,72.0,26
dqn,2x2,high,15,105,B2,7,46.0,17
dqn,2x2,high,15,105,C1,5,8.0,18
dqn,2x2,high,15,105,C2,10,67.0,19
dqn,2x2,high,15,110,B1,10,32.0,26
dqn,2x2,high,15,110,B2,0,0.0,15
dqn,2x2,high,15,110,C1,6,26.0,18
dqn,2x2,high,15,110,C2,7,25.0,21
dqn,2x2,high,15,115,B1,12,71.0,28
dqn,2x2,high,15,115,B2,0,0.0,16
dqn,2x2,high,15,115,C1,7,58.0,20
dqn,2x2,high,15,115,C2,5,28.0,22
dqn,2x2,high,15,120,B1,13,89.0,28
dqn,2x2,high,15,120,B2,1,1.0,17
dqn,2x2,high,15,120,C1,5,45.0,19
dqn,2x2,high,15,120,C2,3,12.0,22
dqn,2x2,high,15,125,B1,10,42.0,28
dqn,2x2,high,15,125,B2,4,17.0,20
dqn,2x2,high,15,125,C1,5,17.0,19
dqn,2x2,high,15,125,C2,7,24.0,24
dqn,2x2,high,15,130,B1,8,52.0,29
dqn,2x2,high,15,130,B2,8,46.0,23
dqn,2x2,high,15,130,C1,6,47.0,18
dqn,2x2,high,15,130,C2,15,79.0,24
dqn,2x2,high,15,135,B1,8,41.0,28
dqn,2x2,high,15,135,B2,8,45.0,20
dqn,2x2,high,15,135,C1,4,26.0,19
dqn,2x2,high,15,135,C2,14,96.0,23
dqn,2x2,high,15,140,B1,12,50.0,32
dqn,2x2,high,15,140,B2,5,21.0,17
dqn,2x2,high,15,140,C1,6,20.0,20
dqn,2x2,high,15,140,C2,8,39.0,24
dqn,2x2,high,15,145,B1,21,137.0,34
dqn,2x2,high,15,145,B2,6,34.0,18
dqn,2x2,high,15,145,C1,8,58.0,23
dqn,2x2,high,15,145,C2,8,50.0,27
dqn,2x2,high,15,150,B1,17,144.0,37
dqn,2x2,high,15,150,B2,3,15.0,19
dqn,2x2,high,15,150,C1,6,30.0,25
dqn,2x2,high,15,150,C2,9,36.0,31
dqn,2x2,high,15,155,B1,14,74.0,38
dqn,2x2,high,15,155,B2,8,32.0,18
dqn,2x2,high,15,155,C1,7,26.0,27
dqn,2x2,high,15,155,C2,13,48.0,36
dqn,2x2,high,15,160,B1,16,82.0,38
dqn,2x2,high,15,160,B2,11,79.0,20
dqn,2x2,high,15,160,C1,5,44.0,25
dqn,2x2,high,15,160,C2,17,103.0,40
dqn,2x2,high,15,165,B1,17,90.0,39
dqn,2x2,high,15,165,B2,6,56.0,21
dqn,2x2,high,15,165,C1,4,18.0,22
dqn,2x2,high,15,165,C2,20,126.0,40
dqn,2x2,high,15,170,B1,15,65.0,41
dqn,2x2,high,15,170,B2,7,21.0,21
dqn,2x2,high,15,170,C1,8,25.0,20
dqn,2x2,high,15,170,C2,17,85.0,40
dqn,2x2,high,15,175,B1,19,97.0,42
dqn,2x2,high,15,175,B2,9,60.0,20
dqn,2x2,high,15,175,C1,11,75.0,20
dqn,2x2,high,15,175,C2,20,101.0,41
dqn,2x2,high,15,180,B1,21,131.0,44
